seconds,VDD_GPU_SOC_current,VDD_CPU_CV_current,VIN_SYS_5V0_current,VDDQ_VDD2_1V8AO_current,tegra,load_avg_1minute,cpu_pct,cpu_pct_process
3277,5.548,6.734,5.947,1.408,19.82396147796017,3.2350000000000003,,0.0
3278,5.548,7.13,5.846,1.308,19.82637303457212,3.2725,,0.0
3279,5.548,6.734,5.745,1.308,19.678961124200487,3.31,29.0,0.0
3280,5.548,7.524,5.846,1.308,19.843072786940343,3.31,29.0,0.0
3281,5.548,7.923,5.846,1.308,20.077650950858242,3.3225,,0.0
3282,5.152,6.338,5.644,1.207,19.556655665600765,3.335,,0.0
3283,5.548,7.13,5.846,1.408,19.669258965920534,3.3475,,0.0
3284,5.548,6.338,5.846,1.308,19.48048127614437,3.36,30.0,0.0
3285,5.548,5.546,6.048,1.509,19.23163689330106,3.36,30.0,0.0
3286,5.548,4.357,5.846,1.308,18.57984582531074,3.3325,,0.0
3287,5.152,2.376,5.443,1.006,17.19899207771752,3.3049999999999997,,0.0
3288,5.548,3.961,5.745,1.308,17.007894454402262,3.2775,,0.0
3289,5.152,4.357,5.745,1.207,16.843826118081587,3.25,17.0,0.0
3290,5.548,4.357,5.745,1.308,16.878078282657114,3.25,17.0,0.0
3291,5.152,4.753,5.745,1.207,16.871754797859982,3.265,,0.0
3292,5.548,5.546,5.947,1.408,17.34492835850199,3.2800000000000002,,0.0
3293,5.152,2.376,5.544,1.107,16.39514985095139,3.295,,0.0
3294,5.152,2.773,5.745,1.207,15.939704895665974,3.31,14.0,0.0
3295,5.152,1.584,5.14,0.905,14.99209342696618,3.31,14.0,0.0
3296,4.755,0.792,4.83,0.704,13.818765398876325,3.265,,0.0
3297,4.755,0.792,4.73,0.704,12.967435779213428,3.2199999999999998,,0.0
3298,5.152,3.961,5.241,0.905,13.6549050454494,3.175,,0.0
3300,5.548,6.734,5.947,1.408,15.44953353181458,3.13,6.0,0.0
3301,5.548,7.527,6.048,1.509,17.004273472270206,3.1675,,0.0
3302,5.548,6.734,5.947,1.408,17.794091430589145,3.205,,0.0
3303,5.548,5.942,6.048,1.509,18.169964001412403,3.2424999999999997,,0.0
3304,5.548,5.546,5.947,1.408,18.253674800988684,3.28,27.0,0.0
3305,5.152,3.961,5.544,1.107,17.50677236069208,3.28,27.0,0.0
3306,5.152,4.357,5.342,0.905,16.981540652484455,3.275,,0.0
3307,5.152,4.357,5.544,1.107,16.73507845673912,3.2699999999999996,,0.0
3308,5.548,5.546,5.846,1.308,17.188954919717386,3.2649999999999997,,0.0
3309,5.154,4.359,5.644,1.107,16.911468443802168,3.26,16.0,0.0
3310,4.755,1.188,4.931,0.805,15.341727910661515,3.26,16.0,0.0
3311,4.755,0.792,4.83,0.704,14.06350953746306,3.255,,0.0
3312,4.755,0.792,4.83,0.704,13.168756676224142,3.25,,0.0
3313,5.152,2.376,5.644,1.207,13.5318296733569,3.245,,0.0
3314,5.154,1.188,5.032,0.805,13.125980771349829,3.24,2.0,0.0
3315,5.152,2.376,5.241,1.006,13.320686539944878,3.24,2.0,0.0
3316,5.548,6.338,6.048,1.509,15.157380577961415,3.2750000000000004,,0.0
3317,5.548,6.734,6.148,1.61,16.62216640457299,3.31,,0.0
3318,5.548,5.942,5.745,1.308,17.198416483201093,3.3449999999999998,,0.0
3319,5.548,7.13,5.745,1.308,17.958191538240765,3.38,24.0,0.0
3320,5.548,7.13,5.947,1.408,18.580634076768536,3.38,24.0,0.0
3321,5.548,6.734,5.947,1.408,18.897543853737975,3.4124999999999996,,0.0
3322,5.548,7.527,5.745,1.308,19.266680697616586,3.445,,0.0
3323,5.548,7.13,5.745,1.308,19.40597648833161,3.4775,,0.0
3324,5.152,7.13,5.644,1.207,19.324083541832128,3.51,31.0,0.0
3325,5.548,7.527,5.745,1.308,19.565258479282488,3.51,31.0,0.0
3326,5.548,7.527,6.048,1.509,19.88528093549774,3.54,,0.0
3327,5.152,7.527,5.644,1.207,19.778696654848417,3.57,,0.0
3328,5.548,7.923,5.745,1.308,20.002287658393893,3.5999999999999996,,0.0
3329,5.548,7.13,5.745,1.308,19.920901360875725,3.63,32.0,0.0
3330,5.548,6.734,5.846,1.308,19.775430952613007,3.63,32.0,0.0
3331,5.548,7.13,6.148,1.509,19.943301666829104,3.6574999999999998,,0.0
3332,5.548,6.734,5.846,1.408,19.82111116678037,3.685,,0.0
3333,5.548,7.527,5.846,1.308,19.94347781674626,3.7125000000000004,,0.0
3334,5.548,7.527,5.745,1.207,19.96853447172238,3.74,31.0,0.0
3336,5.548,7.527,6.148,1.61,20.227874130205663,3.765,,0.0
3337,5.548,7.527,6.148,1.61,20.40941189114396,3.79,,0.0
3338,5.548,7.13,6.249,1.61,20.447688323800772,3.815,,0.0
3339,5.548,6.338,5.947,1.408,20.085681826660544,3.84,32.0,0.0
3340,5.548,6.734,5.846,1.308,19.89077727866238,3.84,32.0,0.0
3341,5.548,7.13,5.947,1.408,19.933444095063667,3.8625,,0.0
3342,5.548,7.527,6.048,1.509,20.143010866544564,3.885,,0.0
3343,5.548,5.546,5.846,1.408,19.604507606581198,3.9075,,0.0
3344,5.548,6.338,6.148,1.509,19.586055324606836,3.93,30.0,0.0
3345,5.548,6.338,6.249,1.61,19.633738727224785,3.93,30.0,0.0
3346,5.548,6.734,6.249,1.61,19.785917109057348,3.9525,,0.0
3347,5.548,5.942,5.947,1.408,19.503641976340145,3.9749999999999996,,0.0
3348,5.548,6.338,6.048,1.509,19.4854493834381,3.9974999999999996,,0.0
3349,5.548,6.338,6.048,1.509,19.472714568406673,4.02,30.0,0.0
3350,5.548,6.338,6.048,1.509,19.463800197884673,4.02,30.0,0.0
3351,5.548,6.734,6.249,1.61,19.666960138519272,4.039999999999999,,0.0
3352,5.548,7.13,5.947,1.408,19.776772096963494,4.06,,0.0
3353,5.548,7.527,6.048,1.509,20.033340467874446,4.08,,0.0
3354,5.548,7.527,6.048,1.509,20.212938327512113,4.1,32.0,0.0
3355,5.152,7.923,5.644,1.107,20.096856829258478,4.1,32.0,0.0
3356,5.152,8.319,5.443,1.006,20.04379978048094,4.1175,,0.0
3357,5.548,7.527,5.644,1.207,20.008459846336656,4.135,,0.0
3358,5.548,7.527,5.745,1.308,20.044321892435658,4.1525,,0.0
3359,5.548,6.338,5.947,1.408,19.803325324704957,4.17,32.0,0.0
3360,5.548,6.734,6.048,1.509,19.81402772729347,4.17,32.0,0.0
3361,5.548,6.734,6.249,1.61,19.91211940910543,4.1675,,0.0
3362,5.548,6.338,5.947,1.408,19.7107835863738,4.165,,0.0
3363,5.548,7.13,6.249,1.61,19.95864851046166,4.1625,,0.0
3364,5.548,7.527,6.048,1.509,20.160653957323163,4.16,31.0,0.0
3365,5.152,7.923,5.644,1.207,20.090257770126215,4.16,31.0,0.0
3366,5.152,7.527,5.544,1.107,19.86218043908835,4.175,,0.0
3367,5.548,7.527,5.846,1.308,19.972226307361847,4.1899999999999995,,0.0
3368,5.55,7.527,5.947,1.408,20.110158415153293,4.205,,0.0
3369,5.548,7.13,6.148,1.61,20.207910890607305,4.22,31.0,0.0
3370,5.548,7.13,5.947,1.408,20.155437623425115,4.22,31.0,0.0
3371,5.548,7.13,5.947,1.408,20.118706336397583,4.2375,,0.0
3372,5.548,7.527,6.048,1.509,20.272694435478307,4.255,,0.0
3373,5.548,6.734,5.947,1.408,20.08198610483481,4.2725,,0.0
3374,5.548,7.13,5.947,1.408,20.067290273384366,4.29,31.0,0.0
3375,5.548,7.13,6.048,1.408,20.08730319136906,4.29,31.0,0.0
3376,5.548,7.527,5.947,1.408,20.19011223395834,4.28,,0.0
3378,5.152,6.734,5.644,1.207,19.754178563770836,4.27,,0.0
3379,5.548,7.13,5.947,1.408,19.837824994639583,4.26,32.0,0.0
3380,5.548,7.13,5.947,1.408,19.89637749624771,4.26,32.0,0.0
3381,5.548,6.338,5.846,1.308,19.639464247373397,4.275,,0.0
3382,5.548,6.734,6.148,1.61,19.75962497316138,4.29,,0.0
3383,5.548,6.734,6.249,1.71,19.904037481212967,4.305,,0.0
3384,5.548,7.527,5.947,1.408,20.061826236849075,4.32,32.0,0.0
3385,5.152,7.527,5.644,1.207,19.902278365794356,4.32,32.0,0.0
3386,5.548,7.923,5.745,1.308,20.088794856056047,4.335,,0.0
3387,5.548,7.923,5.745,1.308,20.219356399239235,4.35,,0.0
3388,5.548,7.923,5.947,1.408,20.401349479467463,4.365,,0.0
3389,5.548,7.13,5.947,1.408,20.290844635627224,4.38,32.0,0.0
3390,5.548,7.527,5.745,1.308,20.241991244939058,4.38,32.0,0.0
3391,5.548,7.527,5.745,1.308,20.20779387145734,4.3925,,0.0
3392,5.548,6.734,5.846,1.308,19.97625571002014,4.404999999999999,,0.0
3393,5.548,7.527,5.745,1.308,20.021778997014096,4.4174999999999995,,0.0
3394,5.548,7.13,5.846,1.408,19.99484529790987,4.43,31.0,0.0
3395,5.548,6.338,6.048,1.509,19.82929170853691,4.43,31.0,0.0
3396,5.548,6.338,6.148,1.61,19.77370419597584,4.4399999999999995,,0.0
3397,5.548,6.338,6.35,1.71,19.82539293718309,4.449999999999999,,0.0
3398,5.548,6.734,6.249,1.61,19.92007505602816,4.46,,0.0
3399,5.548,7.13,6.35,1.71,20.16545253921971,4.47,31.0,0.0
3400,5.548,7.527,6.148,1.509,20.335416777453798,4.47,31.0,0.0
3401,5.152,4.753,5.544,1.107,19.20159174421766,4.4825,,0.0
3402,5.548,6.338,5.947,1.408,19.21341422095236,4.494999999999999,,0.0
3403,5.548,6.338,6.249,1.61,19.37288995466665,4.507499999999999,,0.0
3404,5.548,5.942,6.249,1.61,19.365722968266656,4.52,29.0,0.0
3405,5.548,7.13,6.148,1.509,19.65650607778666,4.52,29.0,0.0
3406,5.548,7.923,5.947,1.408,20.00735425445066,4.5275,,0.0
3407,5.548,7.923,5.947,1.408,20.252947978115465,4.535,,0.0
3408,5.152,7.527,5.644,1.207,20.036063584680825,4.5424999999999995,,0.0
3409,5.548,5.942,6.048,1.509,19.739344509276577,4.55,31.0,0.0
3410,5.548,6.734,6.148,1.509,19.799241156493604,4.55,31.0,0.0
3411,5.548,6.734,6.35,1.71,19.96206880954552,4.56,,0.0
3412,5.548,6.734,6.249,1.61,20.01574816668186,4.57,,0.0
3413,5.548,5.546,5.947,1.408,19.5457237166773,4.58,,0.0
3414,5.548,6.734,6.148,1.509,19.66370660167411,4.59,29.0,0.0
3415,5.548,7.13,6.048,1.509,19.835094621171876,4.59,29.0,0.0
3416,5.152,7.92,5.745,1.207,19.89176623482031,4.5975,,0.0
3417,5.152,8.319,5.443,1.006,19.90023636437422,4.605,,0.0
3418,5.548,7.923,5.846,1.308,20.117665455061953,4.6125,,0.0
3420,5.548,7.923,5.846,1.408,20.299865818543367,4.62,32.0,0.0
3421,5.548,7.13,5.947,1.408,20.219806072980354,4.6275,,0.0
3422,5.548,7.527,6.048,1.509,20.343464251086246,4.635,,0.0
3423,5.548,7.527,6.048,1.509,20.43002497576037,4.6425,,0.0
3424,5.548,7.13,5.947,1.509,20.341217483032263,4.65,31.0,0.0
3425,5.548,6.734,6.148,1.61,20.250852238122583,4.65,31.0,0.0
3426,5.548,7.13,6.048,1.509,20.246096566685807,4.6375,,0.0
3427,5.548,7.13,6.048,1.509,20.242767596680064,4.625,,0.0
3428,5.548,7.13,5.947,1.408,20.179837317676046,4.6125,,0.0
3429,5.548,7.527,6.148,1.509,20.345486122373234,4.6,32.0,0.0
3430,5.548,6.734,6.148,1.61,20.253840285661262,4.6,32.0,0.0
3431,5.548,6.734,6.35,1.71,20.280288199962882,4.6274999999999995,,0.0
3432,5.548,6.338,6.249,1.61,20.119701739974015,4.654999999999999,,0.0
3433,5.548,7.13,6.048,1.509,20.154291217981807,4.6825,,0.0
3434,5.548,7.527,5.846,1.308,20.176703852587263,4.71,32.0,0.0
3435,5.548,7.527,5.745,1.308,20.162092696811083,4.71,32.0,0.0
3436,5.548,6.734,5.745,1.308,19.913964887767758,4.7375,,0.0
3437,5.548,6.734,6.048,1.509,19.89147542143743,4.765000000000001,,0.0
3438,5.548,7.13,6.048,1.509,19.994532795006204,4.7925,,0.0
3439,5.548,7.13,6.048,1.509,20.06667295650434,4.82,31.0,0.0
3440,5.548,6.734,5.947,1.408,19.93777106955304,4.82,31.0,0.0
3441,5.548,7.527,6.148,1.509,20.17603974868713,4.8225,,0.0
3442,5.548,7.923,5.846,1.308,20.310727824080995,4.825,,0.0
3443,5.548,7.923,5.846,1.308,20.405009476856694,4.827500000000001,,0.0
3444,5.152,8.319,5.443,1.006,20.259506633799685,4.83,32.0,0.0
3445,5.152,7.923,5.544,1.107,20.099454643659783,4.83,32.0,0.0
3446,5.152,7.923,5.745,1.207,20.07771825056185,4.835,,0.0
3447,5.152,8.319,5.443,1.006,20.030402775393295,4.84,,0.0
3448,5.152,8.319,5.443,1.006,19.99728194277531,4.845,,0.0
3449,5.548,7.13,5.947,1.408,20.00799735994272,4.85,32.0,0.0
3450,5.548,6.734,6.048,1.509,19.957298151959904,4.85,32.0,0.0
3451,5.548,6.338,6.148,1.61,19.86330870637193,4.8525,,0.0
3452,5.548,6.338,6.148,1.61,19.797516094460352,4.855,,0.0
3453,5.548,6.734,6.249,1.61,19.900561266122246,4.8575,,0.0
3454,5.548,6.734,5.947,1.408,19.82149288628557,4.86,31.0,0.0
3455,5.548,7.13,6.148,1.61,20.005845020399896,4.86,31.0,0.0
3456,5.548,6.734,5.745,1.308,19.804591514279924,4.862500000000001,,0.0
3457,5.548,7.527,5.947,1.408,19.992214059995945,4.865,,0.0
3458,5.548,6.734,5.846,1.308,19.82534984199716,4.8675,,0.0
3459,5.548,7.13,5.947,1.408,19.88764488939801,4.87,31.0,0.0
3460,5.548,7.13,6.249,1.61,20.082451422578607,4.87,31.0,0.0
3462,5.548,7.527,6.148,1.61,20.307615995805026,4.873333333333333,,0.0
3463,5.548,7.527,6.148,1.61,20.465231197063517,4.876666666666667,,0.0
3464,5.548,6.734,5.745,1.308,20.126161837944462,4.88,31.0,0.0
3465,5.548,7.13,5.947,1.408,20.098213286561123,4.88,31.0,0.0
3466,5.548,7.527,6.048,1.509,20.258349300592783,4.8825,,0.0
3467,5.548,7.527,6.048,1.509,20.37044451041495,4.885,,0.0
3468,5.548,7.13,5.745,1.207,20.148311157290465,4.887499999999999,,0.0
3469,5.152,7.923,5.745,1.207,20.11191781010333,4.89,32.0,0.0
3470,5.548,7.923,5.947,1.408,20.32614246707233,4.89,32.0,0.0
3471,5.152,8.319,5.443,1.107,20.23459972695063,4.8925,,0.0
3472,5.548,7.923,5.745,1.308,20.321419808865443,4.895,,0.0
3473,5.152,8.316,5.644,1.107,20.29069386620581,4.8975,,0.0
3474,5.548,7.527,5.745,1.308,20.241885706344068,4.9,32.0,0.0
3475,5.548,6.734,5.846,1.308,20.00011999444085,4.9,32.0,0.0
3476,5.548,7.13,5.947,1.408,20.009983996108595,4.9025,,0.0
3477,5.548,7.527,5.846,1.308,20.075688797276015,4.905,,0.0
3478,5.548,7.527,5.846,1.308,20.121682158093208,4.907500000000001,,0.0
3479,5.548,7.527,5.846,1.308,20.153877510665247,4.91,32.0,0.0
3480,5.548,7.92,5.846,1.408,20.324314257465673,4.91,32.0,0.0
3481,5.548,7.92,5.947,1.408,20.473919980225972,4.9125,,0.0
3482,5.152,8.316,5.443,1.107,20.33714398615818,4.915,,0.0
3483,5.152,8.319,5.443,1.006,20.212000790310725,4.9175,,0.0
3484,5.152,8.316,5.443,1.006,20.123500553217507,4.92,33.0,0.0
3485,5.548,6.734,5.947,1.408,19.977550387252258,4.92,33.0,0.0
3486,5.548,6.734,6.148,1.61,19.99628527107658,4.92,,0.0
3487,5.548,7.13,5.947,1.408,20.007299689753605,4.92,,0.0
3488,5.548,7.13,5.947,1.408,20.015009782827526,4.92,,0.0
3489,5.548,6.734,6.148,1.61,20.02250684797927,4.92,30.0,0.0
3490,5.548,7.13,6.148,1.509,20.11625479358549,4.92,30.0,0.0
3491,5.548,7.527,6.249,1.61,20.36157835550984,4.922499999999999,,0.0
3492,5.548,7.527,6.148,1.61,20.50300484885689,4.925,,0.0
3493,5.548,7.923,5.947,1.408,20.599903394199824,4.9275,,0.0
3494,5.152,7.923,5.745,1.207,20.42803237593988,4.93,33.0,0.0
3495,5.152,8.319,5.644,1.207,20.396222663157914,4.93,33.0,0.0
3496,5.152,8.319,5.443,1.006,20.253355864210544,4.93,,0.0
3497,5.152,7.92,5.644,1.207,20.154249104947382,4.93,,0.0
3498,5.548,7.13,5.846,1.308,20.05757437346317,4.93,,0.0
3499,5.548,7.527,6.048,1.509,20.22990206142422,4.93,32.0,0.0
3500,5.548,7.527,6.048,1.509,20.350531442996953,4.93,32.0,0.0
3501,5.548,7.527,5.947,1.408,20.37437201009787,4.9325,,0.0
3502,5.152,7.527,5.745,1.207,20.15136040706851,4.9350000000000005,,0.0
3503,5.152,6.338,5.644,1.207,19.608252284947955,4.9375,,0.0
3505,5.548,7.13,5.947,1.408,19.735676599463567,4.94,30.0,0.0
3506,5.548,6.338,6.048,1.509,19.647873619624498,4.94,,0.0
3507,5.548,6.734,6.249,1.61,19.795811533737147,4.94,,0.0
3508,5.548,6.734,6.35,1.71,19.959668073616,4.94,,0.0
3509,5.548,7.527,6.148,1.61,20.221667651531202,4.94,32.0,0.0
3510,5.548,7.13,6.048,1.509,20.22566735607184,4.94,32.0,0.0
3511,5.548,7.13,5.846,1.308,20.107567149250286,4.9225,,0.0
3512,5.548,7.13,6.048,1.509,20.1457970044752,4.905,,0.0
3513,5.548,6.338,6.048,1.509,19.93495790313264,4.8875,,0.0
3514,5.548,6.734,6.249,1.61,19.996770532192848,4.87,30.0,0.0
3515,5.548,5.942,6.048,1.509,19.711839372534993,4.87,30.0,0.0
3516,5.548,5.942,6.35,1.71,19.663287560774496,4.8525,,0.0
3517,5.548,6.338,6.451,1.811,19.808701292542146,4.835,,0.0
3518,5.548,6.338,6.249,1.61,19.7895909047795,4.8175,,0.0
3519,5.548,6.338,6.148,1.61,19.74591363334565,4.8,30.0,0.0
3520,5.548,6.338,6.148,1.61,19.715339543341955,4.8,30.0,0.0
3521,5.548,6.338,6.148,1.61,19.693937680339367,4.7825,,0.0
3522,5.548,5.942,6.048,1.509,19.49985637623756,4.765000000000001,,0.0
3523,5.548,6.338,6.249,1.61,19.573399463366293,4.7475000000000005,,0.0
3524,5.548,6.338,6.148,1.61,19.594579624356403,4.73,30.0,0.0
3525,5.548,6.338,6.148,1.61,19.60940573704948,4.73,30.0,0.0
3526,5.548,6.734,6.35,1.71,19.82918401593464,4.7575,,0.0
3527,5.548,7.13,5.947,1.408,19.890328811154248,4.785,,0.0
3528,5.548,7.13,6.048,1.408,19.96343016780797,4.8125,,0.0
3529,5.548,7.527,5.846,1.308,20.043101117465582,4.84,32.0,0.0
3530,5.548,7.527,5.745,1.308,20.068570782225905,4.84,32.0,0.0
3531,5.548,7.13,5.947,1.408,20.057899547558137,4.8225,,0.0
3532,5.548,6.734,5.846,1.308,19.871329683290696,4.805,,0.0
3533,5.548,7.128,5.947,1.408,19.91923077830349,4.7875,,0.0
3534,5.548,6.338,6.148,1.509,19.806361544812447,4.77,31.0,0.0
3535,5.546,6.732,6.249,1.61,19.905553081368716,4.77,31.0,0.0
3536,5.548,5.94,6.35,1.71,19.798287156958104,4.7749999999999995,,0.0
3537,5.548,5.942,6.148,1.509,19.60290100987067,4.779999999999999,,0.0
3538,5.546,6.336,6.148,1.509,19.58373070690947,4.785,,0.0
3539,5.546,6.336,6.249,1.61,19.63091149483663,4.79,31.0,0.0
3540,5.546,6.336,6.249,1.61,19.663938046385642,4.79,31.0,0.0
3541,5.548,4.752,5.947,1.408,19.06125663246995,4.7925,,0.0
3542,5.548,6.336,6.148,1.509,19.205179642728964,4.795,,0.0
3543,5.546,6.732,6.148,1.509,19.424125749910274,4.797499999999999,,0.0
3544,5.546,6.732,5.846,1.408,19.456488024937194,4.8,30.0,0.0
3545,5.546,6.732,6.048,1.509,19.570041617456035,4.8,30.0,0.0
3547,5.546,7.128,6.048,1.509,19.768329132219225,4.806666666666667,,0.0
3548,5.546,7.128,5.947,1.408,19.846530392553458,4.8133333333333335,,0.0
3549,5.548,7.13,6.048,1.509,19.96307127478742,4.82,31.0,0.0
3550,5.548,7.13,6.048,1.509,20.04464989235119,4.82,31.0,0.0
3551,5.548,7.13,5.846,1.408,20.010854924645837,4.825,,0.0
3552,5.548,7.13,6.249,1.61,20.168698447252087,4.83,,0.0
3553,5.548,6.336,6.148,1.61,20.01068891307646,4.835,,0.0
3554,5.548,6.338,6.148,1.61,19.90068223915352,4.84,31.0,0.0
3555,5.548,5.546,6.35,1.71,19.676677567407467,4.84,31.0,0.0
3556,5.548,6.338,6.249,1.61,19.697174297185224,4.842499999999999,,0.0
3557,5.548,6.734,6.249,1.61,19.830322008029658,4.845,,0.0
3558,5.548,7.13,5.947,1.408,19.891125405620762,4.8475,,0.0
