timestamp,sensor,target,socket,cpu,RAPL_ENERGY_PKG,time_enabled,time_running
1689915835072,sensor,all,0,21,293863424,1755291,1755291
1689915836073,sensor,all,0,21,89335005184,984206791,984206791
1689915837073,sensor,all,0,21,84177584128,1984538494,1984538494
1689915838073,sensor,all,0,21,85093253120,2984995089,2984995089
1689915839074,sensor,all,0,21,85264171008,3985339872,3985339872
1689915840074,sensor,all,0,21,84166836224,4985666309,4985666309
1689915841074,sensor,all,0,21,83910459392,5986095331,5986095331
1689915842075,sensor,all,0,21,84279558144,6986349097,6986349097
1689915843075,sensor,all,0,21,84841594880,7986794369,7986794369
1689915844076,sensor,all,0,21,84820361216,8987203021,8987203021
1689915845076,sensor,all,0,21,84143243264,9987501692,9987501692
1689915846076,sensor,all,0,21,83925139456,10987856034,10987856034
1689915847077,sensor,all,0,21,83380404224,11988191534,11988191534
1689915848077,sensor,all,0,21,84679327744,12988479275,12988479275
1689915849077,sensor,all,0,21,84291878912,13988950173,13988950173
1689915850078,sensor,all,0,21,84629520384,14989311901,14989311901
1689915851078,sensor,all,0,21,84396736512,15989632795,15989632795
1689915852078,sensor,all,0,21,83406618624,16989967011,16989967011
1689915853079,sensor,all,0,21,84027899904,17990324241,17990324241
1689915854079,sensor,all,0,21,86847258624,18990792788,18990792788
1689915855080,sensor,all,0,21,84052803584,19991171164,19991171164
1689915856080,sensor,all,0,21,84649967616,20991447471,20991447471
1689915857080,sensor,all,0,21,83665616896,21991823142,21991823142
1689915858081,sensor,all,0,21,83440959488,22992210915,22992210915
1689915859081,sensor,all,0,21,84804632576,23992596731,23992596731
1689915860081,sensor,all,0,21,83956334592,24992968404,24992968404
1689915861082,sensor,all,0,21,84272742400,25993344319,25993344319
1689915862082,sensor,all,0,21,84768980992,26993679442,26993679442
1689915863083,sensor,all,0,21,83689734144,27994140918,27994140918
1689915864083,sensor,all,0,21,83237273600,28994376429,28994376429
1689915865083,sensor,all,0,21,83551584256,29994779040,29994779040
1689915866084,sensor,all,0,21,84088455168,30995186483,30995186483
1689915867084,sensor,all,0,21,83334266880,31995561273,31995561273
1689915868084,sensor,all,0,21,83349995520,32995928742,32995928742
1689915869085,sensor,all,0,21,84075872256,33996309045,33996309045
1689915870085,sensor,all,0,21,82948915200,34996664705,34996664705
1689915871086,sensor,all,0,21,83861700608,35997080277,35997080277
1689915872086,sensor,all,0,21,84113358848,36997402357,36997402357
1689915873086,sensor,all,0,21,83637305344,37997824254,37997824254
1689915874087,sensor,all,0,21,83173310464,38998195210,38998195210
1689915875087,sensor,all,0,21,83181436928,39998496903,39998496903
1689915876087,sensor,all,0,21,82558844928,40998916224,40998916224
1689915877088,sensor,all,0,21,83810844672,41999115962,41999115962
1689915878088,sensor,all,0,21,83251953664,42999560319,42999560319
1689915879089,sensor,all,0,21,83755794432,44000003412,44000003412
1689915880089,sensor,all,0,21,84052803584,45000314006,45000314006
1689915881089,sensor,all,0,21,82805784576,45999730689,45999730689
1689915882090,sensor,all,0,21,82658197504,47001142604,47001142604
1689915883090,sensor,all,0,21,83518816256,48001476277,48001476277
1689915884090,sensor,all,0,21,83347636224,49001771325,49001771325
1689915885091,sensor,all,0,21,83526418432,50002172570,50002172570
1689915886091,sensor,all,0,21,82878922752,51002480690,51002480690
1689915887092,sensor,all,0,21,83435716608,52002936254,52002936254
1689915888092,sensor,all,0,21,83047743488,53003334142,53003334142
1689915889092,sensor,all,0,21,84608548864,54003720007,54003720007
1689915890093,sensor,all,0,21,84252033024,55004088420,55004088420
1689915891093,sensor,all,0,21,84464893952,56004456613,56004456613
1689915892093,sensor,all,0,21,83254312960,57004727047,57004727047
1689915893094,sensor,all,0,21,83832340480,58005197414,58005197414
1689915894094,sensor,all,0,21,83268730880,59005530693,59005530693
1689915895095,sensor,all,0,21,86180102144,60005907691,60005907691
1689915896095,sensor,all,0,21,84667006976,61006287910,61006287910
1689915897095,sensor,all,0,21,92954427392,62006191868,62006191868
1689915898096,sensor,all,0,21,109032243200,63006985009,63006985009
1689915899096,sensor,all,0,21,107998871552,64007487105,64007487105
1689915900096,sensor,all,0,21,105274408960,65007644775,65007644775
1689915901097,sensor,all,0,21,176502079488,66008165952,66008165952
1689915902098,sensor,all,0,21,259806199808,67008625811,67008625811
1689915903099,sensor,all,0,21,289737277440,68009305756,68009305756
1689915904101,sensor,all,0,21,273739939840,69011374877,69011374877
1689915905102,sensor,all,0,21,356286464000,70012545098,70012545098
1689915906103,sensor,all,0,21,347487600640,71013466278,71013466278
1689915907105,sensor,all,0,21,363594514432,72015868835,72015868835
1689915908107,sensor,all,0,21,399298527232,73016784375,73016784375
1689915909108,sensor,all,0,21,457348481024,74018427387,74018427387
1689915910110,sensor,all,0,21,447499468800,75020346861,75020346861
1689915911112,sensor,all,0,21,436403175424,76021860514,76021860514
1689915912113,sensor,all,0,21,367428370432,77023428170,77023428170
1689915913114,sensor,all,0,21,351709429760,78024812457,78024812457
1689915914116,sensor,all,0,21,447844712448,79026438949,79026438949
1689915915117,sensor,all,0,21,504300044288,80027639096,80027639096
1689915916119,sensor,all,0,21,478429577216,81029335290,81029335290
1689915917120,sensor,all,0,21,420413440000,82030525838,82030525838
1689915918122,sensor,all,0,21,434554273792,83032922414,83032922414
1689915919124,sensor,all,0,21,401194876928,84034726884,84034726884
1689915920126,sensor,all,0,21,313112395776,85036135081,85036135081
1689915921127,sensor,all,0,21,301270302720,86037720290,86037720290
1689915922129,sensor,all,0,21,371517816832,87039276889,87039276889
1689915923131,sensor,all,0,21,375864426496,88041014782,88041014782
1689915924132,sensor,all,0,21,341395111936,89042583370,89042583370
1689915925134,sensor,all,0,21,383220711424,90044178745,90044178745
1689915926136,sensor,all,0,21,471535976448,91045872140,91045872140
1689915927138,sensor,all,0,21,472507744256,92048270427,92048270427
1689915928207,sensor,all,0,21,509029646336,93116963013,93116963013
1689915929209,sensor,all,0,21,461775306752,94120721814,94120721814
1689915930212,sensor,all,0,21,461122306048,95122448267,95122448267
1689915931214,sensor,all,0,21,429581664256,96124993988,96124993988
1689915932217,sensor,all,0,21,376897536000,97127151679,97127151679
1689915933220,sensor,all,0,21,285298655232,98129993707,98129993707
1689915934222,sensor,all,0,21,330098802688,99133003774,99133003774
1689915935225,sensor,all,0,21,443527462912,100135746663,100135746663
1689915936228,sensor,all,0,21,524241338368,101138264847,101138264847
1689915937230,sensor,all,0,21,418982133760,102140700657,102140700657
1689915938233,sensor,all,0,21,329618030592,103143073692,103143073692
1689915939235,sensor,all,0,21,397954777088,104145528155,104145528155
1689915940237,sensor,all,0,21,425706651648,105147668918,105147668918
1689915941240,sensor,all,0,21,309805711360,106150532843,106150532843
1689915942243,sensor,all,0,21,327325581312,107153349275,107153349275
1689915943246,sensor,all,0,21,285091299328,108156139141,108156139141
1689915944249,sensor,all,0,21,181051326464,109159167148,109159167148
1689915945251,sensor,all,0,21,165806866432,110161051013,110161051013
1689915946256,sensor,all,0,21,282987855872,111166067072,111166067072
1689915947261,sensor,all,0,21,301558661120,112175302062,112175302062
1689915948266,sensor,all,0,21,270868152320,113180509078,113180509078
1689915949271,sensor,all,0,21,322492956672,114182011765,114182011765
1689915950274,sensor,all,0,21,315194081280,115184444571,115184444571
1689915951276,sensor,all,0,21,377831817216,116187180466,116187180466
1689915952279,sensor,all,0,21,445210951680,117189609637,117189609637
1689915953282,sensor,all,0,21,541246881792,118192047209,118192047209
1689915954284,sensor,all,0,21,436951580672,119194517093,119194517093
1689915955286,sensor,all,0,21,310395273216,120196400132,120196400132
1689915956289,sensor,all,0,21,299534909440,121199196685,121199196685
1689915957292,sensor,all,0,21,373322940416,122201958372,122201958372
1689915958295,sensor,all,0,21,377211060224,123205081104,123205081104
