minutes,dd-0-0.0.1,video_processing-0-0.0.1,image_processing-0-0.0.1,pyaes-0-0.0.1
1153,11.028826887794676,19.654235209291013,9.083550871775387,9.513887139970413
1154,8.669769155466845,24.553695435171605,8.839110313415466,11.92777079862736
1155,13.658033988661684,19.722772314370626,6.96783930008263,14.731540742734891
1156,12.548395014439388,23.552157863074875,11.46327180858104,12.233330883335219
