success,function_name,was_cold,worker_duration_us,code_duration_sec,e2e_duration_us,tid
true,image_processing-0,true,1987279,1.9233322143554688,2223002,91d24541tofd71to62d6to8d16to023ee1caf716
true,video_processing-0,true,5102964,4.635772705078125,5462358,5c8cc576to2052tob125tob08ato76de911cd47a
true,image_processing-0,false,1422497,1.4215993881225586,1423831,25874874to1201to0bd0toe4e5tobc73c764c092
true,fetch_1gfile-0,true,4677588,4.6261515617370605,4897109,b77e52bdto231btobe00toe681to8e542e27882e
true,dd-0,true,4724943,4.60171914100647,5020575,f08d80f6toff6dtoe707to628cto327331634d91
true,image_processing-0,false,2626974,2.6262073516845703,2683051,44eb70c3to0780to1859to805ctoeb3249f9a753
true,video_processing-0,false,6014728,6.013866662979126,6075398,d6f760aftoe63ato7046tobedetod618f5e5da7e
true,image_processing-0,false,1773049,1.7723054885864258,1820931,a4df71cdto9882to2f9btod274to07d3a8acd6d6
true,dd-0,false,4727265,4.637837886810303,4728513,5d20b165to1cb4tof6a9to43d0to5ef51a65730b
true,video_processing-0,false,7884297,7.883366584777832,7885430,46a12ed0to96b8tofd33tocc9atof71d1b19b1c5
true,video_processing-0,true,5325049,4.5986316204071045,5530659,830ff629to679cto7019to5d80tobeda7cfb175f
true,dd-0,true,4842070,4.747693777084351,5140634,147fd969tof226to640fto441fto722a3960b1a5
true,video_processing-0,true,7467317,7.261211633682251,7728867,23fd5ec2to1c8fto4f41tod164to2d3d32abb64f
true,video_processing-0,false,12918315,12.917439222335815,12919429,4ae048d7tod69cto2f7btod139to88d0980fab34
true,dd-0,false,4697645,4.620906114578247,4698977,fce0d808to8ffcto3cd9toe18eto525191b8859b
true,video_processing-0,false,7453990,7.452999114990234,7455269,57f62743toe420tob9a8to5f4ftoac20df165420
true,image_processing-0,false,1654032,1.6529524326324463,1655426,2c1ac38cto6ac0to9e52to006dto4c6c66438a96
true,video_processing-0,false,9019864,9.018953323364258,9021128,a0352e5dto05bbtof308to979fto7cfc376da31d
