minutes,dd-0-0.0.1,image_processing-0-0.0.1,video_processing-0-0.0.1
1240,2.636496386116607,12.05173244184145,15.567077696858172
1241,1.986982124604575,13.089534301250735,15.50999050074886
1242,2.210720005144905,16.27282469681965,13.729700741866825
