minutes,image_processing-0-0.0.1,video_processing-0-0.0.1,dd-0-0.0.1
1240,8.647486514437217,10.847257491167698,7.472416060940258
1241,9.392141079845775,10.807478701101564,5.631548451528864
1242,11.676249269274981,9.566959330701057,6.265671274831059
