minutes,image_processing-0-0.0.1,video_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1
1385,9.820444313949421,41.23345780016032,11.709343302775771,19.19391969299861
1386,9.82300572919385,37.5935911831156,12.724237211221805,20.662519725176338
1387,10.286638537739472,40.33471153883683,13.467765931995395,19.263528352939094
1388,9.488110826212395,52.001478509312925,10.79216446161317,18.900303477746096
1389,11.804182433251611,58.940025847870174,13.838231465880419,19.677675273418153
1390,10.792630325499898,48.009006270417444,13.331968773558176,15.69488306407991
1391,11.048141305410912,48.72000497926294,12.006136299455664,15.596540844453578
1392,12.156876303515956,49.63091419793207,12.180343171339407,16.76088950339472
1393,11.534821341466593,53.49273977029362,10.157166528160637,15.141896786100181
1394,13.585622184601956,55.90169288353362,14.30039138778613,17.746771318514988
1395,12.063488890921473,47.93862412364163,12.843453095983959,12.262829691457334
1396,12.558575852532645,39.36290065135654,15.29580439447011,13.166784238581076
1397,13.65111358599809,40.95046168756248,15.484440191671322,15.174475510379915
1398,15.357390082668733,37.62004944484147,15.337915600154963,12.989398358724781
1399,17.9784268068011,42.15048315574081,19.28389613874066,16.790839801162107
1400,16.009252350190298,45.80171584379104,16.169087916911142,12.841893673708475
1401,15.480530031675086,40.78937491305966,16.38235733631497,13.630405100934805
1402,13.991338844807059,41.9401847316631,15.649374440008703,14.675025204462523
1403,15.914312263680186,45.99676135242268,12.662471655495915,13.476788160902034
1404,16.885647847443206,50.49803854843464,15.656752502282957,16.51739223749684
1405,17.606997401584994,44.314871385760576,12.09896772025194,11.536793468502566
1406,16.61976305489474,46.730150088999586,13.11497433456717,11.101514023827244
1407,14.540611918471305,43.71060197483013,13.895075161928137,10.955905479413552
1408,13.797406770719265,46.69349369903866,13.664719492572251,10.138033836737876
1409,16.201716455430617,48.69564333723918,16.926564781083528,11.098171315904837
1410,13.315649191804193,50.40148451423093,12.217654809406397,11.435133082979911
