minutes,image_processing-0-0.0.1,video_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1
1385,7.011667981086149,30.876087334544476,9.644664684127678,15.528492241387422
1386,6.318179871778334,29.076953001951985,11.406138836682713,14.903711536903472
1387,6.771387728793269,31.15684367316377,12.14763841279367,14.260167866619263
1388,7.364148715914095,37.24244610653104,10.791298346910365,14.29981652957227
1389,8.69292491368285,42.582095948517775,13.204110705117726,15.255187833113364
1390,8.924144631636793,34.052209491380275,10.732190280399474,12.821967969207066
1391,10.685537384752273,34.13980417184661,10.567702544358637,13.491401580037527
1392,11.84580932594412,34.20505174417063,11.100337298180618,14.882223413592698
1393,11.60159634120352,37.39283719165218,8.716593816018523,13.825047123548018
1394,12.81761379646566,39.82731758678671,12.079469216875603,15.287423705742814
1395,11.207171532616202,33.92514277402635,10.125511968076935,12.134393084717084
1396,12.07775455599507,27.706975730739003,11.848766320685613,12.500403449605814
1397,12.799369004616285,29.45901119664986,12.302307606123378,13.922616629877206
1398,13.750741032918478,26.849802232519032,10.81207539371395,12.71930783514775
1399,15.488269545045968,31.070295025976687,13.747054850383622,15.470323538939809
1400,13.820729116998137,34.0997541285793,11.83894138189494,12.349060649537494
1401,12.478879459380872,31.213657896084815,12.46883303415901,12.21277826119563
1402,11.857046870842009,31.737818784242425,12.776269803141188,11.924605804139707
1403,13.695621210447596,34.53832899523628,10.946905368303034,10.399736173483655
1404,14.209475608517263,37.95236563845765,13.183269144089996,13.11676864540057
1405,13.479682062624002,33.981520750281994,10.4417864621477,9.955291853153593
1406,14.155462226236116,34.47560569659432,10.80905115982388,10.880542294682185
1407,12.499219056263321,32.053814266351914,11.67626611861104,10.69461602963882
1408,10.818897638882216,34.81756294253822,11.342779218249216,9.613026660923767
1409,12.710128931869228,35.66902379297982,13.76547068296139,11.358723459756177
1410,10.72687011301918,36.019387990797,11.531692440866678,10.546593938698376
