minutes,image_processing-0-0.0.1,video_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1
1385,7.397940688958122,26.81252793699059,8.54622428896921,14.552408253803309
1386,6.565017519413384,25.101319548434773,10.23414833599348,14.357966321919736
1387,6.7935718564734895,26.979101959780504,10.96966707505461,13.480566720148941
1388,7.2268691667607845,31.899216453651402,9.850613063245063,13.48822341534723
1389,8.392590098201666,36.576733446772955,12.11444914576445,14.421092779966056
1390,8.13693426809507,29.771251853153395,9.924434027241697,11.905484077359219
1391,9.525467178085188,29.47242713004632,9.847590979557415,12.410247006548813
1392,10.502321033419753,29.690893698143288,10.183751299313121,13.61360744415445
1393,10.413780130360898,32.24775038792046,8.095140169423352,12.799531951478132
1394,11.57464051515792,34.55498813131653,11.233437552046787,14.149120804396045
1395,10.241390168032618,29.23861095600268,9.421421207554546,11.271004121354345
1396,11.16746377626211,23.616179465627642,10.880066973560861,11.64012875655283
1397,11.82862124702065,25.066914913993056,11.284260967701528,12.837871583649699
1398,12.694649829594333,22.79092473070869,10.45599274593444,11.981183800574057
1399,14.24124034773294,26.62751638494151,13.220456909300658,14.536678574767928
1400,12.830709560052174,29.165218353600945,11.165930131272622,11.515903363800948
1401,11.641630894449834,26.70429528843292,11.464684289160127,11.458529684341322
1402,11.200557798155396,26.946285434270177,11.638473945204977,11.302735244235713
1403,12.765586812089936,29.295037910155937,10.03976470792302,9.979302359741887
1404,13.268466210354378,32.479364558465946,12.205037019793462,12.330274562520932
1405,12.246739800357696,28.823399837058222,9.650687417955007,9.474532944098913
1406,12.870672329940719,29.26827727299007,10.003061975650775,10.550028338026934
1407,11.550674806820574,27.210041393490503,10.647967449748036,10.384246124216848
1408,10.3555913358553,29.48494784720558,10.578381230274182,9.269355894120105
1409,12.009690448308982,30.347989370371582,12.87205351535424,10.837021161783404
1410,10.441274739594535,30.541408373888853,10.321597505386677,10.208021072102863
