minutes,image_processing-0-0.0.1,video_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1
1385,2.5072387574808905,21.545414417328676,4.688483493766624,7.29646835973918
1386,2.8397223813805965,19.10674778819648,4.558041915779553,8.802837779613165
1387,3.5287500264477965,20.325151623912262,4.597618607960527,8.22444177938632
1388,3.2726409308652737,26.7663100217713,3.670992254668911,7.531473158184715
1389,4.641326859603592,30.251412657399754,4.725234559013681,7.308409762031536
1390,3.8696340574970494,26.529928016282906,4.749450607169121,5.675588861990424
1391,3.5454944774805637,27.198125495963556,4.129180139364523,5.4033490341124395
1392,3.837321349862281,28.63328815062111,4.172202474055801,5.499126871393274
1393,3.4936200600152088,30.488444419496176,3.2843973476688166,4.836083031517828
1394,4.461135759890618,30.786644562854523,4.696372401896603,6.231086265338179
1395,3.3914137307761174,26.758986089211124,4.106139482119369,4.4951804479109
1396,2.971538606299042,22.848893632451805,5.790329893997951,4.345962189204946
1397,3.534887699496402,23.521291576892235,5.703196355799152,5.2603654409907135
1398,4.38939135868211,21.528379248157876,5.413879935063413,4.3556221977838385
1399,5.811321259892826,22.925030423469185,6.8852291642990195,5.9982959194401495
1400,4.822211074100676,24.920689994934794,6.115086368889921,4.2114744502062225
1401,5.267379957424833,21.73362303961259,6.695047237619643,4.473773276113197
1402,4.407249145849519,22.865514708902758,6.051524409082381,5.089122455434443
1403,5.078279490843664,24.513694522324663,4.9031280350930055,4.632813107966768
1404,5.601703901193047,26.334840687442952,5.959633177361011,5.744091539963103
1405,6.889350873076438,23.26119865691871,3.8203089496721434,4.197138310270499
1406,6.037333639130073,24.736132190874773,4.317405539023283,3.6603808543824607
1407,5.293345244494576,23.510125918198973,4.254024879743238,3.538345787450122
1408,4.508428123072755,25.554754319478057,3.724650496113469,2.9072679095646867
1409,5.762437124260151,26.493004347498,4.887376950986116,2.962681581573595
1410,4.368276226353161,27.878423197995154,3.243271438944209,3.3729472791378057
