timestamp,sensor,target,socket,cpu,RAPL_ENERGY_PKG,time_enabled,time_running
1689913979372,sensor,all,0,21,191365120,1851943,1851943
1689913980373,sensor,all,0,21,90216595456,980701158,980701158
1689913981373,sensor,all,0,21,85175828480,1980855300,1980855300
1689913982374,sensor,all,0,21,84537507840,2981169620,2981169620
1689913983374,sensor,all,0,21,85186314240,3981555747,3981555747
1689913984374,sensor,all,0,21,84637646848,4981790649,4981790649
1689913985375,sensor,all,0,21,84610908160,5982045234,5982045234
1689913986375,sensor,all,0,21,85656076288,6982325135,6982325135
1689913987375,sensor,all,0,21,84198817792,7982988350,7982988350
1689913988376,sensor,all,0,21,84763213824,8983441295,8983441295
1689913989376,sensor,all,0,21,84354007040,9983836552,9983836552
1689913990376,sensor,all,0,21,83724599296,10984160158,10984160158
1689913991377,sensor,all,0,21,83743997952,11984497987,11984497987
1689913992377,sensor,all,0,21,84260945920,12984713367,12984713367
1689913993377,sensor,all,0,21,84799651840,13985187807,13985187807
1689913994378,sensor,all,0,21,83795640320,14985586895,14985586895
1689913995378,sensor,all,0,21,83588022272,15985814851,15985814851
1689913996379,sensor,all,0,21,83599818752,16986025937,16986025937
1689913997379,sensor,all,0,21,84772913152,17986436204,17986436204
1689913998379,sensor,all,0,21,84377862144,18986903240,18986903240
1689913999380,sensor,all,0,21,83905740800,19987374918,19987374918
1689914000380,sensor,all,0,21,83953713152,20987592304,20987592304
1689914001380,sensor,all,0,21,83147358208,21987864430,21987864430
1689914002381,sensor,all,0,21,83232817152,22988222147,22988222147
1689914003381,sensor,all,0,21,82716131328,23988653315,23988653315
1689914004381,sensor,all,0,21,84032618496,24988894601,24988894601
1689914005382,sensor,all,0,21,83612663808,25989337797,25989337797
1689914006382,sensor,all,0,21,83551584256,26989631214,26989631214
1689914007382,sensor,all,0,21,83478446080,27989878144,27989878144
1689914008383,sensor,all,0,21,83859603456,28990045626,28990045626
1689914009383,sensor,all,0,21,84650491904,29990619643,29990619643
1689914010383,sensor,all,0,21,83801669632,30991046821,30991046821
