timestamp,sensor,target,socket,cpu,INSTRUCTION_RETIRED,UNHALTED_CORE_CYCLES,time_enabled,time_running
1689913979372,sensor,all,0,13,17419,84682,2360572,2360572
1689913979372,sensor,all,0,12,14862,80976,2324183,2324183
1689913979372,sensor,all,0,15,17450,84558,2287184,2287184
1689913979372,sensor,all,0,14,11364,70511,2323860,2323860
1689913979372,sensor,all,0,17,11182,94345,2301932,2301932
1689913979372,sensor,all,0,0,23573,103143,2261652,2261652
1689913979372,sensor,all,0,16,7928,64802,2276457,2276457
1689913979372,sensor,all,0,1,7846,62785,2276987,2276987
1689913979372,sensor,all,0,19,11088,79767,2250089,2250089
1689913979372,sensor,all,0,2,4899945,4730816,2264879,2264879
1689913979372,sensor,all,0,18,7671,64548,2245649,2245649
1689913979372,sensor,all,0,3,7913,61462,2221234,2221234
1689913979372,sensor,all,0,22,6106,52395,2162246,2162246
1689913979372,sensor,all,0,4,236288,2168199,2196406,2196406
1689913979372,sensor,all,0,5,7871,65478,2107703,2107703
1689913979372,sensor,all,0,23,14963,81505,2140423,2140423
1689913979372,sensor,all,0,20,10588,89707,2084444,2084444
1689913979372,sensor,all,0,6,193157,1744760,2087459,2087459
1689913979372,sensor,all,0,7,7885,62015,1978730,1978730
1689913979372,sensor,all,0,21,12594,91520,2012386,2012386
1689913979372,sensor,all,0,8,7889,61653,1952573,1952573
1689913979372,sensor,all,0,9,7850,61620,1919704,1919704
1689913979372,sensor,all,0,11,8000,63913,1880679,1880679
1689913979372,sensor,all,0,10,8019,62550,1870352,1870352
1689913980373,sensor,all,0,13,260144,1204388,981112748,981112748
1689913980373,sensor,all,0,12,1266824,2969265,981053825,981053825
1689913980373,sensor,all,0,15,45474252,47200209,981001243,981001243
1689913980373,sensor,all,0,14,7090600,11718832,981005979,981005979
1689913980373,sensor,all,0,17,6438753,28911278,980988036,980988036
1689913980373,sensor,all,0,0,3546655,7056097,980951275,980951275
1689913980373,sensor,all,0,16,3794625,7052291,980967901,980967901
1689913980373,sensor,all,0,1,1473267,4714862,980974693,980974693
1689913980373,sensor,all,0,19,283398943,115090365,980944744,980944744
1689913980373,sensor,all,0,2,44330875,44265787,980952944,980952944
1689913980373,sensor,all,0,18,3311547,6698614,980962272,980962272
1689913980373,sensor,all,0,3,578396,1403944,980894567,980894567
