minutes,image_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1,cnn_image_classification-0-0.0.1
1342,3.4362461604689916,3.6856231974858127,3.6362789013456447,4.689510140365551
1343,3.0972841383038694,4.792036044698413,3.1580486906545215,4.793134692518906
1344,3.143121990121016,3.560973020595346,3.658444957721935,8.322018088522675
1345,7.065680966258918,4.012716689512227,3.481283123544954,4.605310674138438
1346,4.283072600406686,6.049470340197363,4.809969564416479,4.1959507635620055
1347,4.539810081935326,8.039977050763166,3.847350653465946,4.271013435114417
1348,4.565488819658414,4.167027593220284,5.0269100178256005,6.626223779744829
1349,6.665424630224797,5.6705937851999435,5.510266854349013,5.583471222804708
1350,10.616895696677876,6.934569583001235,6.238204982295824,8.255406630273185
1351,9.126071310121533,7.042155303725294,4.174901361657823,8.981488708091838
1352,6.838602149454138,7.939470550470433,8.230911537732162,9.526455568346774
1353,7.598585146120329,14.329079133208088,5.048931230743286,8.500231668904425
1354,5.336104739129841,12.533006852846627,4.874017132502988,11.385363461918162
1355,4.955849699350647,14.053591424632183,7.789770982345828,11.412410245915098
1356,17.76924933980751,8.37586310988379,8.130171570651422,8.658723328027028
1357,8.60387921084158,8.76657397587641,5.426848405412254,12.792908824887943
1358,10.801064682276602,12.950835165794516,7.977745496665351,9.05346508685027
1359,7.5789701672717715,15.890702868553449,9.959403400699543,9.93289583630678
1360,15.857117014363729,7.975489244377628,7.1324251816054804,11.240964290293116
1361,8.013586875940007,8.2593954215799,4.526419157067188,14.014132110357865
1362,8.486657341126298,8.783454044513315,7.055659028426173,13.010384072560417
1363,7.218281213399866,12.886212480180172,8.017848876812929,11.01199867137989
1364,9.600914041456441,21.7962571716962,7.1847394893679155,10.941035438161444
1365,7.201282124395501,10.099376845759714,7.835611533234825,11.501857288604857
1366,12.302839932658234,16.155768313526977,9.792126341201419,11.750174273476723
1367,15.521506830044874,9.569076348855177,7.454328853026848,11.573746932602111
1368,16.294267298747556,15.464673155401586,12.900679937832512,10.589614894671934
1369,8.905635639296381,10.65798099098114,5.2613132704540355,16.535090003774716
1370,10.983647440665825,6.845354153263586,11.515003365489692,14.18107580133371
1371,11.227799448695604,13.41202104957942,12.282364032828806,11.888598882808223
1372,81.45777323025638,33.54215968686962,18.288051742592256,25.071905549958537
