,0
0,0.6374647606533932
1,1.0354463567653964
2,2.722891251398094
3,2.8745029792481214
4,3.264710501419912
5,5.213334490981757
6,5.395495792395398
7,6.750020135190018
8,8.987449592968462
9,9.61185304523664
10,10.868714384514146
11,12.03180421288508
12,12.724541357255879
13,13.031168325134157
14,13.236568262469023
15,13.932488580637559
16,14.321184402822187
17,15.015627573603425
18,16.17725685661017
19,16.382541879922982
20,17.114671188966113
21,18.40227960133991
22,19.622647577121512
23,21.16711724739237
24,21.42454037036233
25,21.853079949040616
26,22.241160441729868
27,24.00456405259713
28,25.165575617311603
29,26.128344142532978
30,26.39531489198127
31,26.575659753245024
32,27.408229048379457
33,30.378105360312535
34,30.557827238069112
35,32.54684290425184
36,33.86263304879172
37,34.005137662019955
38,34.01838688465376
39,34.064562178965986
40,34.71712623108664
41,35.19006572833534
42,35.249973684905974
43,35.260829966261525
44,37.341435388780134
45,38.65081541782417
46,38.80577348827616
47,38.92817117786367
48,39.06159306428677
49,39.75896893197832
50,39.78434286602544
51,39.89458701286278
52,40.95093416374799
53,41.59121675860348
54,42.215516756079644
55,44.73585750932648
56,45.24040047981427
57,45.29053880864999
58,48.2867314641759
59,49.0262642084021
60,49.295920133700974
61,51.10803987980322
62,51.659365759319385
63,52.638056249574525
64,53.433542320771345
65,53.971759515193455
66,54.59211958762017
67,54.632292030954154
68,54.97041580703045
69,55.03151167596211
70,56.696758165559956
71,58.168793865102565
72,58.19261898988373
73,58.404074820419595
74,60.22472962998793
75,60.226588373785575
76,60.60535548069218
77,60.75642720514902
78,60.85789945636532
79,61.33696837870283
80,61.57175105838311
81,61.864132003646844
82,61.87111895915841
83,62.061830586987256
84,62.737748662617044
85,62.810415567175056
86,62.87582555310473
87,62.955743406412715
88,64.55093848197441
89,65.35866442649895
90,65.8329707246317
91,66.08175141980998
92,66.44681286802478
93,66.88705766076168
94,67.30669583352963
95,68.51545866241264
96,70.33421565649542
97,71.20120340460751
98,71.48455833791883
99,71.62119186671646
100,73.79592548814911
101,74.1926219294252
102,74.3450127267477
103,74.97982427831887
104,75.98980708689498
105,76.09452896686729
106,76.8216110965038
107,77.12618931218806
108,78.47461329934616
109,80.03293127221997
110,80.14625620641856
111,81.70392362811432
112,82.60226468088605
113,82.70767536393849
114,83.09343196471754
115,83.44475779893999
116,84.98189917305905
117,97.21904670777394
118,99.56842341757381
119,132.69615714279277
120,135.21436184579974
121,252.83364483595568
122,261.97029717203384
123,646.3553275198972
