minutes,cnn_image_classification-0-0.0.1,dd-0-0.0.1,image_processing-0-0.0.1,pyaes-0-0.0.1
1342,34.05113271973723,4.156104969826962,9.37854731005427,14.331890235502259
1343,34.80356384213207,3.609509120251384,8.453418197431736,18.634279989348375
1344,60.42723737585315,4.181439785875553,8.57852345525753,13.847176373746459
1345,33.439749629901975,3.9789516931128848,19.284364427129695,15.603823847073725
1346,30.46733497934078,5.4975811684824185,11.689790876282522,23.523930758244273
1347,31.012374634832383,4.3973505898074965,12.39050453425047,31.26420212085135
1348,48.11385807925389,5.745534452878868,12.46058951808224,16.203876216939875
1349,40.542298439243034,6.297989807645904,18.191944731815244,22.050633867034016
1350,59.943563060707774,7.129990694642415,28.976695477373838,26.965721878954756
1351,65.21573786302055,4.771726473264298,24.907788190943283,27.38407900818502
1352,69.17281191360632,9.407565612064431,18.66459816852612,30.87337320184179
1353,61.7212689690049,5.770703719299808,20.73881990824511,55.719963303100165
1354,82.67057980473885,5.570784688688519,14.563831696069087,48.735768392798896
1355,82.86696996148343,8.903361588012567,13.52600154248981,54.64870360318476
1356,62.87209717029213,9.292424312619682,48.49761565824211,32.570326451259305
1357,92.89094665094395,6.202646232632165,23.482569193429676,34.08964216672477
1358,65.7383675519284,9.118208093013894,29.479347925371513,50.36053283495326
1359,72.12402666583051,11.383154893548246,20.685284742681823,61.79248313621609
1360,81.6220789570061,8.152044589654484,43.278832532759914,31.013435259150366
1361,101.75840506968795,5.173495670875307,21.87148420966902,32.11743096104948
1362,94.47006223020483,8.064304292664351,23.162635521754726,34.15528189111029
1363,79.95953032303231,9.164044471922159,19.70085631115177,50.109241482766215
1364,79.44425721342887,8.211837515440251,26.20377654937102,84.7567829350063
1365,83.51645637495764,8.955755297774177,19.654460694245937,39.272370680524084
1366,85.3195177513806,11.191964658371038,33.57814340655742,62.82321489012317
1367,84.03845627167486,8.519966161375727,42.362851591819165,37.2102476402055
1368,76.89254771528698,14.744903088685328,44.47194688843746,60.135826782924156
1369,120.06340265796803,6.013446939688428,24.306153071946138,41.44455510238015
1370,102.97060455491993,13.161136429104953,29.977671083139647,26.618799342981635
1371,86.32463653840539,14.038195524323864,30.64403520585416,52.15389724319695
1372,182.0503118374334,20.9024293234804,222.32271622454547,130.43182255360077
