seconds,perf_rapl,energy_ram,retired_instructions,igpm,voltage,current,power_factor,discard,rapl_uj,rapl_uj_diff,minute,second,rapl_pw,load_avg_1minute,cpu_pct,hw_cpu_hz_mean,hw_cpu_hz_max,hw_cpu_hz_min,hw_cpu_hz_std,hw_cpu0_hz,hw_cpu1_hz,hw_cpu2_hz,hw_cpu3_hz,hw_cpu4_hz,hw_cpu5_hz,hw_cpu6_hz,hw_cpu7_hz,hw_cpu8_hz,hw_cpu9_hz,hw_cpu10_hz,hw_cpu11_hz,kern_cpu_hz_mean,kern_cpu_hz_max,kern_cpu_hz_min,kern_cpu_hz_std,kern_cpu0_hz,kern_cpu1_hz,kern_cpu2_hz,kern_cpu3_hz,kern_cpu4_hz,kern_cpu5_hz,kern_cpu6_hz,kern_cpu7_hz,kern_cpu8_hz,kern_cpu9_hz,kern_cpu10_hz,kern_cpu11_hz,cpu_pct_process,x_rest
75632,19.58,,,29.50389291643609,122.63,0.23529,0.8431,0.0,188636599332.0,10728.0,0.20001725,12.0,14.086488,0.77,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1824515.3333333333,814927.0,3471083.0,917699.4913372,1046712.0,2656917.0,1058313.0,3150833.0,2087546.0,3471083.0,814927.0,1280487.0,1036238.0,2791545.0,1522981.0,976602.0,4.0,9.923892916436092
75633,18.82,,,35.84924944045272,122.52,0.34149,0.8971,0.0,188650396189.0,18515.0,0.21668278333333332,13.0,13.796857,0.71,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2059852.25,995546.0,3535300.0,851651.3190523969,1159989.0,1015863.0,1788136.0,2911533.0,995546.0,3535300.0,1901376.0,2524006.0,2348438.0,3256470.0,2183097.0,1098473.0,4.0,17.029249440452723
75634,17.46,,,35.071432512121206,122.51,0.28858,0.9364,0.0,188663176464.0,13656.0,0.23333396666666667,14.0,12.780275,0.71,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2059852.25,995546.0,3535300.0,851651.3190523969,1159989.0,1015863.0,1788136.0,2911533.0,995546.0,3535300.0,1901376.0,2524006.0,2348438.0,3256470.0,2183097.0,1098473.0,4.0,17.611432512121205
75635,16.33,,,35.16037012841195,122.47,0.33895,0.9479,0.0,188675339988.0,8928.0,0.2500177,15.0,12.163524,0.71,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1883601.5,933034.0,3997777.0,941586.2615164812,1480623.0,3240311.0,1012942.0,1390597.0,1112898.0,1918983.0,933034.0,3997777.0,1011073.0,1771472.0,2828034.0,1905474.0,4.0,18.83037012841195
75636,14.28,,,32.21682126233238,122.53,0.28498,0.9252,0.0,188685813468.0,12792.0,0.26668378333333337,16.0,10.47348,0.71,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1883601.5,933034.0,3997777.0,941586.2615164812,1480623.0,3240311.0,1012942.0,1390597.0,1112898.0,1918983.0,933034.0,3997777.0,1011073.0,1771472.0,2828034.0,1905474.0,4.0,17.93682126233238
75637,16.26,,,30.302587766330717,122.46,0.29024,0.9405,0.0,188697637272.0,14136.0,0.28335113333333334,17.0,11.823804,0.74,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2220578.583333333,904160.0,3984920.0,1059893.3311062846,1464265.0,3316753.0,1670015.0,3799603.0,1856691.0,3984920.0,904160.0,1028906.0,2738160.0,3125635.0,1314579.0,1443256.0,4.0,14.042587766330715
75638,17.02,,,32.01413128433454,122.38,0.30505,0.9397,0.0,188710199364.0,9336.0,0.30000261666666667,18.0,12.562092,0.74,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2220578.583333333,904160.0,3984920.0,1059893.3311062846,1464265.0,3316753.0,1670015.0,3799603.0,1856691.0,3984920.0,904160.0,1028906.0,2738160.0,3125635.0,1314579.0,1443256.0,4.1,14.99413128433454
75639,19.51,,,32.98870215713876,122.42,0.30105,0.9397,0.0,188724478512.0,11220.0,0.31666795000000003,19.0,14.279148,0.74,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970946.5833333333,930423.0,3982684.0,983739.9442043832,1079682.0,930423.0,1171515.0,1133235.0,2878443.0,3657928.0,1699651.0,2007900.0,2125441.0,3982684.0,1245939.0,1738518.0,4.0,13.478702157138759
75640,14.81,,,35.93388211388335,122.48,0.3221,0.9511,0.0,188735600976.0,17472.0,0.33334958333333337,20.0,11.122464,0.74,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970946.5833333333,930423.0,3982684.0,983739.9442043832,1079682.0,930423.0,1171515.0,1133235.0,2878443.0,3657928.0,1699651.0,2007900.0,2125441.0,3982684.0,1245939.0,1738518.0,4.0,21.123882113883347
75641,16.44,,,30.60553668426927,122.53,0.25293,0.9289,0.0,188747712048.0,14640.0,0.35001116666666665,21.0,12.111072,0.74,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1643437.8333333333,800000.0,3396056.0,842625.9042302257,1359327.0,3290567.0,949856.0,1249911.0,1482382.0,3396056.0,800000.0,1047715.0,1079976.0,1247914.0,1513851.0,2303699.0,4.0,14.16553668426927
75642,14.94,,,30.056232357613997,122.54,0.23755,0.9125,0.0,188758525200.0,15312.0,0.36667768333333334,22.0,10.813152,0.74,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1643437.8333333333,800000.0,3396056.0,842625.9042302257,1359327.0,3290567.0,949856.0,1249911.0,1482382.0,3396056.0,800000.0,1047715.0,1079976.0,1247914.0,1513851.0,2303699.0,4.0,15.116232357613997
75643,17.33,,,30.299584989092804,122.53,0.25918,0.919,0.0,188771205696.0,12660.0,0.38333605,23.0,12.680496,0.76,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2855556.4166666665,1320403.0,4011104.0,931113.5509804428,1356851.0,2202483.0,1897752.0,3338261.0,3606254.0,3892971.0,2993263.0,1320403.0,2860363.0,4011104.0,2822886.0,3964086.0,4.0,12.969584989092805
75644,14.54,,,32.9839343559598,122.51,0.29656,0.9343,0.0,188782104648.0,7680.0,0.40000176666666665,24.0,10.898952,0.76,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2855556.4166666665,1320403.0,4011104.0,931113.5509804428,1356851.0,2202483.0,1897752.0,3338261.0,3606254.0,3892971.0,2993263.0,1320403.0,2860363.0,4011104.0,2822886.0,3964086.0,4.1,18.443934355959804
75645,13.03,,,27.93655203883046,122.6,0.20605,0.8904,0.0,188791426224.0,14592.0,0.41667498333333336,25.0,9.321576,0.76,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2175688.083333333,899021.0,3654739.0,777084.9063661424,1885497.0,3654739.0,1865187.0,2750274.0,973829.0,3270338.0,2311549.0,899021.0,2465869.0,1907875.0,1868200.0,2255879.0,4.1,14.90655203883046
75646,17.88,,,29.33241384452555,122.49,0.29916,0.946,0.0,188804363412.0,28728.0,0.43334886666666667,26.0,12.937188,0.76,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2175688.083333333,899021.0,3654739.0,777084.9063661424,1885497.0,3654739.0,1865187.0,2750274.0,973829.0,3270338.0,2311549.0,899021.0,2465869.0,1907875.0,1868200.0,2255879.0,4.1,11.452413844525552
75647,20.56,,,34.15576756407255,122.49,0.33105,0.9552,0.0,188819539836.0,13968.0,0.45001145,27.0,15.176424,0.78,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2512498.083333333,1320429.0,4036252.0,1177971.8930886013,1331517.0,1320429.0,1408272.0,1773392.0,1851969.0,4008850.0,1401547.0,4036252.0,1645848.0,4012692.0,3442191.0,3917018.0,4.1,13.595767564072549
75648,19.98,,,37.57525449213415,122.48,0.33236,0.9583,0.0,188834344584.0,18408.0,0.46668291666666667,28.0,14.804748,0.78,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2512498.083333333,1320429.0,4036252.0,1177971.8930886013,1331517.0,1320429.0,1408272.0,1773392.0,1851969.0,4008850.0,1401547.0,4036252.0,1645848.0,4012692.0,3442191.0,3917018.0,4.1,17.59525449213415
75649,18.49,,,35.49914510356136,122.49,0.2843,0.9139,0.0,188847909468.0,10512.0,0.48334513333333334,29.0,13.564884,0.78,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2196313.833333333,850463.0,3944319.0,993644.0209480484,1616495.0,1030470.0,2081847.0,2851348.0,850463.0,2941202.0,1469638.0,2014538.0,3303419.0,1009764.0,3242263.0,3944319.0,4.1,17.009145103561362
75650,19.28,,,35.68109013936509,122.48,0.30675,0.9275,0.0,188861921472.0,19752.0,0.5000160333333333,30.0,14.012004,0.78,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2196313.833333333,850463.0,3944319.0,993644.0209480484,1616495.0,1030470.0,2081847.0,2851348.0,850463.0,2941202.0,1469638.0,2014538.0,3303419.0,1009764.0,3242263.0,3944319.0,4.1,16.40109013936509
75651,18.63,,,36.58927584246156,122.43,0.33922,0.949,0.0,188875591287.0,22581.0,0.5166825666666667,31.0,13.669815,0.78,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2240853.583333333,850504.0,4000370.0,1196374.1536352984,1803705.0,969692.0,871087.0,1875340.0,2602445.0,4000370.0,1764790.0,3707936.0,1046152.0,850504.0,3963587.0,3434635.0,4.1,17.95927584246156
75652,18.98,,,35.72207492977502,122.43,0.33516,0.9521,0.0,188889536244.0,14820.0,0.5333437,32.0,13.944957,0.78,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2240853.583333333,850504.0,4000370.0,1196374.1536352984,1803705.0,969692.0,871087.0,1875340.0,2602445.0,4000370.0,1764790.0,3707936.0,1046152.0,850504.0,3963587.0,3434635.0,4.1,16.74207492977502
75653,20.31,,,36.45544599063898,122.43,0.33236,0.9547,0.0,188904473280.0,31116.0,0.5500157166666667,33.0,14.937036,0.79,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2299088.083333333,982187.0,3994134.0,942942.658637263,1177476.0,1948651.0,2465765.0,3576459.0,1148477.0,3027704.0,1633470.0,3994134.0,2000031.0,982187.0,3038191.0,2596512.0,4.1,16.14544599063898
75654,20.0,,,38.21805138235242,122.28,0.36273,0.9055,0.0,188919185172.0,19440.0,0.5666790666666667,34.0,14.711892,0.79,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2299088.083333333,982187.0,3994134.0,942942.658637263,1177476.0,1948651.0,2465765.0,3576459.0,1148477.0,3027704.0,1633470.0,3994134.0,2000031.0,982187.0,3038191.0,2596512.0,4.1,18.21805138235242
75655,20.11,,,37.817079436902816,122.39,0.34399,0.9574,0.0,188933924544.0,14772.0,0.5833459,35.0,14.739372,0.79,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2443317.4166666665,967348.0,4057744.0,1300061.9253020512,967348.0,1580578.0,4007060.0,3981139.0,3998683.0,4057744.0,1047091.0,974466.0,1973443.0,987684.0,3467582.0,2276991.0,4.1,17.707079436902816
75656,19.5,,,37.31736757280037,122.44,0.31635,0.9527,0.0,188948486186.0,12238.0,0.6000173833333334,36.0,14.561642,0.79,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2443317.4166666665,967348.0,4057744.0,1300061.9253020512,967348.0,1580578.0,4007060.0,3981139.0,3998683.0,4057744.0,1047091.0,974466.0,1973443.0,987684.0,3467582.0,2276991.0,4.1,17.81736757280037
75657,20.38,,,37.74706655422937,122.39,0.34822,0.9579,0.0,188963254644.0,16692.0,0.6166697833333333,37.0,14.768458,0.81,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2103417.833333333,930916.0,3959577.0,1187264.8983659062,2083015.0,3230029.0,1337836.0,1297764.0,1150325.0,3959577.0,1076476.0,930916.0,1313545.0,1158823.0,3867316.0,3835392.0,4.1,17.36706655422937
75658,19.86,,,37.22489117967047,122.41,0.31515,0.9536,0.0,188978209764.0,5340.0,0.6333499166666667,38.0,14.95512,0.81,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2103417.833333333,930916.0,3959577.0,1187264.8983659062,2083015.0,3230029.0,1337836.0,1297764.0,1150325.0,3959577.0,1076476.0,930916.0,1313545.0,1158823.0,3867316.0,3835392.0,4.1,17.364891179670472
75659,18.14,,,36.518057772238876,122.44,0.31084,0.9471,0.0,188991513096.0,12852.0,0.6500098166666667,39.0,13.303332,0.81,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1773208.9166666667,863491.0,3472857.0,955033.2206652516,1250677.0,1231440.0,1225468.0,3472857.0,3028416.0,2263227.0,898920.0,863491.0,1035886.0,1643748.0,3383671.0,980706.0,4.1,18.378057772238876
75660,18.08,,,35.103627871114554,122.44,0.32296,0.9453,0.0,189004581708.0,10692.0,0.6666827666666666,40.0,13.068612,0.81,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1773208.9166666667,863491.0,3472857.0,955033.2206652516,1250677.0,1231440.0,1225468.0,3472857.0,3028416.0,2263227.0,898920.0,863491.0,1035886.0,1643748.0,3383671.0,980706.0,4.1,17.023627871114556
75661,13.03,,,31.906407151854605,122.53,0.24368,0.8833,0.0,189014635020.0,7500.0,0.6833496833333333,41.0,10.053312,0.81,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1853917.4166666667,846217.0,2653421.0,578337.1156905314,1866318.0,2653421.0,2018237.0,2381581.0,2351525.0,962150.0,1917544.0,2184956.0,1121044.0,846217.0,1564611.0,2379405.0,4.1,18.876407151854607
75662,12.69,,,28.026527457160288,122.51,0.23857,0.9126,0.0,189023810268.0,17064.0,0.7000010166666667,42.0,9.175248,0.81,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1853917.4166666667,846217.0,2653421.0,578337.1156905314,1866318.0,2653421.0,2018237.0,2381581.0,2351525.0,962150.0,1917544.0,2184956.0,1121044.0,846217.0,1564611.0,2379405.0,4.1,15.336527457160289
75663,13.46,,,26.839141242464187,122.49,0.24283,0.8898,0.0,189033703644.0,9828.0,0.7166803666666667,43.0,9.893376,0.83,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1676678.25,932208.0,2780204.0,581065.5123244316,1520494.0,2322125.0,1610744.0,2780204.0,1591608.0,1135560.0,2144530.0,971381.0,1788127.0,2296026.0,932208.0,1027132.0,4.1,13.379141242464186
75664,13.68,,,27.819991012315647,122.51,0.24752,0.9051,0.0,189043571868.0,9120.0,0.7333417499999999,44.0,9.868224,0.83,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1676678.25,932208.0,2780204.0,581065.5123244316,1520494.0,2322125.0,1610744.0,2780204.0,1591608.0,1135560.0,2144530.0,971381.0,1788127.0,2296026.0,932208.0,1027132.0,4.1,14.139991012315647
75665,13.43,,,28.154030142056993,122.51,0.2411,0.9196,0.0,189053395524.0,10452.0,0.7500179166666666,45.0,9.823656,0.83,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1912882.1666666667,833554.0,3951834.0,1003075.5477539096,1252734.0,1932426.0,1428824.0,2145589.0,2572853.0,833554.0,3951834.0,3709411.0,992449.0,983349.0,1114571.0,2036992.0,4.2,14.724030142056993
75666,15.03,,,27.836598537107886,122.51,0.24484,0.9006,0.0,189064689768.0,7632.0,0.7666789166666667,46.0,11.294244,0.83,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1912882.1666666667,833554.0,3951834.0,1003075.5477539096,1252734.0,1932426.0,1428824.0,2145589.0,2572853.0,833554.0,3951834.0,3709411.0,992449.0,983349.0,1114571.0,2036992.0,4.2,12.806598537107886
75667,17.08,,,31.3949960087596,122.49,0.31767,0.9288,0.0,189077292228.0,6552.0,0.7833494333333333,47.0,12.60246,0.84,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1806411.4166666667,981120.0,2856945.0,607298.7822164444,1320940.0,1139122.0,1740455.0,2856945.0,981120.0,1433131.0,1332846.0,2214329.0,1766995.0,2550451.0,2720632.0,1619971.0,4.2,14.3149960087596
75668,16.37,,,30.808414141703178,122.56,0.26356,0.9115,0.0,189089246280.0,7956.0,0.80001065,48.0,11.954052,0.84,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1806411.4166666667,981120.0,2856945.0,607298.7822164444,1320940.0,1139122.0,1740455.0,2856945.0,981120.0,1433131.0,1332846.0,2214329.0,1766995.0,2550451.0,2720632.0,1619971.0,4.2,14.438414141703177
75669,17.15,,,33.74476763542293,122.4,0.32692,0.9301,0.0,189101558100.0,8712.0,0.8166721166666666,49.0,12.31182,0.84,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2254203.4166666665,1067984.0,3924491.0,985493.4957161022,1609620.0,1189276.0,1746689.0,2422238.0,1366048.0,3365876.0,1482627.0,1067984.0,2776454.0,3924491.0,2193969.0,3905169.0,4.2,16.594767635422933
75670,17.38,,,31.971496909265046,122.51,0.26336,0.9278,0.0,189114220860.0,10056.0,0.8333479666666667,50.0,12.66276,0.84,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2254203.4166666665,1067984.0,3924491.0,985493.4957161022,1609620.0,1189276.0,1746689.0,2422238.0,1366048.0,3365876.0,1482627.0,1067984.0,2776454.0,3924491.0,2193969.0,3905169.0,4.2,14.591496909265047
75671,16.23,,,32.69946800791454,122.52,0.25766,0.9279,0.0,189126477636.0,10236.0,0.8500012166666667,51.0,12.256776,0.84,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008213.3333333333,951895.0,3986947.0,955479.5571068256,1354330.0,1067933.0,1037627.0,1746845.0,1731965.0,2818874.0,1651439.0,1842775.0,2273883.0,3634047.0,3986947.0,951895.0,4.2,16.46946800791454
75672,19.33,,,33.18624036870028,122.5,0.30049,0.923,0.0,189140394936.0,18540.0,0.8666707833333334,52.0,13.9173,0.84,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008213.3333333333,951895.0,3986947.0,955479.5571068256,1354330.0,1067933.0,1037627.0,1746845.0,1731965.0,2818874.0,1651439.0,1842775.0,2273883.0,3634047.0,3986947.0,951895.0,4.2,13.856240368700284
75673,18.12,,,34.82184941252494,122.49,0.29427,0.9249,0.0,189153737520.0,13152.0,0.8833352166666667,53.0,13.342584,0.77,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2283049.25,908021.0,4019974.0,1206821.3120028116,1094886.0,1452907.0,908021.0,3272427.0,1217796.0,1048528.0,3553851.0,4019974.0,3557538.0,3941886.0,1471544.0,1857233.0,4.2,16.70184941252494
