,timestamp,socket,cpu,INSTRUCTION_RETIRED,LLC_MISSES,UNHALTED_CORE_CYCLES,UNHALTED_REFERENCE_CYCLES,time_enabled,time_running,target,Contr,perf_rapl,energy_ram,retired_instructions,igpm,voltage,current,power_factor,discard,rapl_uj,rapl_uj_diff,minute,second,rapl_pw,load_avg_1minute,cpu_pct,hw_cpu_hz_mean,hw_cpu_hz_max,hw_cpu_hz_min,hw_cpu_hz_std,hw_cpu0_hz,hw_cpu1_hz,hw_cpu2_hz,hw_cpu3_hz,hw_cpu4_hz,hw_cpu5_hz,hw_cpu6_hz,hw_cpu7_hz,hw_cpu8_hz,hw_cpu9_hz,hw_cpu10_hz,hw_cpu11_hz,kern_cpu_hz_mean,kern_cpu_hz_max,kern_cpu_hz_min,kern_cpu_hz_std,kern_cpu0_hz,kern_cpu1_hz,kern_cpu2_hz,kern_cpu3_hz,kern_cpu4_hz,kern_cpu5_hz,kern_cpu6_hz,kern_cpu7_hz,kern_cpu8_hz,kern_cpu9_hz,kern_cpu10_hz,kern_cpu11_hz,cpu_pct_process,cpu_time_process,x_rest
0,2023-04-07 21:01:28.946,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,video_processing-0-0.0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2023-04-07 21:01:28.946,0.0,66.0,6.464592577666667,0.012946193,4.455435950333333,3.442076742,488325527.0,488325527.0,os_cp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2023-04-07 21:01:29.946,0.0,132.0,4.469255188,0.000956711,1.3301363186666668,0.972797202,976712409.0,976712409.0,pyaes-0-0.0.1,2.0,49.01,0.0,0.0,65.12854429414355,122.28,0.65786,0.9051,0.0,189405544896.0,26352.0,1.1666782333333332,70.0,36.477744,0.76,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4011839.6666666665,3805151.0,4104390.0,83713.88774205203,3805151.0,3899104.0,4104390.0,4067460.0,4015885.0,4059786.0,4054658.0,3984310.0,4089942.0,4067233.0,3961746.0,4032411.0,4.3,00:00:03,16.118544294143554
3,2023-04-07 21:01:29.946,0.0,66.0,0.0033925743333333334,8.9663e-05,0.0047270743333333335,0.003468244,3541301.0,3541301.0,video_processing-0-0.0.1,2.0,49.01,0.0,0.0,65.12854429414355,122.28,0.65786,0.9051,0.0,189405544896.0,26352.0,1.1666782333333332,70.0,36.477744,0.76,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4011839.6666666665,3805151.0,4104390.0,83713.88774205203,3805151.0,3899104.0,4104390.0,4067460.0,4015885.0,4059786.0,4054658.0,3984310.0,4089942.0,4067233.0,3961746.0,4032411.0,4.3,00:00:03,16.118544294143554
4,2023-04-07 21:01:29.946,0.0,66.0,7.425592521,0.01675537666666667,5.3212130140000005,3.957315154,1770650.5,1770650.5,os_cp,0.0,49.01,0.0,0.0,65.12854429414355,122.28,0.65786,0.9051,0.0,189405544896.0,26352.0,1.1666782333333332,70.0,36.477744,0.76,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4011839.6666666665,3805151.0,4104390.0,83713.88774205203,3805151.0,3899104.0,4104390.0,4067460.0,4015885.0,4059786.0,4054658.0,3984310.0,4089942.0,4067233.0,3961746.0,4032411.0,4.3,00:00:03,16.118544294143554
5,2023-04-07 21:01:29.946,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,image_processing-0-0.0.1,1.0,49.01,0.0,0.0,65.12854429414355,122.28,0.65786,0.9051,0.0,189405544896.0,26352.0,1.1666782333333332,70.0,36.477744,0.76,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4011839.6666666665,3805151.0,4104390.0,83713.88774205203,3805151.0,3899104.0,4104390.0,4067460.0,4015885.0,4059786.0,4054658.0,3984310.0,4089942.0,4067233.0,3961746.0,4032411.0,4.3,00:00:03,16.118544294143554
6,2023-04-07 21:01:30.946,0.0,132.0,0.0038723883333333336,9.266e-05,0.0050359310000000004,0.0037505779999999996,7582465.0,7582465.0,video_processing-0-0.0.1,2.0,48.88,0.0,0.0,68.78219038502387,122.3,0.57869,0.9757,0.0,189441366660.0,31152.0,1.1833387333333334,71.0,35.821764,0.76,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3657092.8333333335,1329878.0,4100002.0,916147.0430701278,4100000.0,4100002.0,4100000.0,4100000.0,1930490.0,4019966.0,1329878.0,4046713.0,4100000.0,4100000.0,4038384.0,3919681.0,4.2,00:00:03,19.902190385023864
7,2023-04-07 21:01:30.946,0.0,66.0,1.144321274,0.005049907,0.45325964133333335,0.332409324,334857065.0,334857065.0,image_processing-0-0.0.1,1.0,48.88,0.0,0.0,68.78219038502387,122.3,0.57869,0.9757,0.0,189441366660.0,31152.0,1.1833387333333334,71.0,35.821764,0.76,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3657092.8333333335,1329878.0,4100002.0,916147.0430701278,4100000.0,4100002.0,4100000.0,4100000.0,1930490.0,4019966.0,1329878.0,4046713.0,4100000.0,4100000.0,4038384.0,3919681.0,4.2,00:00:03,19.902190385023864
8,2023-04-07 21:01:30.946,0.0,132.0,9.523570969666666,9.4771e-05,2.4164728120000003,1.769152788,2748774113.0,2748774113.0,pyaes-0-0.0.1,3.0,48.88,0.0,0.0,68.78219038502387,122.3,0.57869,0.9757,0.0,189441366660.0,31152.0,1.1833387333333334,71.0,35.821764,0.76,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3657092.8333333335,1329878.0,4100002.0,916147.0430701278,4100000.0,4100002.0,4100000.0,4100000.0,1930490.0,4019966.0,1329878.0,4046713.0,4100000.0,4100000.0,4038384.0,3919681.0,4.2,00:00:03,19.902190385023864
9,2023-04-07 21:01:30.946,0.0,66.0,3.0180568249999986,0.004323962333333333,2.142136551,1.620446152,493308269.5,493308269.5,os_cp,0.0,48.88,0.0,0.0,68.78219038502387,122.3,0.57869,0.9757,0.0,189441366660.0,31152.0,1.1833387333333334,71.0,35.821764,0.76,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3657092.8333333335,1329878.0,4100002.0,916147.0430701278,4100000.0,4100002.0,4100000.0,4100000.0,1930490.0,4019966.0,1329878.0,4046713.0,4100000.0,4100000.0,4038384.0,3919681.0,4.2,00:00:03,19.902190385023864
