minutes,dd-0-0.0.1,image_processing-0-0.0.1,video_processing-0-0.0.1
1194,1.2417020535855436,7.61919991050717,9.116871687067794
1195,1.0634102626060622,9.139709551334146,8.323607912687775
1196,1.372834480033398,8.526897110770415,7.988058142554288
