minutes,dd-0-0.0.1,image_processing-0-0.0.1,video_processing-0-0.0.1
1194,8.139989426579888,10.743386077989458,10.461813070453498
1195,7.351792976454515,9.12414290776619,12.720582725436431
1196,7.0377298970464395,11.772234516036757,9.554123376050772
1197,,,
