minutes,image_processing-0-0.0.1,video_processing-0-0.0.1,dd-0-0.0.1
1194,5.374427701042956,6.393844224980542,3.5032053120587565
1195,6.446964086667128,5.837512494448396,3.00019193018328
1196,6.014698731407506,5.602184737998248,3.8731683088894044
