timestamp,energy_pkg,unit,event_name,counter_runtime,pct_time_counter_running,energy_ram,retired_instructions
2023-02-14 05:30:14.250264,4.73,Joules,power/energy-pkg/,250284958,100.0,,
2023-02-14 05:30:14.500612,5.19,Joules,power/energy-pkg/,250351528,100.0,,
2023-02-14 05:30:14.750956,4.63,Joules,power/energy-pkg/,250323319,100.0,,
2023-02-14 05:30:15.001280,4.84,Joules,power/energy-pkg/,250332527,100.0,,
2023-02-14 05:30:15.251629,3.31,Joules,power/energy-pkg/,250349232,100.0,,
2023-02-14 05:30:15.501993,3.93,Joules,power/energy-pkg/,250363370,100.0,,
2023-02-14 05:30:15.752303,3.75,Joules,power/energy-pkg/,250566725,100.0,,
2023-02-14 05:30:16.002906,4.16,Joules,power/energy-pkg/,250344753,100.0,,
2023-02-14 05:30:16.253253,4.57,Joules,power/energy-pkg/,250342901,100.0,,
2023-02-14 05:30:16.503599,3.36,Joules,power/energy-pkg/,250330346,100.0,,
2023-02-14 05:30:16.753934,4.02,Joules,power/energy-pkg/,250339608,100.0,,
2023-02-14 05:30:17.004279,4.01,Joules,power/energy-pkg/,250332574,100.0,,
2023-02-14 05:30:17.254588,4.84,Joules,power/energy-pkg/,250308162,100.0,,
2023-02-14 05:30:17.504917,3.08,Joules,power/energy-pkg/,250327878,100.0,,
2023-02-14 05:30:17.755145,4.28,Joules,power/energy-pkg/,250236646,100.0,,
2023-02-14 05:30:18.005479,4.62,Joules,power/energy-pkg/,250320352,100.0,,
2023-02-14 05:30:18.255818,6.82,Joules,power/energy-pkg/,250348653,100.0,,
2023-02-14 05:30:18.506146,4.22,Joules,power/energy-pkg/,250322142,100.0,,
2023-02-14 05:30:18.756505,5.82,Joules,power/energy-pkg/,250347362,100.0,,
2023-02-14 05:30:19.006833,5.4,Joules,power/energy-pkg/,250338300,100.0,,
2023-02-14 05:30:19.257176,5.25,Joules,power/energy-pkg/,250340048,100.0,,
2023-02-14 05:30:19.507522,5.77,Joules,power/energy-pkg/,250346246,100.0,,
2023-02-14 05:30:19.757853,5.17,Joules,power/energy-pkg/,250329289,100.0,,
2023-02-14 05:30:20.008218,4.12,Joules,power/energy-pkg/,250361365,100.0,,
2023-02-14 05:30:20.258607,3.48,Joules,power/energy-pkg/,250373257,100.0,,
2023-02-14 05:30:20.508954,4.88,Joules,power/energy-pkg/,250357669,100.0,,
2023-02-14 05:30:20.759131,5.38,Joules,power/energy-pkg/,250162164,100.0,,
2023-02-14 05:30:21.009460,5.24,Joules,power/energy-pkg/,250338715,100.0,,
2023-02-14 05:30:21.259796,5.61,Joules,power/energy-pkg/,250334665,100.0,,
2023-02-14 05:30:21.510137,5.32,Joules,power/energy-pkg/,250339023,100.0,,
2023-02-14 05:30:21.760482,4.79,Joules,power/energy-pkg/,250343960,100.0,,
2023-02-14 05:30:22.010813,5.21,Joules,power/energy-pkg/,250314371,100.0,,
2023-02-14 05:30:22.261144,5.38,Joules,power/energy-pkg/,250342027,100.0,,
2023-02-14 05:30:22.511479,5.48,Joules,power/energy-pkg/,250331739,100.0,,
2023-02-14 05:30:22.761821,5.35,Joules,power/energy-pkg/,250346698,100.0,,
2023-02-14 05:30:23.012166,5.55,Joules,power/energy-pkg/,250321957,100.0,,
2023-02-14 05:30:23.262483,5.63,Joules,power/energy-pkg/,250317066,100.0,,
2023-02-14 05:30:23.512817,4.26,Joules,power/energy-pkg/,250330935,100.0,,
2023-02-14 05:30:23.763156,5.33,Joules,power/energy-pkg/,250355692,100.0,,
2023-02-14 05:30:24.013528,5.56,Joules,power/energy-pkg/,250363447,100.0,,
2023-02-14 05:30:24.263881,5.56,Joules,power/energy-pkg/,250348809,100.0,,
2023-02-14 05:30:24.514224,5.75,Joules,power/energy-pkg/,250338089,100.0,,
2023-02-14 05:30:24.764548,5.37,Joules,power/energy-pkg/,250327337,100.0,,
2023-02-14 05:30:25.014880,5.49,Joules,power/energy-pkg/,250314629,100.0,,
2023-02-14 05:30:25.265209,5.66,Joules,power/energy-pkg/,250338558,100.0,,
2023-02-14 05:30:25.515553,5.76,Joules,power/energy-pkg/,250342254,100.0,,
2023-02-14 05:30:25.765886,5.12,Joules,power/energy-pkg/,250316790,100.0,,
2023-02-14 05:30:26.016206,3.71,Joules,power/energy-pkg/,250325431,100.0,,
2023-02-14 05:30:26.266530,5.56,Joules,power/energy-pkg/,250321729,100.0,,
2023-02-14 05:30:26.516845,5.22,Joules,power/energy-pkg/,250304699,100.0,,
2023-02-14 05:30:26.767205,4.42,Joules,power/energy-pkg/,250373900,100.0,,
2023-02-14 05:30:27.017557,4.96,Joules,power/energy-pkg/,250348578,100.0,,
2023-02-14 05:30:27.267895,4.49,Joules,power/energy-pkg/,250336155,100.0,,
2023-02-14 05:30:27.518230,4.8,Joules,power/energy-pkg/,250334223,100.0,,
2023-02-14 05:30:27.768573,5.73,Joules,power/energy-pkg/,250331897,100.0,,
2023-02-14 05:30:28.018899,5.25,Joules,power/energy-pkg/,250327853,100.0,,
2023-02-14 05:30:28.269237,5.25,Joules,power/energy-pkg/,250335029,100.0,,
2023-02-14 05:30:28.519563,5.32,Joules,power/energy-pkg/,250311215,100.0,,
2023-02-14 05:30:28.769874,4.48,Joules,power/energy-pkg/,250316425,100.0,,
2023-02-14 05:30:29.020185,4.59,Joules,power/energy-pkg/,250300690,100.0,,
2023-02-14 05:30:29.270496,5.12,Joules,power/energy-pkg/,250319716,100.0,,
2023-02-14 05:30:29.520828,5.19,Joules,power/energy-pkg/,250326713,100.0,,
2023-02-14 05:30:29.771141,4.94,Joules,power/energy-pkg/,250320943,100.0,,
2023-02-14 05:30:30.021485,4.15,Joules,power/energy-pkg/,250329074,100.0,,
2023-02-14 05:30:30.271838,5.75,Joules,power/energy-pkg/,250360421,100.0,,
2023-02-14 05:30:30.522181,4.53,Joules,power/energy-pkg/,250329358,100.0,,
2023-02-14 05:30:30.772519,4.17,Joules,power/energy-pkg/,250335781,100.0,,
2023-02-14 05:30:31.022870,5.32,Joules,power/energy-pkg/,250359392,100.0,,
2023-02-14 05:30:31.273211,5.78,Joules,power/energy-pkg/,250337009,100.0,,
2023-02-14 05:30:31.523546,5.99,Joules,power/energy-pkg/,250334981,100.0,,
2023-02-14 05:30:31.773897,5.53,Joules,power/energy-pkg/,250347090,100.0,,
2023-02-14 05:30:32.024244,5.51,Joules,power/energy-pkg/,250342232,100.0,,
2023-02-14 05:30:32.274570,5.37,Joules,power/energy-pkg/,250313500,100.0,,
2023-02-14 05:30:32.524891,5.25,Joules,power/energy-pkg/,250332690,100.0,,
2023-02-14 05:30:32.775131,4.75,Joules,power/energy-pkg/,250225993,100.0,,
2023-02-14 05:30:33.025469,4.85,Joules,power/energy-pkg/,250351702,100.0,,
2023-02-14 05:30:33.275826,4.62,Joules,power/energy-pkg/,250348054,100.0,,
2023-02-14 05:30:33.526152,5.23,Joules,power/energy-pkg/,250313385,100.0,,
2023-02-14 05:30:33.776489,5.42,Joules,power/energy-pkg/,250348172,100.0,,
2023-02-14 05:30:34.026845,4.77,Joules,power/energy-pkg/,250347753,100.0,,
2023-02-14 05:30:34.277181,4.35,Joules,power/energy-pkg/,250337475,100.0,,
2023-02-14 05:30:34.527530,4.54,Joules,power/energy-pkg/,250350070,100.0,,
2023-02-14 05:30:34.777889,4.24,Joules,power/energy-pkg/,250346719,100.0,,
2023-02-14 05:30:35.028261,4.75,Joules,power/energy-pkg/,250385365,100.0,,
2023-02-14 05:30:35.278596,5.01,Joules,power/energy-pkg/,250314549,100.0,,
2023-02-14 05:30:35.528935,4.2,Joules,power/energy-pkg/,250339578,100.0,,
2023-02-14 05:30:35.779137,4.91,Joules,power/energy-pkg/,250197011,100.0,,
2023-02-14 05:30:36.029487,5.33,Joules,power/energy-pkg/,250358379,100.0,,
2023-02-14 05:30:36.279829,5.62,Joules,power/energy-pkg/,250338800,100.0,,
2023-02-14 05:30:36.530155,5.73,Joules,power/energy-pkg/,250310664,100.0,,
2023-02-14 05:30:36.780480,5.88,Joules,power/energy-pkg/,250337175,100.0,,
2023-02-14 05:30:37.030822,4.49,Joules,power/energy-pkg/,250356172,100.0,,
2023-02-14 05:30:37.281165,5.38,Joules,power/energy-pkg/,250308204,100.0,,
2023-02-14 05:30:37.531499,5.79,Joules,power/energy-pkg/,250349103,100.0,,
2023-02-14 05:30:37.781849,4.99,Joules,power/energy-pkg/,250338349,100.0,,
2023-02-14 05:30:38.032170,4.64,Joules,power/energy-pkg/,250313688,100.0,,
2023-02-14 05:30:38.282523,4.75,Joules,power/energy-pkg/,250358574,100.0,,
2023-02-14 05:30:38.532870,5.26,Joules,power/energy-pkg/,250343025,100.0,,
2023-02-14 05:30:38.783159,3.56,Joules,power/energy-pkg/,250281240,100.0,,
2023-02-14 05:30:39.033432,5.07,Joules,power/energy-pkg/,250298331,100.0,,
2023-02-14 05:30:39.283783,5.36,Joules,power/energy-pkg/,250331450,100.0,,
2023-02-14 05:30:39.534127,4.45,Joules,power/energy-pkg/,250341886,100.0,,
2023-02-14 05:30:39.784476,4.09,Joules,power/energy-pkg/,250340857,100.0,,
2023-02-14 05:30:40.034817,4.41,Joules,power/energy-pkg/,250331809,100.0,,
2023-02-14 05:30:40.285157,2.98,Joules,power/energy-pkg/,250348549,100.0,,
2023-02-14 05:30:40.535503,3.53,Joules,power/energy-pkg/,250332736,100.0,,
2023-02-14 05:30:40.785827,3.92,Joules,power/energy-pkg/,250320570,100.0,,
2023-02-14 05:30:41.036137,3.08,Joules,power/energy-pkg/,250306644,100.0,,
2023-02-14 05:30:41.286449,4.25,Joules,power/energy-pkg/,250305825,100.0,,
2023-02-14 05:30:41.536739,3.56,Joules,power/energy-pkg/,250285789,100.0,,
2023-02-14 05:30:41.787022,3.57,Joules,power/energy-pkg/,250287132,100.0,,
2023-02-14 05:30:42.037356,4.09,Joules,power/energy-pkg/,250333396,100.0,,
2023-02-14 05:30:42.287708,3.72,Joules,power/energy-pkg/,250355969,100.0,,
2023-02-14 05:30:42.538040,4.74,Joules,power/energy-pkg/,250335337,100.0,,
2023-02-14 05:30:42.788391,4.81,Joules,power/energy-pkg/,250347212,100.0,,
