,0
0,43.51401128873047
1,0.29993580730599456
2,4.129008581926536
3,20.645911890006673
4,22.059697054002932
5,24.51040874972565
6,28.733413330557923
7,59.14196384923406
8,65.89001922784234
9,67.80802153675309
10,75.52366172315911
11,92.12509366880282
12,92.19028774155113
13,99.45711122781614
14,108.87128424611232
15,120.32868979128256
16,130.5162226731777
17,148.57375421147222
18,150.57861986303973
19,157.88810028296808
20,177.09238346542793
21,179.91573080863813
22,2.1629586613282923
23,4.347929250366349
24,6.327848003935463
25,6.995515809844688
26,17.433774132916156
27,25.77999757906695
28,32.72403163427364
29,45.70614385542051
30,61.175387626237054
31,62.584247382822575
32,69.12378295081646
33,70.06074139920484
34,87.6623177955965
35,87.70693457081381
36,114.51005857899324
37,122.32258713134532
38,139.04941400492527
39,75.17830474346033
