minutes,cnn_image_classification-0-0.0.1,cp,dd-0-0.0.1,image_processing-0-0.0.1,pyaes-0-0.0.1
1021,,,,,
1023,18.997963115396647,,4.22928623513829,16.34528317075513,33.9457379793872
1024,27.272836714760228,,6.424472647500029,20.12991460283618,21.448458877141842
1025,25.131144840262547,,7.711204559543724,18.349287708192044,19.743293604244325
1026,45.096041513582854,,10.534143662722238,15.553812447736767,26.544186185563365
1027,18.439723694380593,,6.697330094815689,15.184587626425994,22.968127950355807
1028,37.42884308093645,,5.589377802134751,15.938133197981061,21.480150895983982
1029,27.492005952757502,,6.127174378732231,17.682452473892738,25.314557857944386
1030,17.736782343890606,,8.436406738399207,11.925496153436834,11.6550560917851
1031,30.635167733165837,,7.788821307643736,13.242904024860303,18.838989887059345
1032,23.92469439491849,,4.322541518361939,16.920613163128717,13.928423541857931
1033,18.98914070433286,,5.541366557767373,14.62475933870154,30.690920106810058
1034,,,,,
