,0
0,23.812764062091535
1,0.16807992071736294
2,0.9923328987875553
3,4.469823885994492
4,5.259519587625138
5,5.835001770435229
6,7.595173242279094
7,8.978240217098712
8,9.482094341754161
9,14.336794376535847
10,14.856172601733453
11,17.044529259648055
12,18.892764124089275
13,23.586211086201853
14,23.989269927649936
15,26.24541384164471
16,29.24435499387934
17,31.36602390607636
18,34.52000891767627
19,40.74222651085576
20,45.260300220913855
21,59.73125417162408
22,60.13773199008319
23,60.76129336057957
24,82.34743649999804
25,51.37728464050644
26,65.00984055562171
27,70.3451408507902
28,70.56815857824141
29,72.25425473903766
30,75.16573718235607
31,75.57691889350927
32,76.56811642821829
33,80.49941731971248
34,80.83510820977283
35,97.01033456774161
36,97.84298619063684
37,105.71905990868528
38,108.05019198197043
39,112.06507377317617
40,133.93284428572287
41,141.783110657693
42,142.05194187472173
43,151.80875969992925
