,0
0,14.873405783686891
1,6.447361399075997
2,7.548410691631687
3,10.96089848943825
4,11.315001900639626
5,12.608323114104275
6,17.37478029313998
7,20.544237244681288
8,22.204874809111217
9,22.84285622232074
10,28.557848174260727
11,29.085053642923143
12,38.384688733613295
13,41.61789421411206
14,49.183150889670394
15,55.35126809701896
16,67.71218670041162
17,90.78121723672862
18,70.42665687993751
19,31.683830235020267
20,45.415906015328176
21,102.06757973846233
22,0.9652788481496134
23,5.878547237537041
24,15.418980210964472
25,16.458230365648276
26,20.52453917716121
27,20.722352150742964
28,23.18693434224991
29,34.93761952951117
30,7.202426867276578
31,7.518802050380921
32,12.118898905851339
33,14.912937485168495
34,21.719728140306184
35,23.50561522980531
36,23.818152781302835
37,34.496466404609556
38,37.27089986064797
39,40.3305753835676
40,42.272416197899624
41,49.705615747586315
42,43.25562679458129
43,72.48854921486416
