minutes,cnn_image_classification-0-0.0.1,cp,dd-0-0.0.1,image_processing-0-0.0.1,pyaes-0-0.0.1
1021,35.4047066306419,,8.992058084766121,23.51044900501859,16.742418238677963
1023,45.675728480262094,,11.507534422417997,26.523802912598455,30.326804044068457
1024,56.573915767657624,,10.421298086673849,31.20827989271695,28.47228731672737
1025,47.18515930321193,,9.371995744024105,30.161467096788613,25.827098661919717
1026,69.1387529058532,,15.72110192197914,32.466247497492134,30.626589820582357
1027,38.466481931485006,,11.03963721874335,22.584496993750253,21.973472876773123
1028,56.33581603167766,,9.57995542497922,26.824360807926663,23.356713810218736
1029,45.970271902980166,,7.627198011807697,27.342008192639533,25.023790839382972
1030,29.87352309317291,,7.580954113534547,21.962967092357534,17.749989815354215
1031,43.286880749649974,,10.585859442752245,23.315461250714804,22.446275781781736
1032,50.20685348256406,,8.10430779696647,23.2721798988971,16.093969767035283
1033,,,,,
