minutes,cnn_image_classification-0-0.0.1,cp,dd-0-0.0.1,image_processing-0-0.0.1,pyaes-0-0.0.1
1021,23.812764062091535,1000.0,0.9923328987875553,82.34743649999804,5.835001770435229
1023,59.73125417162408,1000.0,29.24435499387934,105.71905990868528,70.56815857824141
1024,97.84298619063684,1000.0,17.044529259648055,142.05194187472173,60.13773199008319
1025,65.00984055562171,1000.0,5.259519587625138,133.93284428572287,45.260300220913855
1026,141.783110657693,1000.0,76.56811642821829,151.80875969992925,72.25425473903766
1027,34.52000891767627,1000.0,23.989269927649936,75.16573718235607,23.586211086201853
1028,97.01033456774161,1000.0,7.595173242279094,108.05019198197043,31.36602390607636
1029,60.76129336057957,1000.0,14.336794376535847,112.06507377317617,40.74222651085576
1030,4.469823885994492,1000.0,14.856172601733453,70.3451408507902,0.16807992071736294
1031,51.37728464050644,1000.0,18.892764124089275,80.83510820977283,26.24541384164471
1032,75.57691889350927,1000.0,8.978240217098712,80.49941731971248,9.482094341754161
1033,1000.0,1000.0,1000.0,1000.0,1000.0
