minutes,image_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1,cnn_image_classification-0-0.0.1,cp
1021,10.621714923930346,6.204272230597395,7.523720692049494,8.954544284871092,
1023,11.983109007233162,11.238265911832823,9.628438120867632,11.552287035935237,
1024,14.099494748735227,10.551033848423971,8.719576243124674,14.308652219465444,
1025,13.626558349489947,9.570800868829602,7.841617307229386,11.934051677853091,
1026,14.667828142904314,11.34935814127292,13.153960830457642,17.486545818752848,
1027,10.203381854458437,8.14275486585345,9.236945112275638,9.728927273205066,
1028,12.118897153245653,8.655345292711637,8.015618691558156,14.248432129173736,
1029,12.352763505622187,9.27311744311798,6.38173229786125,11.62678284097218,
1030,9.922582732847328,6.5776500942007665,6.343039690335931,7.555599549903293,
1031,10.533621993870605,8.317962407098241,8.857265931977587,10.948100620362268,
1032,10.514068042330512,5.963975351841146,6.780933540684595,12.698297364920242,
1033,,,,,
