minutes,cnn_image_classification-0-0.0.1,cp,dd-0-0.0.1,image_processing-0-0.0.1,pyaes-0-0.0.1
1021,1000.0,1000.0,1000.0,1000.0,1000.0
1023,14.873405783686891,1000.0,41.61789421411206,38.384688733613295,90.78121723672862
1024,22.204874809111217,1000.0,11.315001900639626,70.42665687993751,20.544237244681288
1025,12.608323114104275,1000.0,6.447361399075997,55.35126809701896,10.96089848943825
1026,102.06757973846233,1000.0,45.415906015328176,31.683830235020267,49.183150889670394
1027,17.37478029313998,1000.0,7.548410691631687,28.557848174260727,29.085053642923143
1028,67.71218670041162,1000.0,22.84285622232074,34.93761952951117,20.722352150742964
1029,23.18693434224991,1000.0,15.418980210964472,49.705615747586315,42.272416197899624
1030,20.52453917716121,1000.0,16.458230365648276,0.9652788481496134,34.496466404609556
1031,37.27089986064797,1000.0,7.518802050380921,12.118898905851339,5.878547237537041
1032,7.202426867276578,1000.0,40.3305753835676,43.25562679458129,21.719728140306184
1033,14.912937485168495,1000.0,23.50561522980531,23.818152781302835,72.48854921486416
1034,1000.0,1000.0,1000.0,1000.0,1000.0
