timestamp,ipmi
2023-04-13 14:05:32.840724653,143
2023-04-13 14:05:33.827909741,115
2023-04-13 14:05:34.830070013,150
2023-04-13 14:05:35.837891406,142
2023-04-13 14:05:36.829551537,141
2023-04-13 14:05:37.830164757,132
2023-04-13 14:05:38.830352751,107
2023-04-13 14:05:39.836405938,94
2023-04-13 14:05:40.836849381,106
2023-04-13 14:05:41.838131253,93
2023-04-13 14:05:42.838991926,99
2023-04-13 14:05:43.838236149,94
2023-04-13 14:05:44.838434797,96
2023-04-13 14:05:45.838136581,97
2023-04-13 14:05:46.838334566,96
2023-04-13 14:05:47.838111163,102
2023-04-13 14:05:48.838386816,104
2023-04-13 14:05:49.838541949,95
2023-04-13 14:05:50.837762351,97
2023-04-13 14:05:51.845913306,92
2023-04-13 14:05:52.838514433,97
2023-04-13 14:05:53.838752413,90
2023-04-13 14:05:54.838636953,101
2023-04-13 14:05:55.838724623,111
2023-04-13 14:05:56.839627803,110
2023-04-13 14:05:57.84071985,102
2023-04-13 14:05:58.841575294,98
2023-04-13 14:05:59.842847789,93
2023-04-13 14:06:00.853232531,97
2023-04-13 14:06:01.843161458,94
2023-04-13 14:06:02.84384123,98
2023-04-13 14:06:03.845634906,101
2023-04-13 14:06:04.849944882,99
2023-04-13 14:06:05.845795285,103
2023-04-13 14:06:06.847373087,100
2023-04-13 14:06:07.84746063,96
2023-04-13 14:06:08.847914226,98
2023-04-13 14:06:09.849289945,91
2023-04-13 14:06:10.854424859,98
2023-04-13 14:06:11.849461138,102
2023-04-13 14:06:12.850378122,97
2023-04-13 14:06:13.85131721,103
2023-04-13 14:06:14.855532753,105
2023-04-13 14:06:15.858128967,105
2023-04-13 14:06:16.853687682,103
2023-04-13 14:06:17.853007252,96
2023-04-13 14:06:18.854938981,100
2023-04-13 14:06:19.859784962,102
2023-04-13 14:06:20.876233786,97
2023-04-13 14:06:21.857037055,89
2023-04-13 14:06:22.857804242,94
2023-04-13 14:06:23.858388934,110
2023-04-13 14:06:24.859269897,106
2023-04-13 14:06:25.859712452,97
2023-04-13 14:06:26.860002568,100
2023-04-13 14:06:27.86044121,103
2023-04-13 14:06:28.860718544,97
2023-04-13 14:06:29.876949039,92
2023-04-13 14:06:30.86163124,97
2023-04-13 14:06:31.86198614,110
2023-04-13 14:06:32.862170787,108
2023-04-13 14:06:33.862271249,106
2023-04-13 14:06:34.863520408,112
2023-04-13 14:06:35.86392094,115
2023-04-13 14:06:36.864279999,102
2023-04-13 14:06:37.864695565,93
2023-04-13 14:06:38.87026213,99
2023-04-13 14:06:39.866297273,131
2023-04-13 14:06:40.867186763,139
2023-04-13 14:06:41.867104216,140
2023-04-13 14:06:42.865982259,168
2023-04-13 14:06:43.864893216,201
2023-04-13 14:06:44.866482252,208
2023-04-13 14:06:45.868629348,217
2023-04-13 14:06:46.875115634,223
2023-04-13 14:06:47.869616937,234
2023-04-13 14:06:48.873434856,231
2023-04-13 14:06:49.872575473,238
2023-04-13 14:06:50.871477098,249
2023-04-13 14:06:51.87515656,259
2023-04-13 14:06:52.879205166,261
2023-04-13 14:06:53.876974603,265
2023-04-13 14:06:54.873383588,282
2023-04-13 14:06:55.882377741,283
2023-04-13 14:06:56.875135345,265
2023-04-13 14:06:57.884809472,246
2023-04-13 14:06:58.878773014,244
2023-04-13 14:06:59.876998325,246
2023-04-13 14:07:00.879801433,261
2023-04-13 14:07:01.88702608,261
2023-04-13 14:07:02.883538623,257
2023-04-13 14:07:03.880051803,266
2023-04-13 14:07:04.881954575,272
2023-04-13 14:07:05.8814267,270
2023-04-13 14:07:06.889347832,263
2023-04-13 14:07:07.883868666,262
2023-04-13 14:07:08.884214415,259
2023-04-13 14:07:09.885385111,263
2023-04-13 14:07:10.884787827,265
2023-04-13 14:07:11.886166773,262
2023-04-13 14:07:12.885721956,261
2023-04-13 14:07:13.886714721,268
2023-04-13 14:07:14.885683046,273
2023-04-13 14:07:15.888165307,290
2023-04-13 14:07:16.89201198,291
2023-04-13 14:07:17.890041369,282
2023-04-13 14:07:18.892662332,275
2023-04-13 14:07:19.890847329,268
2023-04-13 14:07:20.89690868,263
2023-04-13 14:07:21.891947227,264
2023-04-13 14:07:22.896729246,270
2023-04-13 14:07:23.89375341,268
2023-04-13 14:07:24.894373639,281
2023-04-13 14:07:25.900744271,273
2023-04-13 14:07:26.896533989,278
2023-04-13 14:07:27.899994189,272
2023-04-13 14:07:28.89710822,263
2023-04-13 14:07:29.898010891,257
2023-04-13 14:07:30.900713789,247
2023-04-13 14:07:31.900180342,239
2023-04-13 14:07:32.899587281,238
2023-04-13 14:07:33.90103105,241
2023-04-13 14:07:34.908625692,239
2023-04-13 14:07:35.903102472,252
2023-04-13 14:07:36.910738297,272
2023-04-13 14:07:37.905641999,272
2023-04-13 14:07:38.905872689,259
2023-04-13 14:07:39.903877585,249
2023-04-13 14:07:40.904048174,248
2023-04-13 14:07:41.904413164,250
2023-04-13 14:07:42.905546844,262
2023-04-13 14:07:43.905077342,239
2023-04-13 14:07:44.909500229,236
2023-04-13 14:07:45.905469256,261
2023-04-13 14:07:46.907337159,264
2023-04-13 14:07:47.908395235,264
2023-04-13 14:07:48.908876061,261
2023-04-13 14:07:49.909094607,257
2023-04-13 14:07:50.910879616,254
2023-04-13 14:07:51.913446021,248
2023-04-13 14:07:52.913247524,247
2023-04-13 14:07:53.916999807,249
2023-04-13 14:07:54.911669713,252
2023-04-13 14:07:55.913676945,261
2023-04-13 14:07:56.91470309,259
2023-04-13 14:07:57.913323081,246
2023-04-13 14:07:58.917325138,228
2023-04-13 14:07:59.919401296,221
2023-04-13 14:08:00.917683647,222
2023-04-13 14:08:01.917656009,244
2023-04-13 14:08:02.918693013,248
2023-04-13 14:08:03.92711596,253
2023-04-13 14:08:04.923031715,245
2023-04-13 14:08:05.922239677,242
2023-04-13 14:08:06.921084932,243
2023-04-13 14:08:07.921300311,246
2023-04-13 14:08:08.92359953,247
2023-04-13 14:08:09.920252697,247
2023-04-13 14:08:10.925329781,256
2023-04-13 14:08:11.93208443,269
2023-04-13 14:08:12.924819244,272
2023-04-13 14:08:13.925043606,271
2023-04-13 14:08:14.925513165,265
2023-04-13 14:08:15.926298605,254
2023-04-13 14:08:16.927530728,251
2023-04-13 14:08:17.927260424,253
2023-04-13 14:08:18.92656505,253
2023-04-13 14:08:19.928581409,251
2023-04-13 14:08:20.928810964,272
2023-04-13 14:08:21.931728796,263
2023-04-13 14:08:22.945048927,272
2023-04-13 14:08:23.929677087,263
2023-04-13 14:08:24.931198863,261
2023-04-13 14:08:25.931741654,264
2023-04-13 14:08:26.932298577,259
2023-04-13 14:08:27.933546785,246
2023-04-13 14:08:28.933662898,236
2023-04-13 14:08:29.938982284,230
2023-04-13 14:08:30.942641714,227
2023-04-13 14:08:31.946488408,243
2023-04-13 14:08:32.941777756,259
2023-04-13 14:08:33.944591015,269
2023-04-13 14:08:34.942835576,237
2023-04-13 14:08:35.959600414,230
2023-04-13 14:08:36.944860427,232
2023-04-13 14:08:37.944783638,241
2023-04-13 14:08:38.942787545,252
2023-04-13 14:08:39.945515333,250
2023-04-13 14:08:40.952326498,250
2023-04-13 14:08:41.959442836,226
2023-04-13 14:08:42.945112457,248
2023-04-13 14:08:43.94486839,252
2023-04-13 14:08:44.94496269,254
2023-04-13 14:08:45.946197903,261
2023-04-13 14:08:46.945997656,267
2023-04-13 14:08:47.959494566,267
2023-04-13 14:08:48.948501094,268
2023-04-13 14:08:49.95426825,258
2023-04-13 14:08:50.952217934,223
2023-04-13 14:08:51.951231845,226
2023-04-13 14:08:52.952443273,228
2023-04-13 14:08:53.961363588,221
2023-04-13 14:08:54.954831218,230
2023-04-13 14:08:55.956953503,244
2023-04-13 14:08:56.955714427,254
2023-04-13 14:08:57.953218561,255
2023-04-13 14:08:58.956631505,269
2023-04-13 14:08:59.964650374,279
2023-04-13 14:09:00.95504692,269
2023-04-13 14:09:01.958088927,260
2023-04-13 14:09:02.957747568,245
2023-04-13 14:09:03.957430589,242
2023-04-13 14:09:04.956304128,250
2023-04-13 14:09:05.960897846,262
2023-04-13 14:09:06.956778478,274
2023-04-13 14:09:07.957468422,293
2023-04-13 14:09:08.970758059,289
2023-04-13 14:09:09.960423139,275
2023-04-13 14:09:10.960731778,269
2023-04-13 14:09:11.963076512,245
2023-04-13 14:09:12.960932424,238
2023-04-13 14:09:13.962018752,237
2023-04-13 14:09:14.964362183,246
2023-04-13 14:09:15.965094312,257
2023-04-13 14:09:16.96211703,249
2023-04-13 14:09:17.966999927,245
2023-04-13 14:09:18.967127992,237
2023-04-13 14:09:19.966616787,235
2023-04-13 14:09:20.96662062,244
2023-04-13 14:09:21.968909076,247
2023-04-13 14:09:22.965775019,238
2023-04-13 14:09:23.971768791,229
2023-04-13 14:09:24.968966979,229
2023-04-13 14:09:25.97026214,243
2023-04-13 14:09:26.970514787,250
2023-04-13 14:09:27.976601181,251
2023-04-13 14:09:28.971591628,248
2023-04-13 14:09:29.973169011,246
2023-04-13 14:09:30.974327343,239
2023-04-13 14:09:31.972767521,236
2023-04-13 14:09:32.974553691,244
2023-04-13 14:09:33.98302489,254
2023-04-13 14:09:34.979988019,253
2023-04-13 14:09:35.98015298,256
2023-04-13 14:09:36.980362153,251
2023-04-13 14:09:37.987624495,221
2023-04-13 14:09:38.97762332,235
2023-04-13 14:09:39.976917361,253
2023-04-13 14:09:40.977920695,251
2023-04-13 14:09:41.980131876,245
2023-04-13 14:09:42.980454842,247
2023-04-13 14:09:43.979481137,255
2023-04-13 14:09:44.980714329,270
2023-04-13 14:09:45.987160436,265
2023-04-13 14:09:46.984144132,255
2023-04-13 14:09:47.983362566,251
2023-04-13 14:09:48.983465111,235
2023-04-13 14:09:49.984642724,232
2023-04-13 14:09:50.983602716,236
2023-04-13 14:09:51.984460816,243
2023-04-13 14:09:52.986962622,239
2023-04-13 14:09:53.987200869,232
2023-04-13 14:09:54.992736057,242
2023-04-13 14:09:55.994425135,245
2023-04-13 14:09:56.989347342,233
2023-04-13 14:09:57.993118893,242
2023-04-13 14:09:58.992176797,251
2023-04-13 14:09:59.991110285,245
2023-04-13 14:10:00.991595816,248
2023-04-13 14:10:01.991057924,262
2023-04-13 14:10:02.990597886,264
2023-04-13 14:10:04.003273868,265
2023-04-13 14:10:04.993333135,248
2023-04-13 14:10:06.005133728,244
2023-04-13 14:10:06.998029801,232
2023-04-13 14:10:07.994223013,215
2023-04-13 14:10:08.997434689,207
2023-04-13 14:10:09.997379174,199
2023-04-13 14:10:11.000532884,202
2023-04-13 14:10:11.999809913,212
2023-04-13 14:10:13.003556,220
2023-04-13 14:10:13.998977056,223
2023-04-13 14:10:15.007122025,227
2023-04-13 14:10:16.007539778,235
2023-04-13 14:10:17.000862736,229
2023-04-13 14:10:18.000958358,222
2023-04-13 14:10:19.011337488,237
2023-04-13 14:10:20.000700816,247
2023-04-13 14:10:21.001306517,249
2023-04-13 14:10:22.007795138,259
2023-04-13 14:10:23.004071457,265
2023-04-13 14:10:24.003701973,259
2023-04-13 14:10:25.014276227,264
2023-04-13 14:10:26.004036382,252
2023-04-13 14:10:27.005186901,239
2023-04-13 14:10:28.004438277,232
2023-04-13 14:10:29.005063085,235
2023-04-13 14:10:30.005346183,252
2023-04-13 14:10:31.005503184,268
2023-04-13 14:10:32.004745951,265
2023-04-13 14:10:33.004787333,257
2023-04-13 14:10:34.00685494,252
2023-04-13 14:10:35.00748766,254
2023-04-13 14:10:36.008680471,256
2023-04-13 14:10:37.009567555,233
2023-04-13 14:10:38.010014307,227
2023-04-13 14:10:39.009519454,233
2023-04-13 14:10:40.010867982,233
2023-04-13 14:10:41.010832801,233
2023-04-13 14:10:42.01293004,242
2023-04-13 14:10:43.019233423,214
