timestamp,VDD_GPU_SOC_current,VDD_CPU_CV_current,VIN_SYS_5V0_current,VDDQ_VDD2_1V8AO_current,tegra,load_avg_1minute,cpu_pct,cpu_pct_process
2023-09-20 01:18:07,4.755,0.792,5.132,0.704,11.383,4.64,,0
2023-09-20 01:18:08,4.755,0.792,5.132,0.704,11.383,4.64,,0
2023-09-20 01:18:09,4.755,0.792,5.132,0.704,11.383,4.64,,0
2023-09-20 01:18:10,4.755,0.792,5.132,0.704,11.383,4.64,1.0,0
2023-09-20 01:18:12,4.757,0.792,5.132,0.704,11.38372121452526,4.585,,0
2023-09-20 01:18:13,4.757,0.792,5.032,0.704,11.350155927743039,4.529999999999999,,0
2023-09-20 01:18:14,4.757,0.792,5.241,0.805,11.430201223740273,4.475,,0
2023-09-20 01:18:15,4.755,0.792,5.132,0.704,11.415174601764253,4.42,3.0,0
2023-09-20 01:18:16,4.757,0.792,5.032,0.704,11.374480049256018,4.42,3.0,0
2023-09-20 01:18:17,4.755,0.792,5.032,0.704,11.346238274236118,4.3525,,0
2023-09-20 01:18:18,4.755,0.792,5.132,0.704,11.357489260730077,4.285,,0
2023-09-20 01:18:19,4.755,0.792,5.132,0.704,11.365249899744516,4.2175,,0
2023-09-20 01:18:20,4.755,0.792,5.032,0.704,11.340333517458904,4.15,0.0,0
2023-09-20 01:18:21,4.755,0.792,4.83,0.704,11.262002201160833,4.15,0.0,0
2023-09-20 01:18:22,4.755,0.792,4.73,0.704,11.177299409097198,4.0875,,0
2023-09-20 01:18:23,4.755,0.792,4.73,0.704,11.118213225664874,4.025,,0
2023-09-20 01:18:24,4.755,0.792,4.73,0.704,11.076953274729481,3.9625,,0
2023-09-20 01:18:25,4.755,0.792,4.73,0.704,11.048120340368255,3.9,0.0,0
2023-09-20 01:18:26,4.755,0.792,4.73,0.704,11.027961259132374,3.9,0.0,0
2023-09-20 01:18:27,4.755,0.792,4.73,0.704,11.01386163097982,3.84,,0
2023-09-20 01:18:28,4.757,0.792,4.73,0.704,11.004597967504953,3.7800000000000002,,0
2023-09-20 01:18:29,4.755,0.792,4.73,0.704,10.997515808255937,3.72,,0
2023-09-20 01:18:30,4.755,0.792,4.73,0.704,10.992559709356971,3.66,0.0,0
2023-09-20 01:18:31,4.755,0.792,4.73,0.704,10.989091132035567,3.66,0.0,0
2023-09-20 01:18:33,4.755,0.792,4.73,0.704,10.986663466858337,3.5900000000000003,,0
2023-09-20 01:18:34,4.755,0.792,4.73,0.704,10.984964267288811,3.52,,0
2023-09-20 01:18:35,4.755,0.792,4.73,0.704,10.98377490894662,3.45,0.0,0
2023-09-20 01:18:36,4.755,0.792,4.73,0.704,10.982942397968252,3.45,0.0,0
2023-09-20 01:18:37,4.755,0.792,4.73,0.704,10.982359659814158,3.4000000000000004,,0
2023-09-20 01:18:38,4.755,0.792,4.73,0.704,10.981951752675952,3.35,,0
2023-09-20 01:18:39,4.755,0.792,4.73,0.704,10.981666222368203,3.3,,0
2023-09-20 01:18:40,4.755,0.792,4.83,0.704,11.011466684782295,3.25,0.0,0
2023-09-20 01:18:41,4.755,0.792,4.73,0.704,11.002326608685735,3.25,0.0,0
2023-09-20 01:18:42,4.755,0.792,4.73,0.704,10.995928591455892,3.205,,0
2023-09-20 01:18:43,4.755,0.792,4.73,0.704,10.991449997053373,3.16,,0
2023-09-20 01:18:44,4.755,0.792,4.73,0.704,10.988314989624165,3.1149999999999998,,0
2023-09-20 01:18:45,4.755,0.792,4.83,0.704,11.016120544349906,3.07,0.0,0
2023-09-20 01:18:46,4.755,0.792,4.73,0.704,11.005584367354773,3.07,0.0,0
2023-09-20 01:18:47,4.755,0.792,4.73,0.704,10.998209050440169,3.03,,0
2023-09-20 01:18:48,4.755,0.792,4.73,0.704,10.993046332021116,2.99,,0
2023-09-20 01:18:49,4.755,0.792,4.73,0.704,10.989432430804152,2.95,,0
2023-09-20 01:18:50,4.755,0.792,4.83,0.704,11.016902710132905,2.91,0.0,0
2023-09-20 01:18:51,4.755,0.792,4.73,0.704,11.00613189474089,2.91,0.0,0
2023-09-20 01:18:53,4.755,0.792,4.73,0.704,10.99859232516607,2.856666666666667,,0
2023-09-20 01:18:54,4.755,0.792,4.73,0.704,10.9933146270515,2.8033333333333332,,0
2023-09-20 01:18:55,4.755,0.792,4.73,0.704,10.989620238659324,2.75,0.0,0
2023-09-20 01:18:56,4.755,0.792,4.83,0.704,11.017034168498931,2.75,0.0,0
2023-09-20 01:18:57,4.755,0.792,4.73,0.704,11.00622391755248,2.715,,0
2023-09-20 01:18:58,4.755,0.792,4.73,0.704,10.998656742092319,2.6799999999999997,,0
2023-09-20 01:18:59,4.755,0.792,4.73,0.704,10.993359719369359,2.645,,0
2023-09-20 01:19:00,4.755,0.792,4.73,0.704,10.989651803511872,2.61,0.0,0
2023-09-20 01:19:01,4.755,0.792,4.83,0.704,11.017056262699812,2.61,0.0,0
2023-09-20 01:19:02,4.755,0.792,4.83,0.704,11.036239384008205,2.6399999999999997,,0
2023-09-20 01:19:03,4.755,0.792,4.73,0.704,11.019667568734185,2.67,,0
2023-09-20 01:19:04,4.755,0.792,4.73,0.704,11.008067298078865,2.7,,0
2023-09-20 01:19:05,4.755,0.792,4.83,0.704,11.029947108701501,2.73,0.0,0
2023-09-20 01:19:06,4.755,0.792,4.83,0.704,11.045262976113735,2.73,0.0,0
2023-09-20 01:19:07,4.755,0.792,4.73,0.704,11.025984083259626,2.735,,0
2023-09-20 01:19:08,5.152,1.584,5.241,0.905,11.582788858685838,2.74,,0
2023-09-20 01:19:09,5.152,2.773,5.342,1.006,12.389852201490093,2.745,,0
2023-09-20 01:19:10,5.152,2.773,5.644,1.207,13.105696541297633,2.75,5.0,0
2023-09-20 01:19:11,5.152,4.357,5.745,1.308,14.142587579166456,2.75,5.0,0
2023-09-20 01:19:12,5.548,6.338,6.048,1.408,15.70241130568832,2.775,,0
2023-09-20 01:19:13,5.548,4.753,5.846,1.408,16.258187914049614,2.8,,0
2023-09-20 01:19:14,5.548,5.546,5.745,1.308,16.824831539883114,2.825,,0
2023-09-20 01:19:15,5.548,5.546,5.846,1.408,17.281782077945493,2.85,24.0,0
2023-09-20 01:19:16,5.152,3.961,5.745,1.308,16.947047454547842,2.85,24.0,0
2023-09-20 01:19:18,5.548,5.546,5.947,1.408,17.397633218196685,2.8533333333333335,,0
2023-09-20 01:19:19,5.548,5.546,5.846,1.408,17.682743252743524,2.8566666666666665,,0
2023-09-20 01:19:20,5.548,4.357,5.846,1.308,17.495620276917784,2.86,25.0,0
2023-09-20 01:19:21,5.548,5.15,5.846,1.408,17.63253419384382,2.86,25.0,0
2023-09-20 01:19:22,5.548,5.15,6.048,1.509,17.81927393569199,2.8825,,0
2023-09-20 01:19:23,5.548,5.942,6.048,1.509,18.187591754986205,2.9050000000000002,,0
2023-09-20 01:19:24,5.548,5.15,5.947,1.408,18.147214228490206,2.9275,,0
2023-09-20 01:19:25,5.548,5.546,6.048,1.509,18.29834995994351,2.95,27.0,0
2023-09-20 01:19:26,5.548,6.338,6.048,1.509,18.641744971961035,2.95,27.0,0
2023-09-20 01:19:27,5.548,5.546,5.846,1.308,18.523621480372586,2.9925,,0
2023-09-20 01:19:28,5.152,5.15,5.745,1.207,18.142735036260493,3.035,,0
2023-09-20 01:19:29,5.548,6.338,6.048,1.509,18.53281452538257,3.0775,,0
2023-09-20 01:19:30,5.548,6.734,6.35,1.71,19.075570167768017,3.12,31.0,0
2023-09-20 01:19:31,5.548,6.338,6.249,1.61,19.27639911743767,3.12,31.0,0
2023-09-20 01:19:32,5.548,5.546,6.048,1.509,19.088779382206333,3.1575,,0
2023-09-20 01:19:33,5.548,5.546,5.947,1.408,18.896845567544407,3.1950000000000003,,0
2023-09-20 01:19:34,5.55,4.753,5.846,1.308,18.464891897281042,3.2325,,0
2023-09-20 01:19:35,5.548,5.546,6.048,1.509,18.520724328096733,3.27,27.0,0
2023-09-20 01:19:36,5.152,5.546,5.745,1.308,18.289807029667703,3.27,27.0,0
2023-09-20 01:19:37,5.548,5.15,5.947,1.408,18.21876492076739,3.305,,0
2023-09-20 01:19:38,5.548,5.15,5.846,1.408,18.138735444537176,3.34,,0
2023-09-20 01:19:39,5.548,5.942,5.846,1.308,18.290314811176025,3.375,,0
2023-09-20 01:19:40,5.548,5.942,5.846,1.308,18.396420367823218,3.41,28.0,0
2023-09-20 01:19:41,5.548,5.546,6.048,1.509,18.472794257476256,3.41,28.0,0
2023-09-20 01:19:42,5.548,5.546,5.947,1.408,18.465655980233382,3.4000000000000004,,0
2023-09-20 01:19:43,5.548,4.357,5.745,1.308,18.013359186163367,3.39,,0
2023-09-20 01:19:44,5.548,3.961,5.846,1.408,17.638251430314355,3.38,,0
2023-09-20 01:19:45,5.152,2.773,5.544,1.107,16.719576001220048,3.37,21.0,0
2023-09-20 01:19:46,5.548,3.961,5.745,1.308,16.67230320085403,3.37,21.0,0
2023-09-20 01:19:47,5.154,1.585,5.132,0.805,15.473412240597819,3.3225000000000002,,0
2023-09-20 01:19:48,5.152,1.188,5.032,0.905,14.514488568418471,3.2750000000000004,,0
2023-09-20 01:19:49,5.548,3.565,5.745,1.308,15.00994199789293,3.2275,,0
2023-09-20 01:19:50,5.548,3.961,5.745,1.207,15.445259398525051,3.18,11.0,0
2023-09-20 01:19:51,5.548,3.961,5.846,1.308,15.810581578967536,3.18,11.0,0
2023-09-20 01:19:52,5.548,4.357,5.947,1.408,16.245407105277273,3.1975000000000002,,0
2023-09-20 01:19:53,5.548,5.546,5.846,1.408,16.87618497369409,3.215,,0
2023-09-20 01:19:54,5.548,5.546,5.947,1.408,17.348029481585865,3.2325,,0
2023-09-20 01:19:55,5.548,4.357,5.846,1.408,17.291320637110108,3.25,21.0,0
2023-09-20 01:19:56,5.152,3.961,5.644,1.207,16.893124445977076,3.25,21.0,0
2023-09-20 01:19:58,5.152,3.565,5.544,1.107,16.435587112183953,3.19,,0
2023-09-20 01:19:59,4.755,1.188,4.931,0.805,15.008610978528765,3.13,,0
2023-09-20 01:20:00,4.755,1.188,4.931,0.805,14.009727684970136,3.07,11.0,0
2023-09-20 01:20:01,5.548,4.753,5.947,1.408,15.103609379479094,3.07,11.0,0
2023-09-20 01:20:02,5.548,5.942,6.048,1.509,16.286626565635366,3.1075,,0
2023-09-20 01:20:03,5.548,5.942,6.148,1.509,17.14473859594476,3.145,,0
2023-09-20 01:20:04,5.548,5.15,6.148,1.509,17.507817017161333,3.1825,,0
2023-09-20 01:20:05,5.548,5.15,5.745,1.308,17.580771912012935,3.22,27.0,0
