minutes,video_processing-0-0.0.1,dd-0-0.0.1,image_processing-0-0.0.1
1148,9.060279438606567,8.048432575264199,14.175609338463326
1149,13.632234762427492,11.077783746752523,11.716295725820718
1150,12.830996953150708,9.180983360554968,14.851183794976139
1151,2.759252274900164,12.081219333907764,19.40484553557114
