seconds,perf_rapl,energy_ram,retired_instructions,igpm,voltage,current,power_factor,discard,rapl_uj,rapl_uj_diff,minute,second,rapl_pw,load_avg_1minute,cpu_pct,hw_cpu_hz_mean,hw_cpu_hz_max,hw_cpu_hz_min,hw_cpu_hz_std,hw_cpu0_hz,hw_cpu1_hz,hw_cpu2_hz,hw_cpu3_hz,hw_cpu4_hz,hw_cpu5_hz,hw_cpu6_hz,hw_cpu7_hz,hw_cpu8_hz,hw_cpu9_hz,hw_cpu10_hz,hw_cpu11_hz,kern_cpu_hz_mean,kern_cpu_hz_max,kern_cpu_hz_min,kern_cpu_hz_std,kern_cpu0_hz,kern_cpu1_hz,kern_cpu2_hz,kern_cpu3_hz,kern_cpu4_hz,kern_cpu5_hz,kern_cpu6_hz,kern_cpu7_hz,kern_cpu8_hz,kern_cpu9_hz,kern_cpu10_hz,kern_cpu11_hz,cpu_pct_process,x_rest
79217,17.66,,,32.638101592629255,122.93,0.26763,0.905,0.0,64121885628.0,19176.0,0.16666835000000002,10.0,11.629788,0.85,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2454377.5,1206220.0,3995243.0,1101571.7961216827,1426676.0,2379253.0,1206220.0,1383261.0,3142113.0,3991107.0,1390287.0,3995243.0,1354386.0,1905361.0,3380552.0,3898071.0,3.6,14.978101592629255
79218,20.57,,,33.84798156963523,122.88,0.3318,0.9322,0.0,64134920916.0,12348.0,0.18335003333333333,11.0,13.035288,0.85,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2287841.1666666665,938618.0,3824910.0,1020778.4403421272,1047171.0,3237300.0,938618.0,1344906.0,1646032.0,3824910.0,1301923.0,3356210.0,1696716.0,2808394.0,2656717.0,3595197.0,3.6,13.27798156963523
79219,16.67,,,35.982181578329666,122.86,0.34614,0.9516,0.0,64150025916.0,10236.0,0.20001503333333334,12.0,15.105,0.85,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2287841.1666666665,938618.0,3824910.0,1020778.4403421272,1047171.0,3237300.0,938618.0,1344906.0,1646032.0,3824910.0,1301923.0,3356210.0,1696716.0,2808394.0,2656717.0,3595197.0,3.7,19.312181578329664
79220,19.17,,,35.0017396911039,122.85,0.3213,0.9509,0.0,64162269300.0,10332.0,0.21667718333333333,13.0,12.243384,0.86,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2519545.1666666665,896048.0,4048644.0,1202678.1806557698,1004882.0,3829775.0,982495.0,2128959.0,2003694.0,4048644.0,896048.0,4010279.0,1615338.0,4036351.0,2686540.0,2991537.0,3.7,15.831739691103898
79221,17.63,,,35.145530286668084,122.9,0.28703,0.927,0.0,64176455376.0,7236.0,0.23333778333333333,14.0,14.186076,0.86,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2519545.1666666665,896048.0,4048644.0,1202678.1806557698,1004882.0,3829775.0,982495.0,2128959.0,2003694.0,4048644.0,896048.0,4010279.0,1615338.0,4036351.0,2686540.0,2991537.0,3.8,17.515530286668085
79222,18.54,,,34.78635180977485,122.85,0.29976,0.9225,0.0,64189341336.0,9648.0,0.2500154666666667,15.0,12.88596,0.86,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2119557.6666666665,965470.0,3944024.0,945150.510087356,2075161.0,965470.0,1224228.0,1382283.0,3046271.0,3200762.0,1005121.0,1340355.0,1809009.0,2807940.0,2634068.0,3944024.0,3.8,16.24635180977485
79223,21.11,,,33.15802604755748,122.97,0.26305,0.8821,0.0,64202866932.0,19932.0,0.26668465,16.0,13.525596,0.86,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2119557.6666666665,965470.0,3944024.0,945150.510087356,2075161.0,965470.0,1224228.0,1382283.0,3046271.0,3200762.0,1005121.0,1340355.0,1809009.0,2807940.0,2634068.0,3944024.0,3.8,12.048026047557478
79224,17.05,,,37.338541129203655,122.83,0.33895,0.9577,0.0,64218384468.0,24966.0,0.283341,17.0,15.517536,0.86,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2126298.833333333,1212714.0,3937731.0,879875.1172186154,1708496.0,2638812.0,1212714.0,2248697.0,1502815.0,2202024.0,3937731.0,1403484.0,1353102.0,3746799.0,1366915.0,2193997.0,3.8,20.288541129203654
79225,19.62,,,34.947655814797685,122.86,0.2929,0.9207,0.0,64231041480.0,9252.0,0.30001341666666664,18.0,12.657012,0.86,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2126298.833333333,1212714.0,3937731.0,879875.1172186154,1708496.0,2638812.0,1212714.0,2248697.0,1502815.0,2202024.0,3937731.0,1403484.0,1353102.0,3746799.0,1366915.0,2193997.0,3.9,15.327655814797684
79226,16.31,,,34.690859660866685,122.85,0.29384,0.9403,0.0,64245527076.0,7188.0,0.3166812666666667,19.0,14.485596,0.87,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1556000.9166666667,874974.0,3426680.0,659076.871709522,1624747.0,976207.0,1767284.0,1103815.0,1003008.0,1366169.0,1632043.0,1888170.0,1191343.0,874974.0,1817571.0,3426680.0,3.9,18.380859660866687
79227,19.44,,,34.50459310452773,122.91,0.27155,0.9375,0.0,64257326820.0,14808.0,0.33335148333333336,20.0,11.799744,0.87,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1556000.9166666667,874974.0,3426680.0,659076.871709522,1624747.0,976207.0,1767284.0,1103815.0,1003008.0,1366169.0,1632043.0,1888170.0,1191343.0,874974.0,1817571.0,3426680.0,3.9,15.064593104527727
79228,16.32,,,35.02588860442827,122.91,0.31463,0.9432,0.0,64271859696.0,199668.0,0.35001536666666666,21.0,14.532876,0.87,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1563686.0833333333,800000.0,3121381.0,671295.675634249,1279342.0,3121381.0,1248148.0,2019708.0,2212201.0,2326436.0,800000.0,1262198.0,892191.0,1415238.0,1122618.0,1064772.0,3.9,18.705888604428267
79229,21.05,,,30.78633635386239,122.98,0.25002,0.9173,0.0,64283545788.0,10236.0,0.36668253333333334,22.0,11.686092,0.87,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1563686.0833333333,800000.0,3121381.0,671295.675634249,1279342.0,3121381.0,1248148.0,2019708.0,2212201.0,2326436.0,800000.0,1262198.0,892191.0,1415238.0,1122618.0,1064772.0,3.9,9.736336353862388
79230,20.08,,,35.616155458579,122.89,0.31926,0.9526,0.0,64298975904.0,17604.0,0.38334225,23.0,15.430116,0.8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2768427.083333333,953239.0,4031032.0,1294649.74598193,2136767.0,3855999.0,4031032.0,3961905.0,2900988.0,4005461.0,953239.0,3966888.0,1032820.0,3942231.0,1338080.0,1095715.0,4.0,15.536155458579003
79231,18.53,,,37.622108225606475,122.89,0.3292,0.9533,0.0,64313711328.0,19260.0,0.40000585,24.0,14.735424,0.8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2768427.083333333,953239.0,4031032.0,1294649.74598193,2136767.0,3855999.0,4031032.0,3961905.0,2900988.0,4005461.0,953239.0,3966888.0,1032820.0,3942231.0,1338080.0,1095715.0,3.9,19.092108225606474
79232,16.77,,,36.384227484967866,122.92,0.3209,0.9365,0.0,64327346928.0,21240.0,0.41667255000000003,25.0,13.6356,0.8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2345870.083333333,1297397.0,3839489.0,830843.9237830671,1861273.0,1840077.0,1439383.0,1297397.0,2210502.0,3478772.0,2911066.0,3839489.0,2057366.0,1568369.0,3485207.0,2161540.0,4.0,19.614227484967866
79233,15.3,,,33.27778861914063,123.03,0.22645,0.8864,0.0,64339716228.0,17592.0,0.43334996666666664,26.0,12.3693,0.8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2345870.083333333,1297397.0,3839489.0,830843.9237830671,1861273.0,1840077.0,1439383.0,1297397.0,2210502.0,3478772.0,2911066.0,3839489.0,2057366.0,1568369.0,3485207.0,2161540.0,4.0,17.97778861914063
79234,15.64,,,31.64864324745564,122.97,0.25438,0.9139,0.0,64350938592.0,13968.0,0.45001275,27.0,11.222364,0.8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1661133.1666666667,918288.0,2822642.0,657205.2281816583,1513538.0,918288.0,1657607.0,2705481.0,1195426.0,1006232.0,1118927.0,2822642.0,1369637.0,1133050.0,2547214.0,1945556.0,4.0,16.00864324745564
79235,16.0,,,29.692255543714094,122.98,0.24019,0.9142,0.0,64362498204.0,11676.0,0.46668153333333334,28.0,11.559612,0.8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1661133.1666666667,918288.0,2822642.0,657205.2281816583,1513538.0,918288.0,1657607.0,2705481.0,1195426.0,1006232.0,1118927.0,2822642.0,1369637.0,1133050.0,2547214.0,1945556.0,4.0,13.692255543714094
79236,16.67,,,29.853148456045755,123.01,0.25274,0.8611,0.0,64374136212.0,17016.0,0.48333783333333336,29.0,11.638008,0.74,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011422.5,866033.0,3811605.0,888553.9975552508,1713113.0,1242714.0,2113992.0,2340356.0,874265.0,866033.0,1145245.0,2420963.0,3229307.0,3811605.0,1762424.0,2617053.0,4.0,13.183148456045753
79237,15.61,,,32.62943094429659,123.01,0.26679,0.9001,0.0,64386570240.0,14640.0,0.50000875,30.0,12.434028,0.74,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011422.5,866033.0,3811605.0,888553.9975552508,1713113.0,1242714.0,2113992.0,2340356.0,874265.0,866033.0,1145245.0,2420963.0,3229307.0,3811605.0,1762424.0,2617053.0,4.0,17.019430944296587
79238,14.06,,,30.41493006972561,123.01,0.26823,0.924,0.0,64397923272.0,12528.0,0.5166706833333333,31.0,11.353032,0.74,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012775.0833333333,1201476.0,3998008.0,796474.2770636579,1543347.0,1298779.0,1428341.0,2066905.0,1546396.0,1532342.0,3160707.0,3998008.0,2277003.0,1826624.0,1201476.0,2273373.0,4.1,16.35493006972561
79239,15.01,,,28.23304900974112,123.05,0.21633,0.9015,0.0,64408229820.0,13740.0,0.5333383833333334,32.0,10.306548,0.74,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012775.0833333333,1201476.0,3998008.0,796474.2770636579,1543347.0,1298779.0,1428341.0,2066905.0,1546396.0,1532342.0,3160707.0,3998008.0,2277003.0,1826624.0,1201476.0,2273373.0,4.1,13.22304900974112
79240,18.06,,,30.051019267238836,123.03,0.25344,0.9093,0.0,64419412944.0,15936.0,0.5500167499999999,33.0,11.183124,0.84,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2157588.9166666665,985879.0,3720217.0,837386.3491503845,2163509.0,3116012.0,1769479.0,985879.0,1367793.0,3176180.0,1112698.0,3720217.0,2063001.0,1825703.0,1738290.0,2852306.0,4.1,11.991019267238837
79241,18.2,,,30.509205426064046,122.97,0.27958,0.901,0.0,64432545168.0,17832.0,0.5666746,34.0,13.132224,0.84,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2157588.9166666665,985879.0,3720217.0,837386.3491503845,2163509.0,3116012.0,1769479.0,985879.0,1367793.0,3176180.0,1112698.0,3720217.0,2063001.0,1825703.0,1738290.0,2852306.0,4.1,12.309205426064047
79242,20.33,,,33.32468492279798,122.93,0.2969,0.9113,0.0,64445984652.0,18180.0,0.5833481666666667,35.0,13.439484,0.84,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2460017.9166666665,981481.0,4014477.0,1136871.965207931,1868646.0,2070010.0,1535286.0,981481.0,2181995.0,3826824.0,1043162.0,3797584.0,3086035.0,3860718.0,1253997.0,4014477.0,4.1,12.99468492279798
79243,18.9,,,37.0141512499638,122.86,0.34185,0.9505,0.0,64460775084.0,14808.0,0.6000029,36.0,14.790432,0.84,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2460017.9166666665,981481.0,4014477.0,1136871.965207931,1868646.0,2070010.0,1535286.0,981481.0,2181995.0,3826824.0,1043162.0,3797584.0,3086035.0,3860718.0,1253997.0,4014477.0,4.1,18.114151249963804
79244,20.81,,,37.93052071511631,122.94,0.32179,0.954,0.0,64474887876.0,17196.0,0.6166770833333334,37.0,14.112792,0.84,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2116829.833333333,1202090.0,4061267.0,748522.7581383028,3028887.0,1202090.0,1788894.0,2232656.0,1656106.0,2632503.0,1631909.0,1819665.0,1811023.0,1681329.0,1855629.0,4061267.0,4.1,17.12052071511631
79245,20.3,,,37.655993123699425,122.9,0.33829,0.9575,0.0,64489967148.0,16788.0,0.6333453333333333,38.0,15.079272,0.84,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2116829.833333333,1202090.0,4061267.0,748522.7581383028,3028887.0,1202090.0,1788894.0,2232656.0,1656106.0,2632503.0,1631909.0,1819665.0,1811023.0,1681329.0,1855629.0,4061267.0,4.1,17.355993123699424
79246,16.87,,,38.12298644900024,122.92,0.36307,0.8952,0.0,64505005740.0,17328.0,0.6500048333333334,39.0,15.038592,0.77,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2213194.583333333,824653.0,3981641.0,1104724.090465085,2919471.0,3107615.0,1430471.0,3196972.0,1290862.0,3981641.0,1186510.0,824653.0,1150901.0,1349326.0,3925034.0,2194879.0,4.1,21.252986449000236
79247,15.67,,,35.184444546404954,122.92,0.31899,0.9179,0.0,64517562120.0,11544.0,0.66668485,40.0,12.55638,0.77,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2213194.583333333,824653.0,3981641.0,1104724.090465085,2919471.0,3107615.0,1430471.0,3196972.0,1290862.0,3981641.0,1186510.0,824653.0,1150901.0,1349326.0,3925034.0,2194879.0,4.1,19.514444546404953
79248,17.53,,,31.668070435591837,122.96,0.30036,0.8899,0.0,64528997136.0,8808.0,0.6833394333333334,41.0,11.435016,0.77,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1845564.1666666667,873474.0,3199231.0,651403.4085174401,2629775.0,1939778.0,1330724.0,873474.0,1456075.0,2465964.0,1955421.0,1917646.0,940204.0,3199231.0,1819651.0,1618827.0,4.1,14.138070435591835
79249,15.35,,,34.0950277115856,122.92,0.31951,0.9253,0.0,64541800116.0,13068.0,0.7000022,42.0,12.80298,0.77,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1845564.1666666667,873474.0,3199231.0,651403.4085174401,2629775.0,1939778.0,1330724.0,873474.0,1456075.0,2465964.0,1955421.0,1917646.0,940204.0,3199231.0,1819651.0,1618827.0,4.1,18.7450277115856
79250,17.88,,,29.609127053551706,122.98,0.2462,0.9086,0.0,64552881144.0,7488.0,0.7166837333333334,43.0,11.081028,0.79,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2053772.1666666667,890039.0,3889854.0,1029886.1774391084,1732813.0,2933863.0,2062554.0,3822151.0,2863526.0,1236200.0,1062169.0,3889854.0,954568.0,1414396.0,890039.0,1783133.0,4.1,11.729127053551707
79251,17.54,,,33.10937950555777,122.95,0.30017,0.9476,0.0,64566065724.0,8256.0,0.7333375,44.0,13.18458,0.79,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2053772.1666666667,890039.0,3889854.0,1029886.1774391084,1732813.0,2933863.0,2062554.0,3822151.0,2863526.0,1236200.0,1062169.0,3889854.0,954568.0,1414396.0,890039.0,1783133.0,4.1,15.56937950555777
79252,17.66,,,34.482309019284415,122.9,0.32023,0.9458,0.0,64579003356.0,9468.0,0.7500068166666666,45.0,12.937632,0.79,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1909057.0833333333,962426.0,3650069.0,910384.805111778,1658998.0,1732015.0,962426.0,1306125.0,1264683.0,2664399.0,1062442.0,983371.0,2194673.0,3650069.0,3615222.0,1814262.0,4.1,16.822309019284415
79253,18.19,,,32.00191479553019,122.97,0.28144,0.9206,0.0,64591709172.0,12660.0,0.7666740666666667,46.0,12.705816,0.79,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1909057.0833333333,962426.0,3650069.0,910384.805111778,1658998.0,1732015.0,962426.0,1306125.0,1264683.0,2664399.0,1062442.0,983371.0,2194673.0,3650069.0,3615222.0,1814262.0,4.2,13.811914795530189
79254,15.84,,,34.376610042406796,122.93,0.30722,0.9511,0.0,64605080136.0,16836.0,0.7833348499999999,47.0,13.370964,0.79,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2298622.083333333,915572.0,4017297.0,1216329.5109814648,1031606.0,3387871.0,1566568.0,4017297.0,1122124.0,3842828.0,915572.0,1951706.0,1179618.0,1403021.0,3981653.0,3183601.0,4.1,18.536610042406796
79255,16.39,,,34.027377871181876,122.84,0.29988,0.922,0.0,64616910312.0,6372.0,0.8000100166666667,48.0,11.830176,0.79,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2298622.083333333,915572.0,4017297.0,1216329.5109814648,1031606.0,3387871.0,1566568.0,4017297.0,1122124.0,3842828.0,915572.0,1951706.0,1179618.0,1403021.0,3981653.0,3183601.0,4.1,17.637377871181876
79256,13.63,,,33.41213212687077,122.89,0.36802,0.8574,0.0,64629181764.0,11676.0,0.81667595,49.0,12.271452,0.73,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1741003.6666666667,927767.0,3184846.0,695792.1057366122,1464400.0,3184846.0,1635487.0,1220681.0,1250601.0,1902242.0,1899923.0,1257892.0,1341362.0,3159283.0,927767.0,1647560.0,4.1,19.78213212687077
79257,15.28,,,29.73579842366167,122.95,0.22788,0.9105,0.0,64639422852.0,7764.0,0.8333483166666666,50.0,10.241088,0.73,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1741003.6666666667,927767.0,3184846.0,695792.1057366122,1464400.0,3184846.0,1635487.0,1220681.0,1250601.0,1902242.0,1899923.0,1257892.0,1341362.0,3159283.0,927767.0,1647560.0,4.2,14.45579842366167
79258,16.01,,,28.183133001521163,122.94,0.24849,0.8951,0.0,64650005664.0,12792.0,0.85001745,51.0,10.582812,0.73,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007717.25,897156.0,3833899.0,1114968.3133494663,3791052.0,3833899.0,1241054.0,1358538.0,2326028.0,2140244.0,1497139.0,3778864.0,897156.0,965326.0,1026806.0,1236501.0,4.2,12.173133001521162
79259,15.81,,,31.708115033665223,122.93,0.29139,0.9359,0.0,64661936328.0,7764.0,0.8666708,52.0,11.930664,0.73,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007717.25,897156.0,3833899.0,1114968.3133494663,3791052.0,3833899.0,1241054.0,1358538.0,2326028.0,2140244.0,1497139.0,3778864.0,897156.0,965326.0,1026806.0,1236501.0,4.2,15.898115033665222
79260,15.01,,,31.539371219583025,122.9,0.28366,0.9337,0.0,64673399136.0,16200.0,0.88333925,53.0,11.462808,0.67,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1476372.5,904871.0,3115047.0,658328.4256195762,1431591.0,1302314.0,1167852.0,2612745.0,996792.0,1562705.0,3115047.0,1052671.0,904871.0,1304268.0,923773.0,1341841.0,4.2,16.529371219583027
