minutes,image_processing-0-0.0.1,video_processing-0-0.0.1,dd-0-0.0.1
1240,11.00184192888677,5.609066499597164,6.358999685284847
1241,11.10893502296221,6.549734282672452,6.452545008339954
1242,10.386350134891398,7.56437233612811,6.173256548872965
