,image_processing-0-0.0.1,video_processing-0-0.0.1,dd-0-0.0.1
0,51.387675000000016,29.995986000000002,20.14621
1,48.538402999999995,36.694396000000005,24.82290699999999
2,47.61889500000001,41.04315500000001,19.511219
