timestamp,sensor,target,socket,cpu,INSTRUCTION_RETIRED,UNHALTED_CORE_CYCLES,time_enabled,time_running
1693256447078,sensor,all,0,13,3431,32143,2244976,2244976
1693256447078,sensor,all,0,12,10706,103886,2278431,2278431
1693256447078,sensor,all,0,15,10677,55103,2201568,2201568
1693256447078,sensor,all,0,14,10612,49314,2171536,2171536
1693256447078,sensor,all,0,17,172763,2103379,2153289,2153289
1693256447078,sensor,all,0,0,16662,73244,2114832,2114832
1693256447078,sensor,all,0,16,3465,32891,2149837,2149837
1693256447078,sensor,all,0,1,7113,41365,2145251,2145251
1693256447078,sensor,all,0,19,10716,70196,2099727,2099727
1693256447078,sensor,all,0,2,10611,77915,2141379,2141379
1693256447078,sensor,all,0,18,449401,2108143,2133680,2133680
1693256447078,sensor,all,0,3,3515,32550,2149678,2149678
1693256447078,sensor,all,0,22,3454,32809,2200392,2200392
1693256447078,sensor,all,0,4,10638,68669,2152474,2152474
1693256447078,sensor,all,0,5,3406,32488,2126070,2126070
1693256447078,sensor,all,0,23,10513,71942,2139859,2139859
1693256447078,sensor,all,0,20,3444,32310,2127196,2127196
1693256447078,sensor,all,0,6,10629,50052,2091555,2091555
1693256447078,sensor,all,0,7,3443,37030,2075510,2075510
1693256447078,sensor,all,0,21,3410,31560,2107175,2107175
1693256447078,sensor,all,0,8,3470,32588,2073134,2073134
1693256447078,sensor,all,0,9,3356,32510,2050223,2050223
1693256447078,sensor,all,0,11,3279,37757,2016717,2016717
1693256447078,sensor,all,0,10,3399,31946,2002252,2002252
1693256448078,sensor,all,0,13,107992322,102417759,976038950,976038950
1693256448078,sensor,all,0,12,4181645,8012000,976005056,976005056
1693256448078,sensor,all,0,15,2183917,9359136,975975117,975975117
1693256448078,sensor,all,0,14,1124692,9245216,975937678,975937678
1693256448078,sensor,all,0,17,467292,2666731,975926631,975926631
1693256448078,sensor,all,0,0,54307673,78577599,975936793,975936793
1693256448078,sensor,all,0,16,3463837,10015742,975984184,975984184
1693256448078,sensor,all,0,1,5695725,9922469,975998298,975998298
1693256448078,sensor,all,0,19,1037371,4066642,975959933,975959933
1693256448078,sensor,all,0,2,339108459,139284600,975986955,975986955
1693256448078,sensor,all,0,18,386827,2670895,975991214,975991214
1693256448078,sensor,all,0,3,1176635,3815908,976006830,976006830
1693256448078,sensor,all,0,22,261810,1105350,976036446,976036446
1693256448078,sensor,all,0,4,46182,292380,975985462,975985462
1693256448078,sensor,all,0,5,1429038,3761337,975974998,975974998
1693256448078,sensor,all,0,23,71918730,69475990,975978943,975978943
1693256448078,sensor,all,0,20,7716377,12277250,975973273,975973273
1693256448078,sensor,all,0,6,5944123,9793249,975926041,975926041
1693256448078,sensor,all,0,7,49918497,49168923,975948861,975948861
1693256448078,sensor,all,0,21,1403330,5030317,975969715,975969715
1693256448078,sensor,all,0,8,3789848,7317070,975962934,975962934
1693256448078,sensor,all,0,9,2512965,5339177,975955379,975955379
1693256448078,sensor,all,0,11,2642942,5938967,975941468,975941468
1693256448078,sensor,all,0,10,3736714,9356967,975931842,975931842
1693256449079,sensor,all,0,13,365795,1041623,1976339376,1976339376
1693256449079,sensor,all,0,12,1343440,2868659,1976304054,1976304054
1693256449079,sensor,all,0,15,1007008,2668519,1976273478,1976273478
1693256449079,sensor,all,0,14,1439712,10231129,1976236978,1976236978
1693256449079,sensor,all,0,17,412991,2757986,1976225231,1976225231
