minutes,cnn_image_classification-0-0.0.1,cp,dd-0-0.0.1,image_processing-0-0.0.1,pyaes-0-0.0.1
1186,44.78595123066915,,9.883798745680004,22.466210156443932,16.86306730498777
1188,56.43592985235051,,12.570385161662394,25.653230868624036,30.336149722456373
1189,65.07891760844902,,11.328727147499308,30.476101923819048,29.125058044929713
1190,53.40191201167461,,10.529748102608124,28.647553458564214,26.320221807942136
1191,78.68957714219529,,17.364431059413974,31.137061999415916,30.607827558715133
1192,48.01760092870333,,12.766104970641097,23.5646290902243,23.272570581317137
1193,71.8998530488093,,11.274154759975422,26.667112703283788,24.514626389585857
1194,61.71299120799859,,8.411920767716671,26.045196440739538,25.566496119609297
1195,44.129166442590304,,9.161173443556066,23.307941545590403,19.643073918600585
1196,55.38160088536538,,12.158045734309058,22.537596605274622,23.23415089178291
1197,57.06853345910915,,8.959415568546016,22.13504849296661,16.375620295987478
1198,,,,,
