minutes,cnn_image_classification-0-0.0.1,cp,dd-0-0.0.1,image_processing-0-0.0.1,pyaes-0-0.0.1
1186,,,,,
1188,7.082247980688234,,6.397229007525974,6.5854331307117695,9.735257532884402
1189,8.317852605617224,,5.116537802864527,7.170190761501423,7.627596841620705
1190,7.226733475924114,,8.506334097177236,6.602079599142492,5.050503977767719
1191,9.148322838806896,,9.934221311229726,7.524724133075428,8.223292185562286
1192,6.579116187343608,,6.724399798431204,7.606076463703845,7.385199493923706
1193,9.720000427486509,,5.638443324543641,7.077738103874983,8.399495383516701
1194,7.909738972652428,,6.388260233932758,7.218711681693413,8.918183594807084
1195,7.181951345441647,,6.793065139266434,7.817347461942157,7.3103463072526225
1196,8.782073407248854,,5.552187967582061,7.777363268266299,9.463580869320323
1197,7.18385679542587,,5.1787593551632884,6.44261773497328,7.76600594524382
1198,6.686458683376294,,3.890843605631858,7.551780050084401,9.70492270113783
1199,,,,,
