,image_processing-0-0.0.1,video_processing-0-0.0.1,dd-0-0.0.1,pyaes-0-0.0.1
0,16.782794000000003,80.31864800000001,72.567791,15.703116999999999
1,13.865294,91.03206300000004,65.23123000000001,9.790917
2,11.468836,92.62151000000001,73.92216099999999,8.030605
