timestamp,sensor,target,socket,cpu,INSTRUCTION_RETIRED,UNHALTED_CORE_CYCLES,time_enabled,time_running
1681231316475,sensor,all,0,13,3471,32290,1750531,1750531
1681231316475,sensor,all,0,12,3507,32944,1761258,1761258
1681231316475,sensor,all,0,15,3432,31209,1761832,1761832
1681231316475,sensor,all,0,14,3457,36894,1810819,1810819
1681231316475,sensor,all,0,17,3452,31825,1808292,1808292
1681231316475,sensor,all,0,0,3418,32103,1865037,1865037
1681231316475,sensor,all,0,16,3458,84244,1909384,1909384
1681231316475,sensor,all,0,1,2581,29193,1951236,1951236
1681231316475,sensor,all,0,19,3457,31476,1947123,1947123
1681231316475,sensor,all,0,2,2581,29089,1972368,1972368
1681231316475,sensor,all,0,18,3282,35739,1983418,1983418
1681231316475,sensor,all,0,3,3232,31339,1975889,1975889
1681231316475,sensor,all,0,22,2577,29568,1918207,1918207
1681231316475,sensor,all,0,4,3453,42273,1968325,1968325
1681231316475,sensor,all,0,5,3437,32122,1924399,1924399
1681231316475,sensor,all,0,23,2582,30477,1917155,1917155
1681231316475,sensor,all,0,20,270666,2121473,1936200,1936200
1681231316475,sensor,all,0,6,3196,31309,1932500,1932500
1681231316475,sensor,all,0,7,3402,31599,1918634,1918634
1681231316475,sensor,all,0,21,2478,31034,1926294,1926294
1681231316475,sensor,all,0,8,3472,31113,1923470,1923470
1681231316475,sensor,all,0,9,3417,31093,1943462,1943462
1681231316475,sensor,all,0,11,3418,31749,1945921,1945921
1681231316475,sensor,all,0,10,3446,31926,1966562,1966562
1681231317476,sensor,all,0,13,3938392,7201522,985073159,985073159
1681231317476,sensor,all,0,12,21855106,30138428,985074581,985074581
1681231317476,sensor,all,0,15,3369902,7672944,985075487,985075487
1681231317476,sensor,all,0,14,2494745,4955383,985127796,985127796
1681231317476,sensor,all,0,17,4025612,6140156,985129162,985129162
1681231317476,sensor,all,0,0,2735170,4628388,985180697,985180697
1681231317476,sensor,all,0,16,77782780,121498287,985241790,985241790
1681231317476,sensor,all,0,1,314666,1296704,985246268,985246268
1681231317476,sensor,all,0,19,612375,1543456,985243115,985243115
1681231317476,sensor,all,0,2,583537,2141506,985249792,985249792
1681231317476,sensor,all,0,18,154747117,143097746,985253296,985253296
1681231317476,sensor,all,0,3,73730,384537,985246013,985246013
1681231317476,sensor,all,0,22,268938,1077223,985186951,985186951
1681231317476,sensor,all,0,4,174375691,75534065,985236998,985236998
1681231317476,sensor,all,0,5,30016,219374,985198563,985198563
1681231317476,sensor,all,0,23,972648,3765528,985194042,985194042
1681231317476,sensor,all,0,20,104375453,102473037,985204394,985204394
1681231317476,sensor,all,0,6,352084,1495511,985201438,985201438
1681231317476,sensor,all,0,7,2111801,4739362,985124153,985124153
1681231317476,sensor,all,0,21,1266160,5960816,985148880,985148880
1681231317476,sensor,all,0,8,1745550,4299652,985129331,985129331
1681231317476,sensor,all,0,9,9406256,17831507,985152753,985152753
1681231317476,sensor,all,0,11,7188796,12221489,985163766,985163766
1681231317476,sensor,all,0,10,3876556,14640454,985171516,985171516
1681231318476,sensor,all,0,13,233470,781259,1985447384,1985447384
1681231318476,sensor,all,0,12,2449734,8132997,1985450445,1985450445
1681231318476,sensor,all,0,15,1788307,6308564,1985453107,1985453107
1681231318476,sensor,all,0,14,294280,1363165,1985506722,1985506722
1681231318476,sensor,all,0,17,128085,488276,1985508728,1985508728
1681231318476,sensor,all,0,0,3035824,5048854,1985560704,1985560704
1681231318476,sensor,all,0,16,75320946,112746863,1985609770,1985609770
