minutes,dd-0-0.0.1,image_processing-0-0.0.1,pyaes-0-0.0.1,video_processing-0-0.0.1
1290,3.8951154969598774,9.169307944773669,8.94591067134852,4.080948990907494
1291,4.51136948823141,5.840683540342805,10.171468196788307,2.5973637819831326
1292,4.161125943787154,6.299259606489392,10.73621257791006,4.488648141724411
1293,3.1790536311762545,5.661872668418991,6.682788789124143,4.9996299183783925
1294,3.8234221830386796,5.306303476104759,11.241939163465199,3.1208532089177314
1295,3.87887842580636,9.635476277559357,10.2832338396922,3.3096093266531326
1296,3.7196889819677836,6.3628671858810115,12.434014724341651,3.9091503706684727
1297,3.6710686777946138,7.87184757755069,4.764973424285186,3.7644488425078584
1298,5.645940496439978,4.28201235201382,7.317850167272769,3.1284073287179357
1299,3.411409865624607,3.9931436625714354,7.433215408679733,3.653982646899891
1300,4.012007811678821,4.781854578610001,7.538543837524923,3.7034241870126907
1301,,,,
