minutes,dd-0-0.0.1,image_processing-0-0.0.1,pyaes-0-0.0.1,video_processing-0-0.0.1
1290,2.7991770147604416,13.899518029472322,12.919193969894264,31.80977741137275
1291,3.242040393001219,8.853741924951887,14.6890769895325,20.245674215808297
1292,2.9903421622448314,9.548885586575993,15.504649877655247,34.98767041302184
1293,2.2845879307108397,8.582687124181744,9.650917363063181,38.970620607411895
1294,2.7476554933583537,8.043688932708246,16.23499249950196,24.32611780505632
1295,2.7875084425716503,14.606170612780634,14.850482806434947,25.797415315408877
1296,2.6731088997254293,9.645306679846051,17.9565227006762,30.47065852467258
1297,2.638168514004281,11.932731236471149,6.881313506392526,29.34275337022686
1298,4.057385943157499,6.490992367985999,10.568038205032611,24.384999910644684
1299,2.4515678909229965,6.053103752919579,10.734642364840925,28.481702398602437
1300,2.8831802441431877,7.248690340647632,10.886751909948877,28.867084423559792
1301,,,,
