minutes,dd-0-0.0.1,image_processing-0-0.0.1,pyaes-0-0.0.1,video_processing-0-0.0.1
1290,8.426058012200388,17.18350010917825,15.41032573756861,58.73776686364274
1291,7.921273953950709,13.231729256615369,14.474004561584303,47.61294818920542
1292,7.95716967744051,14.939657342248163,15.589814866854361,54.667788149604135
1293,8.35114804926851,15.70017097040709,16.78926991999215,63.40887401817242
1294,6.875347636496544,12.33236567552084,15.892569273041039,48.39067509828863
1295,7.567411109246394,16.208063079009232,15.055836298701811,50.86344545287476
1296,8.442765543514133,17.88043927235314,19.04305105954454,60.76735372178276
1297,8.663803383145648,16.577853146716205,14.692155455558284,61.28978561074245
1298,8.012078863430219,15.455389247951858,14.772084624025053,56.80523939907089
1299,8.773565835837065,17.0346508155,15.882882071507131,61.91991075474147
1300,7.131508122499909,13.204288633637102,15.032302421505019,51.94107249534802
1301,7.498947538799556,13.662486237960234,15.929814705112705,50.22326075662679
1302,9.780869147022067,19.855167977296222,15.371156714535601,57.26990300491323
1303,,,,895.3449605950434
