,0
0,2.209866053129021
1,5.9448454256127246
2,6.522308064292435
3,13.74687194405162
4,14.917538092813912
5,18.39607983693505
6,19.117165150915145
7,20.52883837286923
8,21.739137897332682
9,24.112623350453436
10,28.120583672710538
11,28.362885975921365
12,32.285472329351734
13,34.40155897471425
14,35.25319661719792
15,35.82667167228604
16,35.967445616118596
17,36.89791893762496
18,41.53895750428085
19,42.76570458062678
20,43.628006658748184
21,44.128105036635375
22,49.52726432335458
23,53.11784857331838
24,55.8395110040798
25,60.216863612013185
26,60.98239998589881
27,62.9288948782337
28,63.043315796696184
29,64.50810515295406
30,64.7394750969575
31,65.23864399562548
32,66.08539082625444
33,69.83213088048922
34,69.97140992765975
35,82.13791954618672
36,85.72397416787699
37,98.21629509821081
38,110.62965439573615
39,121.15263125186175
40,122.78934006516448
41,130.05880920119765
42,130.75506727193456
43,176.6597477374452
