minutes,dd-0-0.0.1,image_processing-0-0.0.1,pyaes-0-0.0.1,video_processing-0-0.0.1
1290,2.802565947350239,13.882904393141889,12.873933279006522,31.78088150970066
1291,3.245965495372649,8.843159338686961,14.637615747069674,20.227283109077426
1292,2.9939625363466082,9.537472118014106,15.450331383314213,34.95588772335448
1293,2.287353855972287,8.572428520814379,9.617106647868352,38.93521981764104
1294,2.6255307626820805,7.665619357746639,16.525385402506263,24.727129443184317
1295,2.790883248154836,14.588712338152556,14.798456100198003,25.773981024187574
1296,2.6763452030380805,9.633777962334491,17.89361439352783,30.442979074505118
1297,2.6413625153900018,11.918468435542072,6.857205732636417,29.31609850561321
1298,4.062298175381656,6.483233898503966,10.531014477756797,24.36284865363822
1299,2.4545359769828683,6.045868677286538,10.697034962206647,28.45582970978918
1300,2.886670878505178,7.240026219710918,10.848611611589643,28.07686531979528
1301,3.0565516209427672,8.404788294459456,8.285899534816226,35.45890905634553
1302,5.103054068719257,11.392884387260391,11.708459059841207,32.43459691135917
1303,,,,978.9499677273958
