minutes,dd-0-0.0.1,image_processing-0-0.0.1,pyaes-0-0.0.1,video_processing-0-0.0.1
1290,0.7666776767493843,2.2245602010824355,1.465486976279765,44.4310813526444
1291,1.0057392819837492,1.4519443698401475,2.891941646244007,26.659948334175436
1292,0.8363817259724734,2.5460796946620583,2.6653854195629956,34.81441970496642
1293,0.6172472662522975,2.356866634869175,3.0128463476951133,52.7136614514964
1294,0.6662955969910699,1.8103300969920875,2.878473774427598,32.001941542944984
1295,0.7673401468118373,2.7053224979864883,2.1973409364930943,39.890921557156155
1296,0.7185868087682579,2.7742498105455553,5.004552753398534,46.00093825550084
1297,0.6240641018212444,2.2939318119102765,3.6505916601580712,44.4890232481682
1298,0.7975662012345229,2.0123265208141956,3.6076152864727513,35.975007375789836
1299,0.8921129619756282,2.6575631332822445,4.001809332183359,44.807673405383
1300,0.869907008171978,2.518049722205704,5.206265759832811,32.681331534907955
