minutes,dd-0-0.0.1,image_processing-0-0.0.1,pyaes-0-0.0.1,video_processing-0-0.0.1
1290,3.516475741286462,11.612093747324849,12.200664132735584,122.10801791826874
1291,4.254877282151969,7.904970589649178,18.47786991906625,74.686638709105
1292,3.8383989679774433,12.302219583523543,17.359178519871687,94.31192587040567
1293,2.6471228039935166,12.650910547425173,22.366940412137744,141.14006340632565
1294,2.8718380266721923,8.782928149528724,24.115139152712114,84.4283961701755
1295,3.3120040743270556,13.542304320763916,18.870978939415018,106.82902200860534
1296,3.020916922256397,17.94062961220796,29.359616478030585,119.77670536117462
1297,2.8956817897279845,16.16993036856734,21.136257042838743,108.83408032927075
1298,3.4408331885031966,13.600183962029003,20.223509270181836,90.24315655745819
1299,3.4416522872144086,15.946747467452658,21.63477131787799,115.18893998717876
1300,3.4311590351328354,12.841497775442331,26.957656686625818,83.81947834494045
