minutes,image_processing-0-0.0.1,video_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1
1290,7.660327734172849,15.665516487616573,8.448363862089431,4.893252224615238
1291,5.214793022116331,9.581719448474486,12.795022203240244,5.920753975893528
1292,8.115593614567588,12.09949235840204,12.02038306171783,5.3412153732490095
1293,8.345619923306826,18.1071810684452,15.488013523493613,3.683528766426889
1294,5.793968732519236,10.831511761268464,16.698555745042928,3.996224870189876
1295,8.933659306432617,13.705339208371356,13.067230994929297,4.6087254674780285
1296,11.835169916586334,15.36642707544226,20.330100079739207,4.203671385146843
1297,10.66706562634462,13.96257271945857,14.635825413916589,4.029403983370185
1298,8.971841655875762,11.577500651035615,14.003792172625465,4.787993972628299
1299,10.519835143676858,14.777852178126723,14.981022195022716,4.789133766241478
1300,8.471347519064077,10.753392302829559,18.666860269256368,4.774532178495895
