timestamp,sensor,target,socket,cpu,INSTRUCTION_RETIRED,LLC_MISSES,UNHALTED_CORE_CYCLES,UNHALTED_REFERENCE_CYCLES,time_enabled,time_running
1680641555427,sensor,all,0,3,3797,13,19630,11310,150130,150130
1680641555427,sensor,all,0,11,809784,3810,697225,507312,174373,174373
1680641555427,sensor,all,0,10,3957,5,21481,12324,163366,163366
1680641555427,sensor,all,0,4,99779,2797,674310,492960,168446,168446
1680641555427,sensor,all,0,5,3028,9,18327,8502,157206,157206
1680641555427,sensor,all,0,6,3746,2,16462,9516,154004,154004
1680641555427,sensor,all,0,7,3429,0,14505,8424,149240,149240
1680641555427,sensor,all,0,8,3089,5,21293,13260,146343,146343
1680641555427,sensor,all,0,9,3509,2,15539,9282,140337,140337
1680641555427,sensor,all,0,0,3127,1,21709,13338,136321,136321
1680641555427,sensor,all,0,1,3582,0,20948,13182,130456,130456
1680641555427,sensor,all,0,2,21484,1,499328,363402,125649,125649
1680641556428,sensor,all,0,3,73767741,176614,39555731,47273538,952030100,952030100
1680641556428,sensor,all,0,11,1032916037,2017194,451825910,383104566,952027347,952027347
1680641556428,sensor,all,0,10,236857008,976455,133347753,125802222,952018619,952018619
1680641556428,sensor,all,0,4,516962177,882933,220796012,197469714,952023769,952023769
1680641556428,sensor,all,0,5,1630523976,2209410,1047897021,854045244,952014947,952014947
1680641556428,sensor,all,0,6,216385834,478710,533734506,447786378,952010680,952010680
1680641556428,sensor,all,0,7,2185265676,2859538,860346933,689033280,952006937,952006937
1680641556428,sensor,all,0,8,230922789,782814,608493807,530369424,952005391,952005391
1680641556428,sensor,all,0,9,905336685,1224393,369489793,297743160,952000047,952000047
1680641556428,sensor,all,0,0,752395615,1618137,427390996,397599696,951997054,951997054
1680641556428,sensor,all,0,1,638069074,1013981,268384880,234251004,951992017,951992017
1680641556428,sensor,all,0,2,113453037,706029,125926309,142441338,951988963,951988963
1680641557428,sensor,all,0,3,199092965,343375,89883807,96267522,1952154148,1952154148
1680641557428,sensor,all,0,11,272632885,967913,655907395,577013112,1952152209,1952152209
1680641557428,sensor,all,0,10,149129121,1048068,106033619,105016392,1952147006,1952147006
1680641557428,sensor,all,0,4,325548720,662426,149498939,149458998,1952150807,1952150807
1680641557428,sensor,all,0,5,3055167494,4031529,1198446801,1005840810,1952144867,1952144867
1680641557428,sensor,all,0,6,409056758,570239,795236750,675518298,1952140597,1952140597
1680641557428,sensor,all,0,7,1451206711,1918114,571999812,481989690,1952140567,1952140567
1680641557428,sensor,all,0,8,491283461,1386613,245647639,216015618,1952140545,1952140545
1680641557428,sensor,all,0,9,1007428258,1410883,400203528,367008720,1952138368,1952138368
