minutes,image_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1,cnn_image_classification-0-0.0.1,cp
1154,1.5258720866552204,6.153989890485368,3.470722514729681,10.01344449833089,0.0
1156,1.8246482835673523,7.497143134216043,4.6810046456839345,15.595918069795145,0.0
1157,1.4633178721803892,6.404603391314521,4.263768280177422,14.331715157459815,0.0
1158,1.9134258344323052,7.661223216853915,4.941199377676402,16.69590795418169,0.0
1159,1.6951126746273024,6.8998082829261165,4.376979292344202,18.87792607710911,0.0
1160,1.6578500746301195,6.368237001464229,4.336926778893178,18.050196482156,0.0
1161,1.5551359224629202,6.003253230326705,4.002469649792764,16.599796913736,0.0
1162,2.1037548676562867,8.610097095513332,4.998052564800441,13.742388599681162,0.0
1163,1.6107179250945383,6.811406151843654,3.909668718493807,13.140111410776981,0.0
1164,1.3900615474339466,5.718773154199795,3.462147265360242,13.447103324748737,0.0
1165,1.4707451472628599,6.534414853677025,3.9533231657047447,18.353806778234365,0.0
1166,1.6806673484146084,7.400096696411685,4.447172478151991,22.457267456610577,0.0
1167,1.521449707072172,6.386325491347091,3.719816138289564,19.21565724858315,0.0
1168,1.4392459914003322,6.032009887326254,3.651415056082578,17.053707039078134,0.0
