minutes,cp,dd-0-0.0.1,image_processing-0-0.0.1,pyaes-0-0.0.1,video_processing-0-0.0.1
1239,,2.581592493097341,10.747864829859058,17.426206952027954,52.39817292611316
1240,,4.568507269032148,21.48578243170469,21.79141032513834,77.85789524309463
1241,,5.567298594462864,9.454381661010919,16.01102482693294,119.3871906472117
1242,,3.634338693542381,8.940494526456101,9.951924991152591,33.31107918813274
1243,,4.6581715896071465,11.26162500980215,10.174863610561498,47.23046949755191
1244,,3.664513408931139,7.952822439954736,12.061536164523348,57.48688739355678
1245,,8.044430336048258,7.895955283206872,2.491171662101976,70.2329753543251
1246,,2.6057502593441075,8.589086680895388,9.048801759821902,51.34233258794043
1247,,3.2417393596317643,9.876704022803258,15.928789979948078,22.52893663767347
1248,,1.4368309060616162,3.1309207094134384,5.0841845645954775,10.299924947204902
1249,,1.8765203528740018,2.14997314635775,-2.3251416691088274,5.271138494965293
1250,,2.530277284418465,4.672923253539126,16.184765688596748,23.45661952954983
1251,,3.4478668765803673,10.281967196799119,22.678790966223204,63.57079243773262
1252,,2.6515418831018813,15.528232922277045,33.76179986584659,31.132124710439573
1253,,2.7190614867954968,8.791895534909706,14.94801603952292,54.36837082888253
1254,,4.4190713247095665,14.148598546365779,21.762718014394046,44.95493985815291
1255,,3.159240909852126,16.765821153887945,23.812182902499384,54.58503915295512
1256,,4.517822803921574,15.447893152537224,23.89579830990053,44.05114282110135
1257,,4.471752029308278,16.049990591673428,16.00984946229913,61.85644288123304
1258,,3.41920530199763,13.368749545565041,14.998132651147857,56.12050993673164
1259,,5.102630190958765,78.42408201215457,19.8902383011764,40.71980809872541
1260,,4.1463931696790715,,10.44775635596938,49.21077253077811
1261,,6.195769729181472,,78.36398811866802,37.18647219760873
