minutes,cp,dd-0-0.0.1,image_processing-0-0.0.1,pyaes-0-0.0.1,video_processing-0-0.0.1
1239,,7.049463235346603,60.053601595634305,18.11622199465559,1513.2350224689949
1240,,8.434271296837922,167.3476936362321,17.819220741751025,3895.828490162596
1241,,7.8760389921140685,107.30083679714473,16.77828915948136,2349.9638738669346
1242,,3.662534156872487,74.84772841415676,10.737542342183517,1145.3995334959661
1243,,4.201789438119686,114.96929302836593,14.939131507454235,1036.6405837269833
1244,,8.111414702920943,156.34292042731505,13.26595077552744,4953.903089627313
1245,,12.776130884323361,105.48194986123383,13.851863287803722,5255.441445851633
1246,,6.027093086661912,104.97968294387155,18.811340813207885,2695.911717407787
1247,,6.543467612053867,133.42252576583917,14.445499975700162,1862.7407377821266
1248,,3.6329794490130842,95.85007668885078,16.703333505533944,963.1140520204652
1249,,6.123839382109008,258.9875372647275,11.441834967327475,2223.943310728793
1250,,6.851512528427687,87.64226977638359,17.50640843009658,2297.409353445112
1251,,5.499581299382243,104.7370027157243,23.400956472094077,2874.9182646792087
1252,,3.799744333084802,97.5601059524763,11.754777029880161,936.789969702053
1253,,7.115185565022012,54.63088602254475,15.568961565635169,1528.428941029383
1254,,7.31800582724121,98.49344403388928,10.669853891020464,1364.4454283985278
1255,,5.280769890816615,79.86447917427573,30.18149279856669,2062.1164991341147
1256,,8.833381857443154,320.2651461973114,25.017857706813523,4407.43513000679
1257,,6.647527375823857,100.35184251562823,16.583531876684983,2366.6263820701693
1258,,4.392521663667989,197.00708869462116,18.246264628534615,1125.6340503441465
1259,,2.7877527521422363,605.5034016031232,7.198020187187851,655.1062792273792
1260,,3.2557710069553574,,9.100768012948414,1074.985434310447
1261,,4.06673878016641,,20.973733976777577,493.13951101361255
