minutes,image_processing-0-0.0.1,video_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1,cp
1165,3.743322079877035,32.64991158097346,23.48825797508152,2.1256775130718886,0.0
1167,3.983796563403305,33.67262735091135,25.720715453819523,2.5013501872671364,0.0
1168,3.9964453108017324,33.55914872608142,24.88141734547359,2.3485201309806985,0.0
1169,3.86603952821376,32.84756862843659,23.70358834184147,2.340279983155079,0.0
1170,4.08476953555573,37.90172548602528,26.397660843905605,2.4978896536003736,0.0
1171,3.4881890703265044,28.38902950064728,22.339559524893215,2.1839685807021536,0.0
1172,4.3378346371066705,34.24046549937261,26.9858206064994,2.568585952100412,0.0
1173,3.882579503567703,33.522688153780926,25.132911700226206,2.2246910800397464,0.0
1174,3.6909476778081047,30.37504825650157,22.92065319642951,2.1135511303450523,0.0
1175,3.6542099891476796,32.22015727530575,23.08497885633782,2.200263745878235,0.0
1176,3.896652112138083,35.57357867339868,24.607468221778973,2.3405462161985926,0.0
1177,3.8619891144534706,34.69938891396761,24.698633551212613,2.205488886839692,0.0
1178,,,,,
