minute,perf_rapl,ipmi,x_rest
46,93.08794871794872,237.4102564102564,144.32230769230767
47,90.00766666666667,236.21666666666667,146.20899999999997
48,98.554,244.68333333333334,146.12933333333334
49,97.19220338983051,244.83050847457628,147.63830508474575
50,93.69250000000001,239.45,145.75750000000002
51,113.276,268.2,154.924
