timestamp,sensor,target,socket,cpu,INSTRUCTION_RETIRED,UNHALTED_CORE_CYCLES,time_enabled,time_running
1693258652240,sensor,all,0,13,3482,31325,2267056,2267056
1693258652240,sensor,all,0,12,10772,71149,2324671,2324671
1693258652240,sensor,all,0,15,10769,59242,2301478,2301478
1693258652240,sensor,all,0,14,10799,62322,2259572,2259572
1693258652240,sensor,all,0,17,10703,69813,2250110,2250110
1693258652240,sensor,all,0,0,17090,72655,2161498,2161498
1693258652240,sensor,all,0,16,3492,31855,2206309,2206309
1693258652240,sensor,all,0,1,7219,45870,2166005,2166005
1693258652240,sensor,all,0,19,10730,71219,2164730,2164730
1693258652240,sensor,all,0,2,215416,2105095,2151475,2151475
1693258652240,sensor,all,0,18,3448,30590,2107587,2107587
1693258652240,sensor,all,0,3,425251,2058968,2084016,2084016
1693258652240,sensor,all,0,22,3469,36101,2119215,2119215
1693258652240,sensor,all,0,4,10787,72030,2038788,2038788
1693258652240,sensor,all,0,5,3455,33597,2096760,2096760
1693258652240,sensor,all,0,23,10736,70233,2089839,2089839
1693258652240,sensor,all,0,20,3504,31682,2153676,2153676
1693258652240,sensor,all,0,6,10774,49996,2070977,2070977
1693258652240,sensor,all,0,7,3414,31070,2093167,2093167
1693258652240,sensor,all,0,21,3496,46130,2117274,2117274
1693258652240,sensor,all,0,8,3469,31592,2118524,2118524
1693258652240,sensor,all,0,9,3429,30947,2084429,2084429
1693258652240,sensor,all,0,11,3535,43523,2064731,2064731
1693258652240,sensor,all,0,10,3470,31843,2038998,2038998
1693258653240,sensor,all,0,13,69633278,104123786,978187935,978187935
1693258653240,sensor,all,0,12,125738,549601,978221571,978221571
1693258653240,sensor,all,0,15,12350416,18352428,978277539,978277539
1693258653240,sensor,all,0,14,1872350,4096508,978247233,978247233
1693258653240,sensor,all,0,17,4762052,10161264,978228859,978228859
1693258653240,sensor,all,0,0,2434616,4137279,978200582,978200582
1693258653240,sensor,all,0,16,50048441,49674490,978244507,978244507
1693258653240,sensor,all,0,1,623554,1340545,978238056,978238056
1693258653240,sensor,all,0,19,2543035,5049164,978213471,978213471
1693258653240,sensor,all,0,2,381766,2378859,978226137,978226137
1693258653240,sensor,all,0,18,2693885,5849531,978182680,978182680
1693258653240,sensor,all,0,3,1103231,10434886,978172921,978172921
1693258653240,sensor,all,0,22,147583192,138433336,978189925,978189925
1693258653240,sensor,all,0,4,99066930,96260226,978129743,978129743
1693258653240,sensor,all,0,5,3267865,15442009,978166300,978166300
1693258653240,sensor,all,0,23,740105,2429125,978161334,978161334
1693258653240,sensor,all,0,20,2925796,6594185,978206722,978206722
1693258653240,sensor,all,0,6,2510518,9199887,978166580,978166580
1693258653240,sensor,all,0,7,570888,2106101,978183844,978183844
1693258653240,sensor,all,0,21,3960783,6118566,978187295,978187295
1693258653240,sensor,all,0,8,7059900,9353075,978220237,978220237
1693258653240,sensor,all,0,9,1545859,2001138,978185230,978185230
1693258653240,sensor,all,0,11,337162229,135504179,978197636,978197636
1693258653240,sensor,all,0,10,812818,2878016,978173503,978173503
1693258654241,sensor,all,0,13,66817940,96853467,1978488145,1978488145
1693258654241,sensor,all,0,12,104502,481810,1978510421,1978510421
1693258654241,sensor,all,0,15,295428,1087975,1978549828,1978549828
1693258654241,sensor,all,0,14,535590,1258142,1978519283,1978519283
1693258654241,sensor,all,0,17,1280720,3913647,1978501026,1978501026
1693258654241,sensor,all,0,0,1851242,4089833,1978473639,1978473639
1693258654241,sensor,all,0,16,159518,658346,1978521315,1978521315
1693258654241,sensor,all,0,1,807021,1615242,1978525876,1978525876
1693258654241,sensor,all,0,19,67775,363898,1978492658,1978492658
1693258654241,sensor,all,0,2,425550,2612534,1978513821,1978513821
1693258654241,sensor,all,0,18,553523,2573863,1978467184,1978467184
1693258654241,sensor,all,0,3,1255559,10907679,1978456995,1978456995
1693258654241,sensor,all,0,22,220639,840520,1978457145,1978457145
1693258654241,sensor,all,0,4,98770532,90380074,1978413549,1978413549
1693258654241,sensor,all,0,5,2853997,10863266,1978437642,1978437642
1693258654241,sensor,all,0,23,1047352,3785128,1978426014,1978426014
1693258654241,sensor,all,0,20,237585,1289673,1978399355,1978399355
1693258654241,sensor,all,0,6,1738104,6304064,1978378130,1978378130
1693258654241,sensor,all,0,7,714624,2733719,1978366232,1978366232
1693258654241,sensor,all,0,21,184809,802855,1978379865,1978379865
1693258654241,sensor,all,0,8,7170940,9994215,1978423137,1978423137
1693258654241,sensor,all,0,9,2165703,3173918,1978386955,1978386955
1693258654241,sensor,all,0,11,176647,765710,1978385615,1978385615
1693258654241,sensor,all,0,10,1567599,3034501,1978370185,1978370185
1693258655241,sensor,all,0,13,2071812,4284651,2978796964,2978796964
1693258655241,sensor,all,0,12,150239,600547,2978830883,2978830883
1693258655241,sensor,all,0,15,366930,977035,2978870128,2978870128
1693258655241,sensor,all,0,14,155330,640603,2978841953,2978841953
1693258655241,sensor,all,0,17,1056009,3497152,2978823206,2978823206
1693258655241,sensor,all,0,0,2095599,4297978,2978794312,2978794312
1693258655241,sensor,all,0,16,170461,669438,2978841716,2978841716
1693258655241,sensor,all,0,1,1502529,2771970,2978831810,2978831810
1693258655241,sensor,all,0,19,52222,331091,2978812108,2978812108
1693258655241,sensor,all,0,2,3875817,5114422,2978819456,2978819456
1693258655241,sensor,all,0,18,538267,2536539,2978774440,2978774440
1693258655241,sensor,all,0,3,1154855,10247657,2978764057,2978764057
1693258655241,sensor,all,0,22,46644048,26299049,2978733609,2978733609
1693258655241,sensor,all,0,4,98813869,88064010,2978720061,2978720061
1693258655241,sensor,all,0,5,2776556,10704632,2978699006,2978699006
1693258655241,sensor,all,0,23,2690081,6647039,2978692626,2978692626
1693258655241,sensor,all,0,20,84008,551039,2978675021,2978675021
1693258655241,sensor,all,0,6,1619362,6015380,2978627004,2978627004
1693258655241,sensor,all,0,7,3597224,6549996,2978650914,2978650914
1693258655241,sensor,all,0,21,144487,631680,2978656345,2978656345
1693258655241,sensor,all,0,8,7085109,9520887,2978729307,2978729307
1693258655241,sensor,all,0,9,1496956,1700060,2978700087,2978700087
1693258655241,sensor,all,0,11,270230,938759,2978721142,2978721142
1693258655241,sensor,all,0,10,2026428,3794189,2978721649,2978721649
1693258656241,sensor,all,0,13,68239494,96530397,3979098321,3979098321
1693258656241,sensor,all,0,12,280162,987628,3979118611,3979118611
1693258656241,sensor,all,0,15,1318756,2560823,3979158657,3979158657
1693258656241,sensor,all,0,14,167647,587182,3979128307,3979128307
1693258656241,sensor,all,0,17,1683557,4614542,3979145256,3979145256
1693258656241,sensor,all,0,0,2406578,4642451,3979068594,3979068594
1693258656241,sensor,all,0,16,178786,676345,3979093876,3979093876
1693258656241,sensor,all,0,1,978748,1544874,3979092570,3979092570
1693258656241,sensor,all,0,19,75080,410681,3979066591,3979066591
1693258656241,sensor,all,0,2,337999,2364417,3979081061,3979081061
1693258656241,sensor,all,0,18,588454,2619233,3979034755,3979034755
1693258656241,sensor,all,0,3,1137572,10148377,3979024504,3979024504
1693258656241,sensor,all,0,22,243199,918887,3979042580,3979042580
1693258656241,sensor,all,0,4,98808496,86365025,3978982143,3978982143
1693258656241,sensor,all,0,5,2816607,10719541,3979019271,3979019271
1693258656241,sensor,all,0,23,1391846,4294242,3979014062,3979014062
1693258656241,sensor,all,0,20,169240,902522,3979039593,3979039593
1693258656241,sensor,all,0,6,1739457,6493411,3978993410,3978993410
1693258656241,sensor,all,0,7,3129822,6199767,3979020392,3979020392
1693258656241,sensor,all,0,21,227256,1007475,3979018899,3979018899
1693258656241,sensor,all,0,8,7080896,9239616,3979055059,3979055059
1693258656241,sensor,all,0,9,2193580,3023360,3979022789,3979022789
1693258656241,sensor,all,0,11,354733,1392810,3979022497,3979022497
1693258656241,sensor,all,0,10,3025523,6165756,3979001473,3979001473
1693258657242,sensor,all,0,13,66628513,91463304,4979402575,4979402575
1693258657242,sensor,all,0,12,171418,687906,4979421460,4979421460
1693258657242,sensor,all,0,15,627777,1880900,4979460654,4979460654
1693258657242,sensor,all,0,14,57880,360804,4979430305,4979430305
1693258657242,sensor,all,0,17,1011655,3293935,4979432314,4979432314
1693258657242,sensor,all,0,0,2515313,4660661,4979358030,4979358030
1693258657242,sensor,all,0,16,70355,389250,4979391456,4979391456
1693258657242,sensor,all,0,1,670575,1172376,4979382488,4979382488
1693258657242,sensor,all,0,19,45799,311489,4979361890,4979361890
1693258657242,sensor,all,0,2,383120,2469064,4979369618,4979369618
1693258657242,sensor,all,0,18,556756,2644914,4979339659,4979339659
1693258657242,sensor,all,0,3,1271248,11173062,4979329492,4979329492
1693258657242,sensor,all,0,22,223696,818110,4979395751,4979395751
1693258657242,sensor,all,0,4,98763851,85516575,4979294037,4979294037
1693258657242,sensor,all,0,5,3392155,16076593,4979379317,4979379317
1693258657242,sensor,all,0,23,1007684,3603689,4979375272,4979375272
1693258657242,sensor,all,0,20,97044,614034,4979400353,4979400353
1693258657242,sensor,all,0,6,2302006,8551617,4979352486,4979352486
1693258657242,sensor,all,0,7,651220,2497640,4979364566,4979364566
1693258657242,sensor,all,0,21,89471,445635,4979379167,4979379167
1693258657242,sensor,all,0,8,7128944,9729896,4979406809,4979406809
1693258657242,sensor,all,0,9,1462653,1625520,4979383585,4979383585
1693258657242,sensor,all,0,11,73418,456008,4979382035,4979382035
1693258657242,sensor,all,0,10,660834,1510793,4979361659,4979361659
1693258658242,sensor,all,0,13,39617,332716,5979715222,5979715222
1693258658242,sensor,all,0,12,93132,428318,5979739803,5979739803
1693258658242,sensor,all,0,15,414561,1117992,5979779072,5979779072
1693258658242,sensor,all,0,14,55716,343291,5979748463,5979748463
1693258658242,sensor,all,0,17,1052754,3458481,5979730190,5979730190
1693258658242,sensor,all,0,0,1955995,4241551,5979701520,5979701520
1693258658242,sensor,all,0,16,83861,436723,5979748146,5979748146
1693258658242,sensor,all,0,1,9420514,8164653,5979755530,5979755530
1693258658242,sensor,all,0,19,55363,334404,5979722532,5979722532
1693258658242,sensor,all,0,2,343511,2503584,5979743284,5979743284
1693258658242,sensor,all,0,18,546626,2575913,5979695741,5979695741
1693258658242,sensor,all,0,3,1167156,10575960,5979685326,5979685326
1693258658242,sensor,all,0,22,189671,759243,5979704265,5979704265
1693258658242,sensor,all,0,4,98731295,85439975,5979643547,5979643547
1693258658242,sensor,all,0,5,2726537,10452783,5979679811,5979679811
1693258658242,sensor,all,0,23,996977,3593565,5979676244,5979676244
1693258658242,sensor,all,0,20,126082,704024,5979702035,5979702035
1693258658242,sensor,all,0,6,1463875,5535361,5979655142,5979655142
1693258658242,sensor,all,0,7,691801,2632796,5979683444,5979683444
1693258658242,sensor,all,0,21,75686,422160,5979681289,5979681289
1693258658242,sensor,all,0,8,7100299,9164618,5979721029,5979721029
1693258658242,sensor,all,0,9,2175952,2983295,5979684329,5979684329
1693258658242,sensor,all,0,11,1229462,2562863,5979686735,5979686735
1693258658242,sensor,all,0,10,522363,1286957,5979666111,5979666111
1693258659242,sensor,all,0,13,66519214,90199458,6979988831,6979988831
1693258659242,sensor,all,0,12,95118,445492,6980010187,6980010187
1693258659242,sensor,all,0,15,539958,1382306,6980003452,6980003452
1693258659242,sensor,all,0,14,85537,454552,6979961383,6979961383
1693258659242,sensor,all,0,17,1056657,3501389,6979941874,6979941874
