timestamp,sensor,target,socket,cpu,RAPL_ENERGY_PKG,time_enabled,time_running
1693258652240,sensor,all,0,21,308019200,1955985,1955985
1693258653240,sensor,all,0,21,93571252224,978129663,978129663
1693258654241,sensor,all,0,21,88171610112,1978314331,1978314331
1693258655241,sensor,all,0,21,86118760448,2978663681,2978663681
1693258656241,sensor,all,0,21,88313692160,3978943740,3978943740
1693258657242,sensor,all,0,21,87600922624,4979303233,4979303233
1693258658242,sensor,all,0,21,85511372800,5979608097,5979608097
1693258659242,sensor,all,0,21,88172920832,6979820965,6979820965
1693258660243,sensor,all,0,21,85611249664,7980102777,7980102777
1693258661243,sensor,all,0,21,87036526592,8980477457,8980477457
1693258662243,sensor,all,0,21,86929833984,9980823257,9980823257
1693258663244,sensor,all,0,21,85022212096,10981082842,10981082842
1693258664244,sensor,all,0,21,87289233408,11981354191,11981354191
1693258665244,sensor,all,0,21,87136927744,12981750984,12981750984
1693258666245,sensor,all,0,21,85929492480,13982038786,13982038786
1693258667245,sensor,all,0,21,87300243456,14982262171,14982262171
1693258668245,sensor,all,0,21,87411392512,15982657453,15982657453
1693258669246,sensor,all,0,21,86331097088,16982966737,16982966737
1693258670246,sensor,all,0,21,87016603648,17983302982,17983302982
1693258671246,sensor,all,0,21,87099965440,18983591271,18983591271
1693258672246,sensor,all,0,21,86398992384,19983870426,19983870426
1693258673247,sensor,all,0,21,87084761088,20984122146,20984122146
1693258674247,sensor,all,0,21,88256806912,21984499288,21984499288
1693258675247,sensor,all,0,21,85209120768,22984758246,22984758246
1693258676248,sensor,all,0,21,87945117696,23985134014,23985134014
1693258677248,sensor,all,0,21,85886500864,24985488192,24985488192
1693258678248,sensor,all,0,21,87787044864,25985809301,25985809301
1693258679249,sensor,all,0,21,88385781760,26986001838,26986001838
1693258680249,sensor,all,0,21,85516615680,27986321298,27986321298
1693258681249,sensor,all,0,21,88513708032,28986674982,28986674982
1693258682250,sensor,all,0,21,87038623744,29986884112,29986884112
1693258683250,sensor,all,0,21,85956755456,30987323456,30987323456
1693258684250,sensor,all,0,21,87053303808,31987567858,31987567858
1693258685251,sensor,all,0,21,87710236672,32988001732,32988001732
1693258686251,sensor,all,0,21,88255496192,33988207634,33988207634
1693258687251,sensor,all,0,21,86932455424,34988392062,34988392062
1693258688252,sensor,all,0,21,88053383168,35988844442,35988844442
1693258689252,sensor,all,0,21,84449165312,36989113688,36989113688
1693258690252,sensor,all,0,21,88494047232,37989472198,37989472198
1693258691252,sensor,all,0,21,85790031872,38989697172,38989697172
1693258692253,sensor,all,0,21,85555150848,39990054327,39990054327
1693258693253,sensor,all,0,21,86241705984,40990405407,40990405407
1693258694253,sensor,all,0,21,85037678592,41989826925,41989826925
1693258695254,sensor,all,0,21,86392438784,42990896627,42990896627
1693258696254,sensor,all,0,21,87232348160,43991278853,43991278853
1693258697254,sensor,all,0,21,84982890496,44991599342,44991599342
1693258698255,sensor,all,0,21,87086333952,45991840773,45991840773
1693258699255,sensor,all,0,21,85569044480,46992164687,46992164687
1693258700255,sensor,all,0,21,85507178496,47992503482,47992503482
1693258701256,sensor,all,0,21,86894182400,48992844799,48992844799
1693258702256,sensor,all,0,21,86560210944,49993045402,49993045402
1693258703256,sensor,all,0,21,86014689280,50993366307,50993366307
1693258704256,sensor,all,0,21,86265823232,51993648037,51993648037
1693258705257,sensor,all,0,21,85956755456,52994006953,52994006953
1693258706257,sensor,all,0,21,85709291520,53994108173,53994108173
1693258707257,sensor,all,0,21,86352855040,54994376203,54994376203
1693258708258,sensor,all,0,21,85764603904,55994633577,55994633577
1693258709258,sensor,all,0,21,85980348416,56995214208,56995214208
1693258710258,sensor,all,0,21,87737237504,57995463795,57995463795
1693258711259,sensor,all,0,21,84462010368,58995789777,58995789777
1693258712259,sensor,all,0,21,89754173440,59996106008,59996106008
1693258713259,sensor,all,0,21,86878978048,60996445283,60996445283
1693258714260,sensor,all,0,21,95698026496,61996526413,61996526413
1693258715260,sensor,all,0,21,107118067712,62996919954,62996919954
1693258716260,sensor,all,0,21,110298136576,63997186734,63997186734
1693258717261,sensor,all,0,21,106046685184,64997599297,64997599297
1693258718261,sensor,all,0,21,112447455232,65997360654,65997360654
1693258719263,sensor,all,0,21,200364261376,66998123416,66998123416
1693258720263,sensor,all,0,21,265480306688,67999789043,67999789043
1693258721265,sensor,all,0,21,315737767936,69000930674,69000930674
1693258722269,sensor,all,0,21,343832788992,70004086764,70004086764
1693258723270,sensor,all,0,21,363304845312,71005847614,71005847614
1693258724272,sensor,all,0,21,427273486336,72007608974,72007608974
1693258725274,sensor,all,0,21,448664436736,73010066468,73010066468
1693258726279,sensor,all,0,21,491908497408,74016061776,74016061776
1693258727282,sensor,all,0,21,510383882240,75019275796,75019275796
1693258728284,sensor,all,0,21,521803137024,76021396820,76021396820
1693258729285,sensor,all,0,21,539345289216,77021373108,77021373108
1693258730287,sensor,all,0,21,440030199808,78023200507,78023200507
1693258731290,sensor,all,0,21,333102710784,79025721585,79025721585
1693258732292,sensor,all,0,21,366464991232,80027028731,80027028731
1693258733294,sensor,all,0,21,315715747840,81029609554,81029609554
1693258734296,sensor,all,0,21,300082790400,82031410580,82031410580
1693258735297,sensor,all,0,21,306213027840,83033159631,83033159631
1693258736300,sensor,all,0,21,446787485696,84035870809,84035870809
1693258737302,sensor,all,0,21,551021707264,85038006105,85038006105
1693258738304,sensor,all,0,21,479787745280,86040198845,86040198845
1693258739306,sensor,all,0,21,390986989568,87042361078,87042361078
1693258740308,sensor,all,0,21,319152193536,88043764831,88043764831
1693258741313,sensor,all,0,21,335289516032,89048321471,89048321471
1693258742315,sensor,all,0,21,312922341376,90050073960,90050073960
1693258743319,sensor,all,0,21,324163076096,91054662145,91054662145
1693258744322,sensor,all,0,21,362972184576,92057156843,92057156843
1693258745323,sensor,all,0,21,336251846656,93059493424,93059493424
1693258746328,sensor,all,0,21,401696620544,94067105855,94067105855
1693258747332,sensor,all,0,21,293977194496,95067872340,95067872340
1693258748334,sensor,all,0,21,274985648128,96069865301,96069865301
1693258749336,sensor,all,0,21,302158184448,97071678565,97071678565
1693258750338,sensor,all,0,21,297746563072,98073350691,98073350691
1693258751342,sensor,all,0,21,355916054528,99077173519,99077173519
1693258752344,sensor,all,0,21,310873948160,100079189747,100079189747
1693258753345,sensor,all,0,21,452992172032,101081245485,101081245485
1693258754348,sensor,all,0,21,496214999040,102083413901,102083413901
