timestamp,VDD_GPU_SOC_current,VDD_CPU_CV_current,VIN_SYS_5V0_current,VDDQ_VDD2_1V8AO_current,tegra,igpm,voltage,current,power_factor,discard,load_avg_1minute,cpu_pct,cpu_pct_process
2023-08-07 17:30:28,4.757,1.188,4.119,0.803,10.867,12.556470588235294,,,,,7.44,,0
2023-08-07 17:30:29,4.757,0.792,4.119,0.802,10.633470588235294,12.556470588235294,,,,,7.44,,0
2023-08-07 17:30:31,4.757,0.792,4.019,0.702,10.467502283105022,12.556470588235294,122.15,0.2268,0.5019,0.0,7.44,3.0,0
2023-08-07 17:30:32,4.757,0.792,4.025,0.805,10.432562574022898,13.805647956425506,122.09,0.23127,0.5881,0.0,7.44,3.0,0
2023-08-07 17:30:33,4.757,0.792,3.717,0.803,10.301459269409685,12.196625780354548,122.1,0.17092,0.4152,0.0,7.3100000000000005,,0
2023-08-07 17:30:34,4.757,0.792,3.717,0.802,10.222082943182475,13.600975171457,122.02,0.23329,0.5901,0.0,7.18,,0
2023-08-07 17:30:35,4.757,0.792,3.818,0.802,10.204728878367762,12.514020286551931,122.16,0.16869,0.4512,0.0,7.05,,0
2023-08-07 17:30:36,4.757,0.792,3.717,0.702,10.129365676226778,12.335742667442348,122.16,0.16849,0.4147,0.0,6.92,2.0,0
2023-08-07 17:30:37,4.757,0.792,3.717,0.703,10.079232936481219,14.056753373994596,122.1,0.23784,0.5892,0.0,6.92,2.0,0
2023-08-07 17:30:38,4.757,0.792,3.723,0.704,10.047362803152073,12.131046180926377,122.14,0.16905,0.4115,0.0,6.763333333333334,,0
2023-08-07 17:30:39,4.757,0.792,3.717,0.702,10.023073687017483,14.050451175275995,122.09,0.23663,0.5943,0.0,6.6066666666666665,,0
2023-08-07 17:30:41,4.757,0.792,3.812,0.802,10.065640764050762,13.276421071222957,122.11,0.21046,0.549,0.0,6.45,2.0,0
2023-08-07 17:30:42,4.757,0.792,3.711,0.802,10.064537848798802,13.056864322754771,122.08,0.22825,0.549,0.0,6.45,2.0,0
2023-08-07 17:30:43,4.757,0.792,3.717,0.802,10.065583586594169,12.133460907286334,122.14,0.17309,0.4189,0.0,6.34,,0
2023-08-07 17:30:44,4.757,0.792,3.723,0.704,10.038580310903608,13.77691477093607,122.09,0.23709,0.588,0.0,6.23,,0
2023-08-07 17:30:45,4.757,0.792,3.717,0.703,10.01763661559532,12.307953934978762,122.13,0.19849,0.4678,0.0,6.12,,0
2023-08-07 17:30:46,4.757,1.188,4.119,0.803,10.273039776602916,13.21358034001384,122.1,0.20376,0.5369,0.0,6.01,2.0,0
2023-08-07 17:30:47,4.757,0.792,4.119,0.803,10.33252470969596,12.369177089586854,122.1,0.20654,0.491,0.0,6.01,2.0,0
2023-08-07 17:30:48,4.757,0.792,4.119,0.803,10.374114704786653,14.069025519234197,122.08,0.22738,0.5753,0.0,6.05,,0
2023-08-07 17:30:49,4.759,0.792,4.126,0.805,10.40650613921027,12.977279427164369,122.15,0.169,0.4058,0.0,6.09,,0
2023-08-07 17:30:50,4.759,0.792,4.025,0.805,10.398850021154116,14.251768890463222,122.1,0.24085,0.5846,0.0,6.13,,0
2023-08-07 17:30:51,4.759,0.792,4.119,0.803,10.421103715604177,12.268309110599827,122.15,0.16729,0.4115,0.0,6.17,2.0,0
2023-08-07 17:30:53,4.757,0.792,4.019,0.702,10.375760190968231,13.416368960530964,122.14,0.2116,0.5498,0.0,6.1675,,0
2023-08-07 17:30:54,4.757,0.792,3.818,0.702,10.283714499450836,12.867867357423481,122.16,0.22231,0.5181,0.0,6.165,,0
2023-08-07 17:30:55,4.757,0.792,3.717,0.702,10.188987446067713,11.947374952517379,122.17,0.1694,0.4382,0.0,6.1625,,0
2023-08-07 17:30:56,4.757,0.792,3.723,0.704,10.125085213437876,13.215196626099424,122.15,0.22997,0.5506,0.0,6.16,1.0,0
2023-08-07 17:30:57,4.757,0.792,3.717,0.703,10.07825657218587,11.610761809926473,122.21,0.16456,0.4125,0.0,6.16,1.0,0
2023-08-07 17:30:58,4.757,0.792,3.717,0.802,10.075179458987044,14.081952510563346,122.14,0.13786,0.7896,0.0,6.0975,,0
2023-08-07 17:30:59,4.757,0.792,3.717,0.802,10.073025551937153,13.81051139778626,121.95,0.14088,0.7997,0.0,6.035,,0
2023-08-07 17:31:00,4.757,0.792,3.717,0.702,10.041517176178004,13.79702088660848,122.18,0.13984,0.7952,0.0,5.9725,,0
2023-08-07 17:31:01,4.757,0.792,3.717,0.703,10.019761680076432,15.465866014874697,122.1,0.24245,0.7614,0.0,5.91,2.0,0
2023-08-07 17:31:02,4.757,0.792,3.623,0.704,9.976632699725107,14.187216330171413,122.17,0.13946,0.7941,0.0,5.91,2.0,0
2023-08-07 17:31:03,4.759,0.792,3.617,0.703,9.944942644811958,14.116088440874158,122.16,0.14705,0.8136,0.0,5.91,,0
2023-08-07 17:31:04,4.757,0.792,3.617,0.702,9.921859726450643,13.953965734653886,122.16,0.13903,0.7933,0.0,5.91,,0
2023-08-07 17:31:05,4.757,0.792,3.611,0.702,9.903901740487242,13.985969372890398,122.18,0.14222,0.8009,0.0,5.91,,0
2023-08-07 17:31:06,4.757,0.792,3.717,0.702,9.923131269332604,13.816358846430987,122.15,0.13928,0.7937,0.0,5.91,2.0,0
2023-08-07 17:31:07,4.757,0.792,3.723,0.703,9.938691917416678,14.147924859028079,122.16,0.14178,0.8008,0.0,5.91,2.0,0
2023-08-07 17:31:09,4.757,0.792,3.723,0.803,9.97958439532524,14.8063362320425,122.11,0.15664,0.8252,0.0,5.806666666666667,,0
2023-08-07 17:31:10,4.757,0.792,3.717,0.803,10.00640910112591,14.321407629313406,122.14,0.14279,0.8015,0.0,5.703333333333333,,0
2023-08-07 17:31:11,4.757,0.792,3.717,0.802,10.024886382552264,14.81420577179815,122.1,0.16222,0.8172,0.0,5.6,1.0,0
2023-08-07 17:31:12,4.757,0.792,3.717,0.702,10.007820460180707,15.633574705808737,122.13,0.15572,0.8334,0.0,5.6,1.0,0
2023-08-07 17:31:13,4.757,0.792,3.717,0.802,10.025874327758823,15.665639086864676,122.16,0.15371,0.8282,0.0,5.547499999999999,,0
2023-08-07 17:31:14,4.757,0.792,3.723,0.704,10.010912026163687,15.692920844756209,122.14,0.1546,0.8291,0.0,5.494999999999999,,0
2023-08-07 17:31:15,4.757,0.792,3.818,0.803,10.058638425610374,15.313476794825963,122.1,0.15001,0.821,0.0,5.4425,,0
2023-08-07 17:31:16,4.757,0.792,3.717,0.802,10.061446898227787,15.170483978437712,122.11,0.14746,0.8113,0.0,5.39,2.0,0
2023-08-07 17:31:17,4.757,0.792,3.818,0.802,10.093712831176326,15.607728003222896,122.11,0.15083,0.8147,0.0,5.39,2.0,0
2023-08-07 17:31:18,4.757,0.792,3.717,0.802,10.085998981418964,16.458191993573816,122.11,0.15317,0.8254,0.0,5.3533333333333335,,0
2023-08-07 17:31:20,4.757,0.792,3.723,0.704,10.052999285782075,16.917732822777463,122.1,0.14124,0.7977,0.0,5.316666666666666,,0
2023-08-07 17:31:21,4.757,0.792,3.717,0.703,10.027799499400011,13.598646750748868,122.12,0.20901,0.492,0.0,5.28,2.0,0
2023-08-07 17:31:22,4.757,1.188,3.918,0.802,10.218959653017956,13.725588084854802,122.14,0.13643,0.7844,0.0,5.28,2.0,0
2023-08-07 17:31:23,4.757,0.792,3.717,0.702,10.14367175616475,13.647772099173643,122.15,0.1391,0.7935,0.0,5.215,,0
2023-08-07 17:31:24,4.757,0.792,3.717,0.802,10.120970229115269,13.02579838101159,122.15,0.16937,0.4128,0.0,5.15,,0
2023-08-07 17:31:25,4.757,0.792,3.611,0.702,10.043279159901433,13.118789891280882,122.13,0.17167,0.434,0.0,5.085,,0
2023-08-07 17:31:26,4.757,0.792,3.723,0.704,10.023095411843846,19.08580435289654,122.06,0.24741,0.7934,0.0,5.02,2.0,0
2023-08-07 17:31:27,4.757,0.792,3.717,0.703,10.00686678824164,17.58592992513046,122.13,0.1493,0.8089,0.0,5.02,2.0,0
2023-08-07 17:31:28,4.757,0.792,3.611,0.702,9.96340675167719,17.526926075023827,122.12,0.14364,0.804,0.0,4.9375,,0
2023-08-07 17:31:29,4.757,1.188,3.918,0.802,10.173884726485776,15.349374650613223,122.13,0.14868,0.8149,0.0,4.855,,0
2023-08-07 17:31:30,4.757,1.188,4.019,0.904,10.382119308755936,14.705262505160336,122.14,0.14153,0.7976,0.0,4.7725,,0
2023-08-07 17:31:31,5.154,2.774,4.428,1.105,11.3057835167995,14.858801027488996,122.14,0.14366,0.8043,0.0,4.69,4.0,0
2023-08-07 17:31:32,5.154,6.737,4.838,1.408,13.355148462800774,15.707704426700108,122.15,0.15103,0.8009,0.0,4.69,4.0,0
2023-08-07 17:31:33,5.154,5.944,4.83,1.406,14.548803924385023,14.614561932850696,122.1,0.14092,0.8006,0.0,4.6975,,0
2023-08-07 17:31:34,5.154,6.737,4.823,1.406,15.62016274733621,17.210865620077453,122.12,0.14561,0.8087,0.0,4.705,,0
2023-08-07 17:31:35,5.154,6.341,4.521,1.205,16.100413923219033,14.505690135380595,122.11,0.23642,0.59,0.0,4.7125,,0
2023-08-07 17:31:36,5.154,7.133,4.521,1.205,16.67418974632331,12.80745370150488,122.21,0.16896,0.4301,0.0,4.72,32.0,0
2023-08-07 17:31:37,5.152,7.923,4.528,1.207,17.314932822481026,18.275425233731323,122.09,0.27769,0.7935,0.0,4.72,32.0,0
2023-08-07 17:31:38,5.152,7.923,4.536,1.207,17.765852975763668,16.74330989861889,122.14,0.15168,0.8198,0.0,4.725,,0
2023-08-07 17:31:39,5.154,7.926,4.722,1.406,18.19849708305267,16.625877006658396,122.13,0.14306,0.8009,0.0,4.73,,0
2023-08-07 17:31:40,5.154,8.319,4.823,1.507,18.67984795815096,18.80946016929868,122.11,0.15647,0.8266,0.0,4.735,,0
2023-08-07 17:31:42,5.55,8.319,5.024,1.607,19.225893570716863,18.31480945506433,122.07,0.27821,0.7452,0.0,4.74,34.0,0
2023-08-07 17:31:43,5.154,7.53,5.024,1.607,19.252625499502187,19.920279450160947,122.13,0.1854,0.8409,0.0,4.725,,0
2023-08-07 17:31:44,5.154,7.133,4.931,1.509,19.09493784964995,17.655059595983644,122.15,0.14592,0.8112,0.0,4.71,,0
2023-08-07 17:31:45,5.154,7.133,4.528,1.207,18.7730564947527,15.532916308995672,122.18,0.14549,0.7978,0.0,4.695,,0
2023-08-07 17:31:46,5.154,6.737,4.521,1.205,18.426239546325185,14.93307170578986,122.15,0.15314,0.822,0.0,4.68,32.0,0
2023-08-07 17:31:47,5.154,7.923,4.421,1.205,18.509267682427915,15.328336216560142,122.17,0.14106,0.8003,0.0,4.68,32.0,0
2023-08-07 17:31:48,5.154,7.926,4.521,1.205,18.598287377699755,15.03445362559609,122.17,0.14498,0.8039,0.0,4.6875,,0
2023-08-07 17:31:49,5.154,7.926,4.622,1.306,18.721201164390035,15.269386315505622,122.13,0.15368,0.8212,0.0,4.695,,0
2023-08-07 17:31:50,5.154,7.926,4.737,1.408,18.8723408150732,13.879654154352899,122.19,0.18073,0.4443,0.0,4.7025,,0
2023-08-07 17:31:51,5.154,8.322,4.931,1.509,19.1854385705515,14.074626262460134,122.11,0.23537,0.5865,0.0,4.71,34.0,0
2023-08-07 17:31:52,5.55,7.926,4.923,1.507,19.401606999386175,14.77094266561668,122.08,0.2487,0.5911,0.0,4.71,34.0,0
2023-08-07 17:31:53,5.154,7.13,4.923,1.507,19.19532489957024,12.384245184014564,122.15,0.17071,0.4159,0.0,4.715,,0
2023-08-07 17:31:54,5.152,7.923,4.823,1.406,19.22792742969918,12.943048568681897,122.07,0.18259,0.4327,0.0,4.720000000000001,,0
2023-08-07 17:31:55,5.152,6.338,4.622,1.306,18.684949200789315,14.252640361340521,122.05,0.23997,0.5641,0.0,4.7250000000000005,,0
2023-08-07 17:31:56,5.152,7.527,4.528,1.207,18.60366444055251,13.122395150757857,122.1,0.17752,0.4709,0.0,4.73,32.0,0
2023-08-07 17:31:57,5.152,7.923,4.421,1.205,18.63286510838676,13.579223175696962,122.05,0.23499,0.541,0.0,4.73,32.0,0
2023-08-07 17:31:58,5.152,7.923,4.622,1.306,18.74390557587074,14.51787838448484,122.05,0.14117,0.7981,0.0,4.735,,0
2023-08-07 17:31:59,5.154,8.319,4.823,1.406,19.031333903109534,14.343767400114809,122.06,0.14153,0.7999,0.0,4.74,,0
2023-08-07 17:32:00,5.154,8.322,4.823,1.507,19.263733732176682,14.131437052767565,122.04,0.143,0.8002,0.0,4.745,,0
2023-08-07 17:32:01,5.154,7.53,4.923,1.507,19.218813612523675,15.047067636369489,121.95,0.15231,0.819,0.0,4.75,33.0,0
2023-08-07 17:32:02,5.154,7.53,4.939,1.509,19.192769528766572,14.694532139492313,122.02,0.15043,0.8021,0.0,4.75,33.0,0
2023-08-07 17:32:03,5.154,8.322,4.722,1.306,19.286138670136605,14.444903066692104,122.05,0.13954,0.796,0.0,4.755,,0
2023-08-07 17:32:04,5.154,7.13,4.722,1.306,18.99389706909562,15.047537226312775,122.04,0.14665,0.7998,0.0,4.76,,0
2023-08-07 17:32:05,5.154,7.527,4.622,1.306,18.878427948366934,14.5829326880377,122.07,0.14699,0.8116,0.0,4.765,,0
2023-08-07 17:32:06,5.154,7.923,4.521,1.205,18.855799563856852,13.897023638397853,122.09,0.23456,0.5883,0.0,4.77,33.0,0
2023-08-07 17:32:07,5.152,7.13,4.73,1.408,18.725059694699798,12.429911655579325,122.13,0.1685,0.4164,0.0,4.77,33.0,0
2023-08-07 17:32:08,5.154,8.322,4.838,1.408,19.02414178628986,14.084045288504598,122.08,0.23737,0.5947,0.0,4.8149999999999995,,0
2023-08-07 17:32:09,5.154,7.926,4.823,1.406,19.1095992504029,14.448559113769953,122.1,0.2108,0.591,0.0,4.859999999999999,,0
2023-08-07 17:32:10,5.154,6.737,4.823,1.406,18.81271947528203,14.227500443216167,122.08,0.14156,0.8031,0.0,4.905,,0
2023-08-07 17:32:11,5.154,7.923,4.722,1.306,18.90040363269742,15.671131756416203,122.07,0.21389,0.6933,0.0,4.95,33.0,0
2023-08-07 17:32:13,5.154,7.133,4.521,1.205,18.634182542888194,15.101985656725198,122.13,0.14914,0.8026,0.0,5.0125,,0
2023-08-07 17:32:14,5.154,7.926,4.73,1.308,18.779327780021735,14.318720256179716,122.09,0.13935,0.7945,0.0,5.075,,0
2023-08-07 17:32:15,5.154,7.926,4.73,1.308,18.880929446015216,14.255103033508748,122.13,0.14542,0.7976,0.0,5.1375,,0
2023-08-07 17:32:16,5.154,7.926,4.622,1.306,18.91905061221065,13.58803683834545,122.08,0.22434,0.5602,0.0,5.2,34.0,0
2023-08-07 17:32:17,5.154,8.322,4.823,1.406,19.154835428547454,13.000745614886743,122.13,0.16525,0.4196,0.0,5.2,34.0,0
2023-08-07 17:32:18,5.154,7.926,4.923,1.507,19.26138479998322,13.723732822134306,122.11,0.23329,0.5231,0.0,5.195,,0
2023-08-07 17:32:19,5.154,7.53,4.823,1.406,19.156869359988253,13.961168650594447,122.17,0.17278,0.4156,0.0,5.1899999999999995,,0
2023-08-07 17:32:20,5.154,7.926,4.73,1.408,19.17520855199178,15.286140793007727,122.1,0.24295,0.5942,0.0,5.185,,0
2023-08-07 17:32:21,5.154,7.133,4.73,1.408,18.950145986394244,14.065693024401156,122.16,0.18195,0.4867,0.0,5.18,32.0,0
2023-08-07 17:32:22,5.154,7.527,4.521,1.306,18.81750219047597,13.245596395158717,122.18,0.168,0.4148,0.0,5.18,32.0,0
2023-08-07 17:32:23,5.154,7.133,4.521,1.306,18.60645153333318,13.905418294477608,122.07,0.23668,0.5913,0.0,5.1775,,0
2023-08-07 17:32:24,5.154,7.923,4.722,1.306,18.756016073333225,14.153026132504074,122.14,0.17407,0.4536,0.0,5.175,,0
2023-08-07 17:32:25,5.152,8.319,4.823,1.406,19.039211251333256,12.754300074414227,122.16,0.17917,0.4299,0.0,5.172499999999999,,0
2023-08-07 17:32:26,5.152,8.319,4.737,1.408,19.21224787593328,13.126481547866852,122.16,0.18891,0.4553,0.0,5.17,33.0,0
2023-08-07 17:32:27,5.154,7.53,4.931,1.507,19.1851735131533,14.04559911964283,122.12,0.23015,0.535,0.0,5.17,33.0,0
2023-08-07 17:32:28,5.152,6.734,4.722,1.406,18.83382145920731,14.920517148626242,122.08,0.24169,0.5966,0.0,5.145,,0
2023-08-07 17:32:29,5.154,7.926,4.923,1.507,19.036675021445117,13.43522637738516,122.1,0.20384,0.4536,0.0,5.12,,0
2023-08-07 17:32:30,5.154,7.133,4.622,1.306,18.79017251501158,15.020430153210178,122.06,0.25238,0.6111,0.0,5.095000000000001,,0
2023-08-07 17:32:31,5.154,7.527,4.722,1.406,18.795820760508107,16.494123039785766,122.03,0.25926,0.637,0.0,5.07,32.0,0
2023-08-07 17:32:32,5.154,7.133,4.528,1.207,18.563674532355677,15.09149564185256,122.1,0.14313,0.8058,0.0,5.07,32.0,0
2023-08-07 17:32:33,5.154,7.923,4.521,1.205,18.635472172648974,15.109043103608801,122.07,0.15463,0.825,0.0,5.07,,0
2023-08-07 17:32:34,5.152,8.319,4.722,1.406,18.924530520854283,13.191585249176473,122.12,0.12125,0.584,0.0,5.07,,0
2023-08-07 17:32:35,5.152,8.319,4.823,1.406,19.157171364597996,12.802291618327272,122.12,0.17374,0.4249,0.0,5.07,,0
2023-08-07 17:32:36,5.152,7.527,4.823,1.507,19.112719955218598,14.278584217560377,122.06,0.24081,0.5918,0.0,5.07,33.0,0
2023-08-07 17:32:37,5.154,7.53,4.73,1.406,19.024903968653017,12.987087270636245,122.11,0.18051,0.4836,0.0,5.07,33.0,0
2023-08-07 17:32:38,5.154,7.926,4.838,1.509,19.145532778057113,14.26942435367976,122.07,0.14315,0.8032,0.0,5.0675,,0
2023-08-07 17:32:39,5.154,7.53,4.823,1.406,19.07577294463998,14.134896587318508,122.09,0.14212,0.8036,0.0,5.0649999999999995,,0
2023-08-07 17:32:40,5.154,7.926,4.622,1.306,19.055441061247986,14.380604970615174,122.08,0.14548,0.8,0.0,5.0625,,0
2023-08-07 17:32:42,5.154,7.133,4.622,1.306,18.80330874287359,14.363010016202072,122.04,0.14716,0.8092,0.0,5.06,32.0,0
2023-08-07 17:32:43,5.154,7.926,4.622,1.306,18.86471612001151,14.529938304890118,122.07,0.14165,0.799,0.0,5.06,,0
2023-08-07 17:32:44,5.154,7.923,4.73,1.308,18.93980128400806,14.125948787004114,122.1,0.14239,0.7988,0.0,5.06,,0
2023-08-07 17:32:45,5.154,8.319,4.939,1.509,19.23416089880564,14.004263003759686,122.11,0.13861,0.7937,0.0,5.06,,0
2023-08-07 17:32:46,5.152,7.527,4.823,1.507,19.16661262916395,14.304258147202702,122.1,0.23867,0.5884,0.0,5.06,34.0,0
2023-08-07 17:32:47,5.154,7.527,4.722,1.406,19.059328840414768,12.858051751143366,122.16,0.16665,0.4172,0.0,5.06,34.0,0
2023-08-07 17:32:48,5.152,7.527,4.923,1.507,19.07423018829034,13.150718225449522,122.15,0.2107,0.4975,0.0,5.057499999999999,,0
2023-08-07 17:32:49,5.152,7.527,4.722,1.406,18.99406113180324,15.935750145930431,122.12,0.26731,0.6056,0.0,5.055,,0
2023-08-07 17:32:50,5.152,7.923,4.528,1.207,18.938842792262268,17.278855510037893,122.17,0.225,0.549,0.0,5.0525,,0
2023-08-07 17:32:51,5.154,7.13,4.629,1.308,18.723489954583584,16.962759907960095,122.15,0.26002,0.5991,0.0,5.05,32.0,0
2023-08-07 17:32:52,5.152,7.923,4.622,1.306,18.80734296820851,16.014057353901215,122.21,0.17767,0.4717,0.0,5.05,32.0,0
2023-08-07 17:32:53,5.152,7.923,4.722,1.406,18.926040077745956,13.632134370671679,122.21,0.18911,0.4428,0.0,5.09,,0
2023-08-07 17:32:54,5.152,8.319,4.923,1.507,19.21852805442217,14.09857366239827,122.14,0.23828,0.5618,0.0,5.13,,0
2023-08-07 17:32:55,5.154,8.319,4.823,1.507,19.39386963809552,14.797797136341824,122.14,0.24942,0.5255,0.0,5.17,,0
2023-08-07 17:32:56,5.154,6.341,4.737,1.408,18.867708746666864,18.533175092435673,122.13,0.17238,0.8632,0.0,5.21,32.0,0
2023-08-07 17:32:57,5.152,7.527,4.73,1.406,18.851896122666805,18.591369239693808,122.01,0.17711,0.8684,0.0,5.21,32.0,0
2023-08-07 17:32:58,5.154,7.926,4.622,1.306,18.898727285866766,18.424103254450483,122.12,0.17449,0.8648,0.0,5.225,,0
2023-08-07 17:32:59,5.154,6.341,4.622,1.306,18.456009100106737,18.354561291393562,122.1,0.17233,0.8632,0.0,5.24,,0
2023-08-07 17:33:00,5.154,7.133,4.622,1.306,18.383706370074716,18.511423266063595,122.08,0.1746,0.8663,0.0,5.255,,0
2023-08-07 17:33:01,5.154,7.926,4.421,1.205,18.480394459052302,18.66212582618187,122.07,0.17976,0.8716,0.0,5.27,32.0,0
2023-08-07 17:33:02,5.154,7.926,4.636,1.308,18.64347612133661,18.370484210866262,122.05,0.17332,0.8639,0.0,5.27,32.0,0
2023-08-07 17:33:03,5.154,7.926,4.83,1.507,18.875533284935628,16.36672315902899,122.06,0.15047,0.8095,0.0,5.265,,0
2023-08-07 17:33:04,5.154,8.322,4.823,1.406,19.12437329945494,14.86664793048286,122.08,0.23211,0.5807,0.0,5.26,,0
2023-08-07 17:33:05,5.154,7.527,4.823,1.406,19.060061309618458,13.298669428108933,122.13,0.16986,0.4531,0.0,5.255,,0
2023-08-07 17:33:06,5.154,8.322,4.823,1.406,19.25354291673292,17.361505329688956,122.1,0.26394,0.6055,0.0,5.25,34.0,0
2023-08-07 17:33:07,5.154,8.319,4.83,1.507,19.42048004171304,15.641425029658318,122.06,0.23768,0.5938,0.0,5.25,34.0,0
2023-08-07 17:33:08,5.154,7.133,4.737,1.408,19.12393602919913,13.769740449620961,122.12,0.19207,0.5112,0.0,5.305,,0
2023-08-07 17:33:09,5.154,6.734,4.521,1.205,18.67095522043939,15.199396581953993,122.1,0.14283,0.8021,0.0,5.359999999999999,,0
2023-08-07 17:33:10,5.154,6.734,4.521,1.205,18.353868654307572,14.731801119327153,122.09,0.15303,0.8244,0.0,5.415,,0
2023-08-07 17:33:11,5.154,7.923,4.622,1.306,18.5492080580153,14.60376074875045,122.04,0.14797,0.8148,0.0,5.47,33.0,0
2023-08-07 17:33:12,5.154,7.923,4.722,1.306,18.71594564061071,14.66954355577498,122.07,0.14032,0.7968,0.0,5.47,33.0,0
2023-08-07 17:33:13,5.154,7.527,4.629,1.306,18.685961948427497,14.614625307741571,122.08,0.15124,0.8217,0.0,5.4799999999999995,,0
2023-08-07 17:33:14,5.154,7.527,4.636,1.308,18.667673363899247,14.131345736388749,122.06,0.14014,0.7962,0.0,5.49,,0
2023-08-07 17:33:15,5.152,8.319,4.722,1.406,18.947071354729474,15.742166711306938,122.09,0.1667,0.8537,0.0,5.5,,0
