seconds,perf_rapl,energy_ram,retired_instructions,ipmi,rapl_uj,rapl_uj_diff,minute,second,rapl_pw,load_avg_1minute,cpu_pct,cpu_pct_process,x_rest
64848,21.54,10.01,196121898.0,183.0,236302245633.0,30043440.0,0.13424365000000002,8.0,51.052483,3.77,1.0,6.0,161.46
64849,20.49,8.43,170259811.0,146.0,236332289073.0,38720775.0,0.1509217,9.0,30.04344,3.77,1.0,5.7,125.51
64850,29.59,22.29,2659516995.0,87.0,236371009848.0,39411558.0,0.16759946666666667,10.0,38.720775,3.77,0.0,5.2,57.41
64851,25.01,16.89,1820176835.0,138.0,236410421406.0,32673174.0,0.18427856666666667,11.0,39.411558,3.77,0.0,5.0,112.99
64852,20.47,8.43,161574106.0,122.0,236443094580.0,30244728.0,0.20095923333333332,12.0,32.673174,3.55,2.0,4.7,101.53
64853,20.79,8.96,241378624.0,108.0,236473339308.0,29706364.0,0.21763551666666667,13.0,30.244728,3.55,2.0,4.7,87.21000000000001
64854,20.61,8.52,213361326.0,104.0,236503045672.0,29827736.0,0.23431578333333333,14.0,29.706364,3.55,0.0,4.5,83.39
64855,19.93,7.77,121475399.0,104.0,236532873408.0,33797952.0,0.25099456666666664,15.0,29.827736,3.55,0.0,4.3,84.07
64856,26.15,19.12,842471967.0,101.0,236566671360.0,37195367.0,0.2676711,16.0,33.797952,3.55,0.0,4.2,74.85
64857,25.14,19.25,343254672.0,108.0,236603866727.0,36936349.0,0.2843497166666667,17.0,37.195367,3.55,0.0,4.1,82.86
64858,24.22,17.43,255804201.0,131.0,236640803076.0,36089459.0,0.3010274666666667,18.0,36.936349,3.42,1.0,4.0,106.78
64859,25.43,18.76,848184969.0,134.0,236676892535.0,38344681.0,0.31770756666666666,19.0,36.089459,3.42,1.0,3.9,108.57
64860,35.28,24.78,1941169900.0,135.0,236715237216.0,72613944.0,0.33437858333333337,20.0,38.344681,3.42,2.0,4.1,99.72
64861,57.48,30.91,6570320354.0,137.0,236787851160.0,92111691.0,0.35103888333333333,21.0,72.613944,3.42,2.0,4.4,79.52000000000001
64862,68.46,33.34,17215090986.0,182.0,236879962851.0,104190432.0,0.36772808333333334,22.0,92.111691,3.55,21.0,4.7,113.54
64863,77.89,33.72,28422077370.0,210.0,236984153283.0,120803433.0,0.38439904999999996,23.0,104.190432,3.55,21.0,4.9,132.11
64864,77.72,33.56,29774958751.0,218.0,237104956716.0,115282524.0,0.4010677166666667,24.0,120.803433,3.55,34.0,5.4,140.28
64865,85.24,34.1,41075535414.0,219.0,237220239240.0,137037366.0,0.41774466666666665,25.0,115.282524,3.55,34.0,5.5,133.76
64866,100.86,34.75,58193009907.0,224.0,237357276606.0,148871140.0,0.43442701666666667,26.0,137.037366,3.55,46.0,6.1,123.14
64867,106.21,34.42,65779993891.0,237.0,237506147746.0,153124688.0,0.45110113333333335,27.0,148.87114,3.55,46.0,6.3,130.79000000000002
64868,97.83,34.47,53604179029.0,246.0,237659272434.0,150622422.0,0.46778518333333335,28.0,153.124688,4.55,56.0,6.7,148.17000000000002
64869,106.6,34.86,61078217941.0,240.0,237809894856.0,153407361.0,0.48446008333333335,29.0,150.622422,4.55,56.0,6.9,133.4
64870,101.55,35.64,62041186505.0,255.0,237963302217.0,145241065.0,0.5011355,30.0,153.407361,4.55,59.0,7.1,153.45
64871,94.16,34.75,48073356864.0,247.0,238108543282.0,137738657.0,0.5178225666666667,31.0,145.241065,4.55,59.0,7.3,152.84
64872,100.07,35.17,50823474596.0,242.0,238246281939.0,152167917.0,0.5344895,32.0,137.738657,6.58,55.0,7.5,141.93
64873,104.81,35.04,61105818049.0,248.0,238398449856.0,163363524.0,0.5511637,33.0,152.167917,6.58,55.0,7.5,143.19
64874,107.8,34.99,65870159726.0,251.0,238561813380.0,132625656.0,0.5678426833333333,34.0,163.363524,6.58,55.0,7.6,143.2
64875,77.63,34.06,29199488284.0,251.0,238694439036.0,117361078.0,0.5845306499999999,35.0,132.625656,6.58,55.0,7.5,173.37
64876,81.0,35.03,32901674183.0,244.0,238811800114.0,115617991.0,0.6012056,36.0,117.361078,6.58,27.0,7.4,163.0
64877,86.84,36.08,40335918939.0,229.0,238927418105.0,150516277.0,0.6178735999999999,37.0,115.617991,6.58,27.0,7.2,142.16
64878,110.38,36.97,72480565204.0,233.0,239077934382.0,164261250.0,0.6345560666666666,38.0,150.516277,6.46,35.0,7.2,122.62
64879,112.31,37.28,76438652555.0,260.0,239242195632.0,170929656.0,0.6512361,39.0,164.26125,6.46,35.0,7.1,147.69
64880,121.98,38.04,86396899084.0,268.0,239413125288.0,183263412.0,0.6679154833333333,40.0,170.929656,6.46,56.0,7.0,146.01999999999998
64881,118.62,37.97,80070023863.0,260.0,239596388700.0,164582492.0,0.6846033166666667,41.0,183.263412,6.46,56.0,7.0,141.38
64882,110.92,37.34,68236525634.0,254.0,239760971192.0,169587488.0,0.70127755,42.0,164.582492,6.98,59.0,7.0,143.07999999999998
64883,119.41,37.09,80337745245.0,248.0,239930558680.0,171581468.0,0.71794895,43.0,169.587488,6.98,59.0,6.9,128.59
64884,112.77,36.04,69866242911.0,262.0,240102140148.0,153497296.0,0.7346197666666666,44.0,171.581468,6.98,49.0,6.9,149.23000000000002
64885,94.46,35.12,54281342710.0,267.0,240255637444.0,133987919.0,0.7512921499999999,45.0,153.497296,6.98,49.0,6.9,172.54000000000002
64886,94.86,35.08,51166848401.0,254.0,240389625363.0,144372765.0,0.7679640666666666,46.0,133.987919,6.98,33.0,6.8,159.14
64887,100.37,36.71,62987985128.0,244.0,240533998128.0,151042101.0,0.78463345,47.0,144.372765,6.98,33.0,6.8,143.63
64888,106.3,37.26,65030378732.0,250.0,240685040229.0,158989453.0,0.80130915,48.0,151.042101,6.98,38.0,6.7,143.7
64889,109.86,36.62,72504440012.0,262.0,240844029682.0,166352750.0,0.8179730666666667,49.0,158.989453,6.98,38.0,6.7,152.14
64890,119.58,37.36,84615970086.0,260.0,241010382432.0,179771646.0,0.8346610333333333,50.0,166.35275,6.98,43.0,6.6,140.42000000000002
64891,114.0,35.42,75511687617.0,263.0,241190154078.0,160130698.0,0.8513338833333334,51.0,179.771646,6.98,43.0,6.6,149.0
64892,110.27,35.86,72350630637.0,256.0,241350284776.0,157468026.0,0.8680052333333333,52.0,160.130698,7.22,44.0,6.5,145.73000000000002
64893,94.76,35.95,52111576518.0,253.0,241507752802.0,126510922.0,0.8846823333333333,53.0,157.468026,7.22,44.0,6.5,158.24
64894,86.1,35.61,40492459475.0,249.0,241634263724.0,128326092.0,0.9013566999999999,54.0,126.510922,7.22,33.0,6.4,162.9
64895,81.26,34.67,37067914549.0,238.0,241762589816.0,108638936.0,0.91802945,55.0,128.326092,7.22,33.0,6.4,156.74
64896,74.31,34.0,28298772958.0,232.0,241871228752.0,113885880.0,0.9346951166666667,56.0,108.638936,7.22,20.0,6.4,157.69
