timestamp,rapl_uj,rapl_uj_diff
2023-07-21 01:03:51.302511708,15641701956,50462664
2023-07-21 01:03:52.303267069,15692164620,29085786
2023-07-21 01:03:53.304014376,15721250406,37468978
2023-07-21 01:03:54.304421272,15758719384,38339870
2023-07-21 01:03:55.305233561,15797059254,31052904
2023-07-21 01:03:56.306040542,15828112158,29092610
2023-07-21 01:03:57.306845007,15857204768,28913744
2023-07-21 01:03:58.307643894,15886118512,29245968
2023-07-21 01:03:59.308372567,15915364480,28861222
2023-07-21 01:04:00.30905229,15944225702,28714538
2023-07-21 01:04:01.309679924,15972940240,29006510
2023-07-21 01:04:02.310423985,16001946750,28864044
2023-07-21 01:04:03.311161885,16030810794,29253594
2023-07-21 01:04:04.311926098,16060064388,28642115
2023-07-21 01:04:05.312776479,16088706503,28925461
2023-07-21 01:04:06.313517882,16117631964,28527372
2023-07-21 01:04:07.314322764,16146159336,29076993
2023-07-21 01:04:08.31515265,16175236329,28795068
2023-07-21 01:04:09.315931026,16204031397,29111933
2023-07-21 01:04:10.316679452,16233143330,28778854
2023-07-21 01:04:11.31739064,16261922184,28711878
2023-07-21 01:04:12.318274437,16290634062,28729896
2023-07-21 01:04:13.319121238,16319363958,29877806
2023-07-21 01:04:14.319929543,16349241764,28740263
2023-07-21 01:04:15.320753079,16377982027,29069940
2023-07-21 01:04:16.321469162,16407051967,28544432
2023-07-21 01:04:17.322328909,16435596399,28661501
2023-07-21 01:04:18.323133427,16464257900,29104800
2023-07-21 01:04:19.323950458,16493362700,28733534
2023-07-21 01:04:20.324674166,16522096234,28851658
2023-07-21 01:04:21.325357401,16550947892,29134419
2023-07-21 01:04:22.326224732,16580082311,28424860
2023-07-21 01:04:23.327032226,16608507171,28732941
2023-07-21 01:04:24.327727515,16637240112,28564118
2023-07-21 01:04:25.328488559,16665804230,28880866
2023-07-21 01:04:26.329206776,16694685096,28480347
2023-07-21 01:04:27.329948513,16723165443,28565247
2023-07-21 01:04:28.330741859,16751730690,28762554
2023-07-21 01:04:29.331545178,16780493244,28512175
2023-07-21 01:04:30.332285523,16809005419,28693816
2023-07-21 01:04:31.333069563,16837699235,28925605
2023-07-21 01:04:32.33387607,16866624840,28539318
2023-07-21 01:04:33.334698229,16895164158,28495854
2023-07-21 01:04:34.335503276,16923660012,28434424
2023-07-21 01:04:35.336313538,16952094436,28376318
2023-07-21 01:04:36.337042183,16980470754,28774848
2023-07-21 01:04:37.337852767,17009245602,28504567
2023-07-21 01:04:38.338653495,17037750169,28694360
2023-07-21 01:04:39.339455153,17066444529,28841586
2023-07-21 01:04:40.340230303,17095286115,28280352
2023-07-21 01:04:41.341114514,17123566467,28634948
2023-07-21 01:04:42.341868824,17152201415,28435009
2023-07-21 01:04:43.342597703,17180636424,28735970
2023-07-21 01:04:44.343433839,17209372394,28509159
2023-07-21 01:04:45.344177557,17237881553,28400989
2023-07-21 01:04:46.344892987,17266282542,28523129
2023-07-21 01:04:47.345628417,17294805671,28612891
2023-07-21 01:04:48.346372762,17323418562,28912338
2023-07-21 01:04:49.347144777,17352330900,28999812
2023-07-21 01:04:50.347939081,17381330712,28723150
2023-07-21 01:04:51.348711595,17410053862,28750310
2023-07-21 01:04:52.349475115,17438804172,28425096
2023-07-21 01:04:53.350199301,17467229268,29687636
2023-07-21 01:04:54.351012892,17496916904,28774900
2023-07-21 01:04:55.351755057,17525691804,28902386
2023-07-21 01:04:56.352445448,17554594190,34499498
2023-07-21 01:04:57.35276872,17589093688,37107332
2023-07-21 01:04:58.353390073,17626201020,35561248
2023-07-21 01:04:59.354072845,17661762268,36774356
2023-07-21 01:05:00.353802686,17698536624,72769998
2023-07-21 01:05:01.355398911,17771306622,91920270
2023-07-21 01:05:02.355641995,17863226892,98087204
2023-07-21 01:05:03.355960631,17961314096,97445183
2023-07-21 01:05:04.35634126,18058759279,126152570
2023-07-21 01:05:05.356189063,18184911849,117083487
2023-07-21 01:05:06.356762182,18301995336,129021816
2023-07-21 01:05:07.35723032,18431017152,140621203
2023-07-21 01:05:08.357973976,18571638355,159035293
2023-07-21 01:05:09.358947147,18730673648,151033936
2023-07-21 01:05:10.360085294,18881707584,144862727
2023-07-21 01:05:11.361012512,19026570311,122733829
2023-07-21 01:05:12.362524136,19149304140,124628900
2023-07-21 01:05:13.36257365,19273933040,162466570
2023-07-21 01:05:14.363522415,19436399610,172115370
2023-07-21 01:05:15.364472098,19608514980,155048964
2023-07-21 01:05:16.365304176,19763563944,146421020
2023-07-21 01:05:17.366389227,19909984964,151528084
2023-07-21 01:05:18.366742283,20061513048,127525712
2023-07-21 01:05:19.367392594,20189038760,103963678
2023-07-21 01:05:20.368055925,20293002438,105929954
2023-07-21 01:05:21.368418306,20398932392,132552868
2023-07-21 01:05:22.368583033,20531485260,125394524
2023-07-21 01:05:23.368858189,20656879784,114024561
2023-07-21 01:05:24.369086979,20770904345,137626879
2023-07-21 01:05:25.369348154,20908531224,166018944
2023-07-21 01:05:26.368997935,21074550168,162336990
2023-07-21 01:05:27.369790799,21236887158,162394098
2023-07-21 01:05:28.370304919,21399281256,157729272
2023-07-21 01:05:29.371390589,21557010528,154393371
2023-07-21 01:05:30.372326859,21711403899,148418754
2023-07-21 01:05:31.373450533,21859822653,121562547
2023-07-21 01:05:32.374045652,21981385200,97307644
2023-07-21 01:05:33.374493839,22078692844,117634550
2023-07-21 01:05:34.374766769,22196327394,158921194
2023-07-21 01:05:35.374874873,22355248588,177647034
2023-07-21 01:05:36.376092172,22532895622,137866034
2023-07-21 01:05:37.376461562,22670761656,110680414
2023-07-21 01:05:38.376699497,22781442070,140963803
2023-07-21 01:05:39.376762705,22922405873,138532479
2023-07-21 01:05:40.378185748,23060938352,106968185
2023-07-21 01:05:41.378569455,23167906537,110517047
2023-07-21 01:05:42.379155224,23278423584,96274212
2023-07-21 01:05:43.379692701,23374697796,53638916
