minutes,cnn_image_classification-0-0.0.1,cp,dd-0-0.0.1,image_processing-0-0.0.1,pyaes-0-0.0.1
1204,,,,,
1206,5.663756167908418,,5.558162638730151,4.3130693734299825,9.71398989641823
1207,6.11224196105312,,5.788661972723807,8.630059890039256,7.218225823702148
1208,6.994181277679913,,6.680161835470732,7.884976003634268,6.0029990946718055
1209,9.649041354008004,,8.114339482346743,6.3393785526005155,7.7674720997806
1210,5.910892898942092,,6.408424894770578,5.8485131779524195,6.2690757620044035
1211,9.729015397028585,,3.7858131964535633,7.078200647981279,7.517434321837926
1212,7.986344386392819,,5.95747019457983,8.10892814880763,7.726656697040544
1213,3.572454152643982,,6.308482123029633,5.351778785770583,4.536534971445026
1214,6.826990749740217,,5.266975890176048,5.823576488691105,5.543029434197847
1215,7.537642841533543,,4.944908288576452,5.638743401161882,5.407897471353933
1216,4.910776032697389,,5.5063361144259835,7.336783465647461,9.433634030594861
1217,,,,,
