minutes,cnn_image_classification-0-0.0.1,cp,dd-0-0.0.1,image_processing-0-0.0.1,pyaes-0-0.0.1
1204,,,,,
1206,21.649914766513916,,6.6525682932607095,9.492133613927427,26.188537988266745
1207,23.364268087476336,,6.928453088401256,18.992896816612795,19.460055364234336
1208,26.735513329705547,,7.9954898244316075,17.353128199184763,16.183851487462455
1209,36.883812914916994,,9.71205793527235,13.951602221203366,20.94080190807193
1210,22.59460394520252,,7.670247712368742,12.87131361019387,16.901183807604202
1211,37.18951661465245,,4.531242151756996,15.577589989793077,20.266709808329473
1212,30.528093042056827,,7.1304997533433365,17.845998473474065,20.830765173778175
1213,13.65583644830233,,7.550626147178936,11.778108559918191,12.230321392303985
1214,26.096421431616367,,6.304046694171397,12.816433346079512,14.943791218178665
1215,28.812915002287173,,5.91856378300968,12.409655663830714,14.579480715480718
1216,18.7716207042508,,6.59053709432937,16.146674890368484,25.432709505775126
1217,,,,,
