minutes,cnn_image_classification-0-0.0.1,cp,dd-0-0.0.1,image_processing-0-0.0.1,pyaes-0-0.0.1
1204,34.39438178447201,,10.319160628382,21.03851654642706,15.424115248804764
1206,46.31148823565858,,12.875454318512947,23.50259507898349,27.279568376149058
1207,55.04888221845253,,11.740584885941917,27.098870670901697,26.3744119243108
1208,45.06081668517435,,10.416176184439164,26.38220786344778,23.35317537221895
1209,64.55082003002981,,17.26790276084214,27.88817879093222,27.381607809520727
1210,37.24211644990485,,12.684989028493352,20.342696787042698,20.3378131475705
1211,53.60314842282345,,10.708851454934287,23.83802935791265,21.523443191847313
1212,43.568641226801624,,8.929780111271436,25.45330807202899,22.86477828109648
1213,28.552676922170107,,8.718459449310394,19.641936814031542,16.526610094044095
1214,43.251487935143444,,13.12659064270689,22.12769775166879,21.900166250727082
1215,50.46667932594241,,10.076290903207711,22.053404227064107,15.769250714784977
1216,54.715925965394504,,10.82955429504103,22.11768093329667,20.145466834651124
