minutes,image_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1,cnn_image_classification-0-0.0.1,cp
1120,3.212574005511822,2.844849217671817,2.3201116395642187,2.399998630629365,
1122,5.909363674722204,4.5643272820451175,3.0082993415129797,3.972465990924916,
1123,6.390461827658882,4.2816583707169,3.0183001977018287,2.95846208557491,
1124,6.86604885308782,7.29329899549464,3.6011445141301572,12.633417407297484,
1125,7.48950677734597,7.1155929215669005,3.041043399857443,7.380402350479669,
1126,4.703240595461807,5.694971456087531,2.4311395606605952,3.1073163118730305,
1127,5.5216234213358,4.734974835283217,2.4132093122820453,7.9656668758117375,
1128,9.5446604232869,6.270399681586189,4.386678611050202,3.6849405180607784,
1129,5.985410991314185,6.804888473544503,3.4577906575991126,7.203606973232849,
1130,5.255506302153157,5.991787542649007,3.179613174482013,5.66052338118972,
1131,6.70672188549789,6.182229058985782,4.544927005331413,6.049136407596824,
1132,5.994809343513299,4.549799107365907,2.3407339851564055,7.853464133858181,
1133,4.0229855284970215,3.4439014922926403,2.649479850179155,3.7377770505469146,
1134,10.242700318275347,8.233846040494724,4.374307678012127,7.732956301909113,
