minutes,cnn_image_classification-0-0.0.1,cp,dd-0-0.0.1,image_processing-0-0.0.1,pyaes-0-0.0.1
1120,,,,,
1122,6.700952156500265,,6.180588126385225,8.705592449322092,10.436631124462107
1123,6.3857448482632595,,5.685474232121979,5.709231517336219,9.460936508565513
1124,6.404025434766175,,6.969775178748838,8.14612689271985,9.533434518115152
1125,6.841182373767054,,6.565926030603775,7.2656965591071465,7.988742082768994
1126,6.450957997500481,,6.479642871107583,6.543248620233454,7.439821057867041
1127,4.957831382532893,,5.834912809171624,6.798763291359659,6.463498647758824
1128,5.4569016405667785,,4.810525136057796,4.919748238562003,5.149841187724745
1129,6.778528636287662,,5.951750885974884,6.512645023242915,5.6245093934416515
1130,6.910397535576515,,6.045366658475397,5.178782608984625,4.6149553733094
1131,8.216632045975432,,6.976128407356346,6.250051239139036,3.370552745089456
1132,8.615583779088183,,6.502541436052035,5.5189787142012365,4.1540563504749635
1133,6.956452245108544,,5.701900528834163,5.148600806809906,3.259435136639319
1134,5.485918224685345,,4.470130302567159,4.458500810579685,2.3456075099918534
1135,,,,,
